rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,1:16:10,,Toshikazu YAMANISHI,1996-02-15,JPN,1,"Rokko Island Konan Univ. West side, Kobe (JPN)",2025-02-16,1275.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4570.0,JPN,29.0,2025
2,1:16:36,,Yusuke SUZUKI,1988-01-02,JPN,1,Nomi (JPN),2015-03-15,1266.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4596.0,JPN,27.0,2015
3,1:16:43,,Sergey MOROZOV,1988-03-21,RUS,1,Saransk (RUS),2008-06-08,1263.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4603.0,RUS,20.0,2008
4,1:16:51,,Koki IKEDA,1998-05-03,JPN,1,"Rokko Island Konan Univ. West side, Kobe (JPN)",2024-02-18,1260.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4611.0,JPN,25.0,2024
5,1:16:54,,Kaihua WANG,1994-02-16,CHN,1,Huangshan (CHN),2021-03-20,1259.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4614.0,CHN,27.0,2021
6,1:17:02,,Yohann DINIZ,1978-01-01,FRA,1,Arles (FRA),2015-03-08,1256.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4622.0,FRA,37.0,2015
7,1:17:15,,Toshikazu YAMANISHI,1996-02-15,JPN,1,Nomi (JPN),2019-03-17,1251.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4635.0,JPN,23.0,2019
8,1:17:16,,Vladimir KANAYKIN,1985-03-21,RUS,1,Saransk (RUS),2007-09-29,1251.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4636.0,RUS,22.0,2007
9,1:17:20,,Toshikazu YAMANISHI,1996-02-15,JPN,1,Kobe (JPN),2021-02-21,1249.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4640.0,JPN,25.0,2021
10,1:17:21,,Jefferson PÉREZ,1974-07-01,ECU,1,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1249.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4641.0,FRA,29.0,2003
11,1:17:22,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1,Turku (FIN),2002-04-28,1249.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4642.0,FIN,25.0,2002
12,1:17:23,,Vladimir STANKIN,1974-01-02,RUS,1,"Adler, Sochi (RUS)",2004-02-08,1248.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4643.0,RUS,30.0,2004
13,1:17:24,,Masatora KAWANO,1998-10-23,JPN,2,Nomi (JPN),2019-03-17,1248.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4644.0,JPN,20.0,2019
13,1:17:24,,Yohann DINIZ,1978-01-01,FRA,1,Lugano (SUI),2015-03-15,1248.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4644.0,SUI,37.0,2015
13,1:17:24,,Satoshi MARUO,1991-11-28,JPN,2,"Rokko Island Konan Univ. West side, Kobe (JPN)",2025-02-16,1248.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4644.0,JPN,33.0,2025
