rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,2:03:06,,Daniel BAUTISTA,1952-08-04,MEX,1,Cherkassy (URS),1980-04-27,1227.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7386.0,URS,27.0,1980
2,2:05:06,,Nathan DEAKES,1977-08-17,AUS,1,Hobart (AUS),2006-08-27,1202.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7506.0,AUS,29.0,2006
3,2:05:17,,Vitaliy POPOVICH,1962-10-22,URS,,Sochi (URS),1989-02-19,1200.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7517.0,URS,26.0,1989
4,2:05:26,,Chao ZHANG,,CHN,1,Xi'an (CHN),2006-10-23,1198.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7526.0,CHN,,2006
5,2:05:28,,Mikel ODRIOZOLA,1973-05-25,ESP,1,Badalona (ESP),2003-01-19,1197.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7528.0,ESP,29.0,2003
6,2:05:31,,Rhydian COWLEY,1991-01-04,AUS,1,"Albert Park, Melbourne (AUS)",2025-05-18,1197.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7531.0,AUS,34.0,2025
7,2:06:13,,Aigars FADEJEVS,1975-12-27,LAT,1,Sesto San Giovanni (ITA),2002-05-01,1188.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7573.0,ITA,26.0,2002
8,2:07:03,,Veli-Matti PARTANEN,1991-10-28,FIN,1,Espoo (FIN),2018-06-17,1178.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7623.0,FIN,26.0,2018
9,2:07:21,,Oleksiy KAZANIN,1982-05-22,UKR,1,Yevpatoriya (UKR),2009-03-15,1174.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7641.0,UKR,26.0,2009
10,2:07:34,,Francisco Javier FERNÁNDEZ,1977-03-06,ESP,1f1,Dublin (IRL),2008-12-20,1171.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7654.0,IRL,31.0,2008
10,2:07:34,,Veli-Matti PARTANEN,1991-10-28,FIN,1,Savonlinna (FIN),2019-06-09,1171.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7654.0,FIN,27.0,2019
12,2:07:42,,Håvard HAUKENES,1990-04-22,NOR,,Cork (IRL),2020-12-19,1170.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7662.0,IRL,30.0,2020
13,2:08:08,,Xuejin BAI,1987-06-06,CHN,2,Xi'an (CHN),2006-10-23,1165.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7688.0,CHN,19.0,2006
14,2:08:28,,Reima SALONEN,1955-10-19,FIN,1,Eura (FIN),1988-09-11,1160.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7708.0,FIN,32.0,1988
15,2:08:29,,Oleksiy SHELEST,1973-03-27,UKR,2,Yevpatoriya (UKR),2009-03-15,1160.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7709.0,UKR,35.0,2009
16,2:08:41,,Will THOMPSON,2002-11-18,AUS,2,"Albert Park, Melbourne (AUS)",2025-05-18,1158.0,30-kilometres-race-walk,race-walks,male,senior,30-kilometres-race-walk,track,7721.0,AUS,22.0,2025
