rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:17:25,,Sergey SHIROBOKOV,11 FEB 1999,RUS,1,Cheboksary (RUS),09 JUN 2018,1247,20-kilometres-race-walk,race-walks,male,u20
2,1:18:06,,Viktor BURAYEV,23 AUG 1982,RUS,1,"Adler, Sochi (RUS)",04 MAR 2001,1232,20-kilometres-race-walk,race-walks,male,u20
3,1:18:07,,Gaobo LI,23 JUL 1989,CHN,4,Cixi City (CHN),23 APR 2005,1232,20-kilometres-race-walk,race-walks,male,u20
4,1:18:17,,Gaobo LI,23 JUL 1989,CHN,1,Yangzhou (CHN),22 APR 2006,1228,20-kilometres-race-walk,race-walks,male,u20
5,1:18:22,,Gaobo LI,23 JUL 1989,CHN,1,Nanjing (CHN),19 OCT 2005,1227,20-kilometres-race-walk,race-walks,male,u20
6,1:18:26,,Sergey SHIROBOKOV,11 FEB 1999,RUS,1,Sochi (RUS),18 FEB 2017,1225,20-kilometres-race-walk,race-walks,male,u20
7,1:18:44,,Yafei CHU,09 MAY 1988,CHN,5,Yangzhou (CHN),22 APR 2006,1218,20-kilometres-race-walk,race-walks,male,u20
8,1:18:50,,Danila MARTYNOV,01 MAY 2004,RUS,3,Cheboksary (RUS),21 MAY 2022,1216,20-kilometres-race-walk,race-walks,male,u20
9,1:18:52,,Ding CHEN,05 AUG 1992,CHN,3,Taicang (CHN),22 APR 2011,1216,20-kilometres-race-walk,race-walks,male,u20
10,1:18:53,,Sergey SHIROBOKOV,11 FEB 1999,RUS,1,Sochi (RUS),19 FEB 2018,1215,20-kilometres-race-walk,race-walks,male,u20
11,1:18:55,,Sergey SHIROBOKOV,11 FEB 1999,ANA,2,"Olympic Stadium, London (GBR)",13 AUG 2017,1214,20-kilometres-race-walk,race-walks,male,u20
12,1:18:57,,Xuejin BAI,06 JUN 1987,CHN,7,Yangzhou (CHN),22 APR 2006,1214,20-kilometres-race-walk,race-walks,male,u20
13,1:19:02,,Eder SÁNCHEZ,21 MAY 1986,MEX,11,Cixi City (CHN),23 APR 2005,1212,20-kilometres-race-walk,race-walks,male,u20
14,1:19:03,,Gaobo LI,23 JUL 1989,CHN,2,Shenzhen (CHN),24 MAR 2007,1212,20-kilometres-race-walk,race-walks,male,u20
15,1:19:14,,Xingde XU,12 JUN 1984,CHN,3,Yangzhou (CHN),12 APR 2003,1208,20-kilometres-race-walk,race-walks,male,u20
16,1:19:29,,Xuejin BAI,06 JUN 1987,CHN,15,Cixi City (CHN),23 APR 2005,1202,20-kilometres-race-walk,race-walks,male,u20
17,1:19:30,,Viktor BURAYEV,23 AUG 1982,RUS,1,Dudince (SVK),19 MAY 2001,1202,20-kilometres-race-walk,race-walks,male,u20
18,1:19:34,,Jianbo LI,14 NOV 1986,CHN,16,Cixi City (CHN),23 APR 2005,1200,20-kilometres-race-walk,race-walks,male,u20
19,1:19:36,,Aigars FADEJEVS,27 DEC 1975,URS,,Naumburg (GER),25 MAY 1987,1200,20-kilometres-race-walk,race-walks,male,u20
20,1:19:39,,Ding CHEN,05 AUG 1992,CHN,3,Lugano (SUI),20 MAR 2011,1198,20-kilometres-race-walk,race-walks,male,u20
21,1:19:44,,Gaobo LI,23 JUL 1989,CHN,2,Xi'an (CHN),21 OCT 2006,1197,20-kilometres-race-walk,race-walks,male,u20
22,1:19:47,,Hao WANG,16 AUG 1989,CHN,4,"National Stadium, Beijing (CHN)",16 AUG 2008,1196,20-kilometres-race-walk,race-walks,male,u20
23,1:19:55,,Jiaxu ZHANG,04 JAN 2000,CHN,4,Huangshan (CHN),09 MAR 2019,1193,20-kilometres-race-walk,race-walks,male,u20
24,1:19:56,,Jun YIN,16 MAR 2000,CHN,5,Huangshan (CHN),09 MAR 2019,1192,20-kilometres-race-walk,race-walks,male,u20
25,1:19:58,,Qi ZHAO,14 JAN 1993,CHN,1,Taicang (CHN),30 MAR 2012,1192,20-kilometres-race-walk,race-walks,male,u20
26,1:20:08,,Tomohiro NODA,24 JAN 1996,JPN,7,Nomi (JPN),15 MAR 2015,1188,20-kilometres-race-walk,race-walks,male,u20
27,1:20:15,,Chao SUN,08 JAN 1987,CHN,10,Yangzhou (CHN),22 APR 2006,1185,20-kilometres-race-walk,race-walks,male,u20
28,1:20:16,,Ding CHEN,05 AUG 1992,CHN,2,Zhengzhou (CHN),14 MAR 2008,1185,20-kilometres-race-walk,race-walks,male,u20
29,1:20:17,,Xiaoqiang ZHU,21 APR 2000,CHN,11,Huangshan (CHN),09 MAR 2019,1185,20-kilometres-race-walk,race-walks,male,u20
30,1:20:22,,Danila MARTYNOV,01 MAY 2004,RUS,3,Saransk (RUS),20 MAY 2023,1183,20-kilometres-race-walk,race-walks,male,u20
31,1:20:25,,Hao WANG,16 AUG 1989,CHN,2,Beijing (CHN),18 APR 2008,1182,20-kilometres-race-walk,race-walks,male,u20
32,1:20:28,,Wenjun LIU,08 JAN 1987,CHN,22,Cixi City (CHN),23 APR 2005,1181,20-kilometres-race-walk,race-walks,male,u20
33,1:20:34,,Hao WANG,16 AUG 1989,CHN,4,Zhengzhou (CHN),14 MAR 2008,1179,20-kilometres-race-walk,race-walks,male,u20
34,1:20:36,,Viktor BURAYEV,23 AUG 1982,RUS,3,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1178,20-kilometres-race-walk,race-walks,male,u20
