rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,27:02.81,,Ibrahim JEILAN,12 JUN 1989,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1222,10000-metres,middlelong,male,u18
2,27:15.90,,Ibrahim JEILAN,12 JUN 1989,ETH,1,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1201,10000-metres,middlelong,male,u18
3,27:25.55,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,2,Bruxelles (BEL),24 AUG 2001,1186,10000-metres,middlelong,male,u18
4,27:26.68,,Jacob KIPLIMO,14 NOV 2000,UGA,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 JUL 2016,1184,10000-metres,middlelong,male,u18
5,27:32.51,,Yeneblo BIYAZEN,29 JAN 2000,ETH,1f6,"Hosei University Stadium, Machida (JPN)",25 NOV 2017,1175,10000-metres,middlelong,male,u18
6,27:37.87,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,3,"Stadion Rošický, Praha (CZE)",18 JUN 2001,1166,10000-metres,middlelong,male,u18
7,27:43.14,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,3,Rovereto (ITA),30 AUG 2000,1158,10000-metres,middlelong,male,u18
8,27:45.22,,Rodgers KWEMOI,03 MAR 1998,KEN,1f2,Gifu (JPN),17 OCT 2015,1155,10000-metres,middlelong,male,u18
9,27:48.41,,Berihu AREGAWI,28 FEB 2001,ETH,3,"Ratinan Stadion, Tampere (FIN)",10 JUL 2018,1150,10000-metres,middlelong,male,u18
10,27:49.70,,Rodgers KWEMOI,03 MAR 1998,KEN,10f7,Hachioji (JPN),28 NOV 2015,1148,10000-metres,middlelong,male,u18
11,27:53.50,,John MAINA,14 JUL 1993,KEN,2f8,Tokyo (JPN),27 NOV 2010,1142,10000-metres,middlelong,male,u18
12,27:53.59,,Kiprono SITONIK,10 NOV 2001,KEN,10f7,Machida (JPN),24 NOV 2018,1142,10000-metres,middlelong,male,u18
13,27:56.06,,Assefa MEZGEBU,19 JUN 1978,ETH,14,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995,1138,10000-metres,middlelong,male,u18
14,27:59.52,,Rodgers KWEMOI,03 MAR 1998,KEN,7f1,Fukagawa (JPN),09 JUL 2015,1133,10000-metres,middlelong,male,u18
15,27:59.63,,Assefa MEZGEBU,19 JUN 1978,ETH,2,"FBK Stadium, Hengelo (NED)",05 JUN 1995,1132,10000-metres,middlelong,male,u18
16,28:00.12,,Julius GITAHI,29 APR 1978,KEN,1,Konosu (JPN),07 OCT 1995,1132,10000-metres,middlelong,male,u18
17,28:00.14,,Amedework WALELEGN,11 MAR 1999,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 JUL 2016,1132,10000-metres,middlelong,male,u18
18,28:02.08,,Aadam Ismaeel KHAMIS,12 FEB 1989,BRN,3,Doha (QAT),09 DEC 2006,1129,10000-metres,middlelong,male,u18
19,28:02.72,,John KARIUKI,10 NOV 1986,KEN,6,Kobe (JPN),20 APR 2003,1128,10000-metres,middlelong,male,u18
20,28:05.14,,Victor Kipkirui KORIR,14 AUG 2002,KEN,3f1,Fukagawa (JPN),09 JUL 2019,1124,10000-metres,middlelong,male,u18
21,28:06.04,,Victor Kipkirui KORIR,14 AUG 2002,KEN,15f6,"Hosei University Stadium, Machida (JPN)",23 NOV 2019,1123,10000-metres,middlelong,male,u18
22,28:08.28,,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f4,Tokyo (JPN),29 NOV 2008,1119,10000-metres,middlelong,male,u18
