rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,12.72,+1.0,Sasha ZHOYA,25 JUN 2002,FRA,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",21 AUG 2021,,110m-hurdles-990cm,hurdles,male,u20
2,12.93,-0.4,Sasha ZHOYA,25 JUN 2002,FRA,1sf2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,,110m-hurdles-990cm,hurdles,male,u20
3,12.96,-0.3,Yuanjiang CHEN,27 JAN 2006,CHN,1,Taizhou (CHN),24 JUN 2025,,110m-hurdles-990cm,hurdles,male,u20
3,12.96,+0.7,Daniel CLARKE,26 SEP 2006,JAM,1,"National Stadium, Kingston (JAM)",29 JUN 2025,,110m-hurdles-990cm,hurdles,male,u20
5,12.98,+1.5,Kendry L. MENÉNDEZ,14 MAR 2006,CUB,1f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",28 JUN 2025,,110m-hurdles-990cm,hurdles,male,u20
5,12.98,+1.9,Kendry L. MENÉNDEZ,14 MAR 2006,CUB,1h1,"Michael-Hoffmann-Stadion, Mannheim (GER)",28 JUN 2025,,110m-hurdles-990cm,hurdles,male,u20
7,12.99,+0.5,Wilhem BELOCIAN,22 JUN 1995,FRA,1,"Hayward Field, Eugene, OR (USA)",24 JUL 2014,,110m-hurdles-990cm,hurdles,male,u20
7,12.99,+0.3,Damion THOMAS,29 JUN 1999,JAM,1,Kingston (JAM),23 JUN 2018,,110m-hurdles-990cm,hurdles,male,u20
9,13.00,+0.3,Orlando BENNETT,12 OCT 1999,JAM,2,Kingston (JAM),23 JUN 2018,,110m-hurdles-990cm,hurdles,male,u20
10,13.02,+0.6,Sasha ZHOYA,25 JUN 2002,FRA,1sf2,"Stade R. Bobin, Bondoufle (FRA)",10 JUL 2021,,110m-hurdles-990cm,hurdles,male,u20
11,13.05,+0.2,Sasha ZHOYA,25 JUN 2002,FRA,1,"Kadrioru staadion, Tallinn (EST)",17 JUL 2021,,110m-hurdles-990cm,hurdles,male,u20
11,13.05,-0.5,Ja'Kobe THARP,30 SEP 2005,USA,1,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,,110m-hurdles-990cm,hurdles,male,u20
13,13.06,+0.5,Tyler MASON,15 NOV 1995,JAM,2,"Hayward Field, Eugene, OR (USA)",24 JUL 2014,,110m-hurdles-990cm,hurdles,male,u20
13,13.06,-0.8,Wayne PINNOCK,24 OCT 2000,JAM,1,Kingston (JAM),30 MAR 2019,,110m-hurdles-990cm,hurdles,male,u20
13,13.06,+1.2,Daniel CLARKE,26 SEP 2006,JAM,1,"GC Foster College, Spanish Town (JAM)",02 MAR 2025,,110m-hurdles-990cm,hurdles,male,u20
16,13.07,+0.7,Jeremy KOGA,21 MAY 2007,JPN,1,"Athletic Stadium, Hikone (JPN)",06 OCT 2025,,110m-hurdles-990cm,hurdles,male,u20
17,13.08,+2.0,Wayne DAVIS,22 AUG 1991,USA,1,Port-of-Spain (TTO),31 JUL 2009,,110m-hurdles-990cm,hurdles,male,u20
17,13.08,+1.6,Daniel CLARKE,26 SEP 2006,JAM,1h1,"National Stadium, Kingston (JAM)",28 MAR 2025,,110m-hurdles-990cm,hurdles,male,u20
19,13.10,-0.8,De'jour RUSSELL,01 APR 2000,JAM,1,Kingston (JAM),24 MAR 2018,,110m-hurdles-990cm,hurdles,male,u20
20,13.11,+0.9,Enzo DIESSL,06 JUN 2004,AUT,,"Union Sportanlage, St. Pölten (AUT)",20 MAY 2023,,110m-hurdles-990cm,hurdles,male,u20
20,13.11,-0.6,Ja'Kobe THARP,30 SEP 2005,USA,1sf3,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,,110m-hurdles-990cm,hurdles,male,u20
20,13.11,+1.4,Shaquane GORDON,28 SEP 2006,JAM,1h2,"National Stadium, Kingston (JAM)",28 MAR 2025,,110m-hurdles-990cm,hurdles,male,u20
23,13.12,+0.3,Sasha ZHOYA,25 JUN 2002,FRA,1h3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,,110m-hurdles-990cm,hurdles,male,u20
23,13.12,+1.2,Enzo DIESSL,06 JUN 2004,AUT,1,"Givat Ram Stadium, Jerusalem (ISR)",08 AUG 2023,,110m-hurdles-990cm,hurdles,male,u20
23,13.12,+1.6,Ja'Kobe THARP,30 SEP 2005,USA,1,"Hayward Field, Eugene, OR (USA)",13 JUN 2024,,110m-hurdles-990cm,hurdles,male,u20
26,13.13,+1.6,Rasmus VEHMAA,16 JAN 2005,FIN,1,"Kimpisen yleisurheilukenttä, Lappeenranta (FIN)",17 JUL 2024,,110m-hurdles-990cm,hurdles,male,u20
27,13.14,+1.6,Eddie LOVETT,25 JUN 1992,USA,1,"Miramar, FL (USA)",23 JUL 2011,,110m-hurdles-990cm,hurdles,male,u20
27,13.14,-0.5,Andre KORBMACHER,30 APR 2005,USA,2,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,,110m-hurdles-990cm,hurdles,male,u20
29,13.15,+1.8,Wilhem BELOCIAN,22 JUN 1995,FRA,1f1,Mannheim (GER),05 JUL 2014,,110m-hurdles-990cm,hurdles,male,u20
29,13.15,+1.8,Matthew SOPHIA,17 DEC 2003,NED,1,"Ergilio Hato Stadion, Willemstad (AHO)",26 JUN 2021,,110m-hurdles-990cm,hurdles,male,u20
31,13.16,+0.3,Damion THOMAS,29 JUN 1999,JAM,1,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,,110m-hurdles-990cm,hurdles,male,u20
31,13.16,-1.0,Naeem JACK,31 JUL 2007,RSA,1h1,"Green Point Stadium, Cape Town (RSA)",27 MAR 2025,,110m-hurdles-990cm,hurdles,male,u20
33,13.17,-0.7,David OMOREGIE,01 NOV 1995,GBR,1,Bedford (GBR),22 JUN 2014,,110m-hurdles-990cm,hurdles,male,u20
33,13.17,+0.7,Koki TAKAJO,22 JUL 2008,JPN,2,"Athletic Stadium, Hikone (JPN)",06 OCT 2025,,110m-hurdles-990cm,hurdles,male,u20
35,13.18,-1.0,Yordan O'FARRILL,09 FEB 1993,CUB,1,"Estadio Olímpico, Barcelona (ESP)",12 JUL 2012,,110m-hurdles-990cm,hurdles,male,u20
35,13.18,+0.9,Wilhem BELOCIAN,22 JUN 1995,FRA,1,"Stadio Guidobaldi, Rieti (ITA)",20 JUL 2013,,110m-hurdles-990cm,hurdles,male,u20
37,13.19,+1.5,Wayne DAVIS,22 AUG 1991,USA,1h1,Port-of-Spain (TTO),31 JUL 2009,,110m-hurdles-990cm,hurdles,male,u20
37,13.19,-0.6,Shunsuke IZUMIYA,26 JAN 2000,JPN,1f1,Nagoya (JPN),19 OCT 2018,,110m-hurdles-990cm,hurdles,male,u20
37,13.19,0.0,Enzo DIESSL,06 JUN 2004,AUT,1er,"Casino - Stadion, Bregenz (AUT)",08 JUL 2023,,110m-hurdles-990cm,hurdles,male,u20
37,13.19,-1.4,Shaquane GORDON,28 SEP 2006,JAM,1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",21 APR 2025,,110m-hurdles-990cm,hurdles,male,u20
41,13.20,+0.6,De'jour RUSSELL,01 APR 2000,JAM,1sf3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,+1.5,Misana VILTZ,21 FEB 1996,USA,1,"Eugene, OR (USA)",26 JUN 2015,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,+1.9,De'jour RUSSELL,01 APR 2000,JAM,1,Kingston (JAM),01 APR 2017,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,+1.5,Tai BROWN,18 APR 2000,USA,1,"Miramar, FL (USA)",22 JUN 2019,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,+1.5,Eric EDWARDS,03 JAN 2000,USA,2,"Miramar, FL (USA)",22 JUN 2019,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,-0.5,Yuanjiang CHEN,27 JAN 2006,CHN,3,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,,110m-hurdles-990cm,hurdles,male,u20
42,13.21,-1.4,Daniel CLARKE,26 SEP 2006,JAM,2,"Hasely Crawford Stadium, Port-of-Spain (TTO)",21 APR 2025,,110m-hurdles-990cm,hurdles,male,u20
48,13.22,+0.1,Jaheel HYDE,02 FEB 1997,JAM,1,Kingston (JAM),08 MAR 2015,,110m-hurdles-990cm,hurdles,male,u20
48,13.22,+1.5,Jamar MARSHALL,18 DEC 2001,USA,3,"Miramar, FL (USA)",22 JUN 2019,,110m-hurdles-990cm,hurdles,male,u20
48,13.22,+1.2,Enzo DIESSL,06 JUN 2004,AUT,1h,"Sepp-Herberger-Stadion, Weinheim (GER)",27 MAY 2023,,110m-hurdles-990cm,hurdles,male,u20
48,13.22,+0.6,Daniel GORIOLA,29 MAR 2005,GBR,1,"Thames Valley Athletics Stadium, Eton (GBR)",09 JUN 2024,,110m-hurdles-990cm,hurdles,male,u20
