rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,2:11.96,,Noah NGENY,02 NOV 1978,KEN,1,Rieti (ITA),05 SEP 1999,1250,1000-metres,middlelong,male,senior
2,2:12.18,,Sebastian COE,29 SEP 1956,GBR,1,Oslo (NOR),11 JUL 1981,1245,1000-metres,middlelong,male,senior
3,2:12.25,,Mohamed ATTAOUI,26 SEP 2001,ESP,1,"Moselstadion, Trier (GER)",02 SEP 2025,1244,1000-metres,middlelong,male,senior
4,2:12.66,,Noah NGENY,02 NOV 1978,KEN,1,Nice (FRA),17 JUL 1999,1234,1000-metres,middlelong,male,senior
5,2:12.88,,Steve CRAM,14 OCT 1960,GBR,1,Gateshead (GBR),09 AUG 1985,1229,1000-metres,middlelong,male,senior
6,2:12.96,,Festus LAGAT,10 OCT 1996,KEN,2,"Moselstadion, Trier (GER)",02 SEP 2025,1227,1000-metres,middlelong,male,senior
7,2:13.08,,Taoufik MAKHLOUFI,29 APR 1988,ALG,1,"Stade Raymond Petit, Tomblaine (FRA)",01 JUL 2015,1224,1000-metres,middlelong,male,senior
8,2:13.13,,Marco AROP,20 SEP 1998,CAN,1,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1223,1000-metres,middlelong,male,senior
9,2:13.40,,Sebastian COE,29 SEP 1956,GBR,1,Oslo (NOR),01 JUL 1980,1216,1000-metres,middlelong,male,senior
10,2:13.49,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1214,1000-metres,middlelong,male,senior
11,2:13.56,,Kennedy KIMWETICH,1973,KEN,2,Nice (FRA),17 JUL 1999,1213,1000-metres,middlelong,male,senior
12,2:13.62,,Abubaker KAKI,21 JUN 1989,SUD,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1211,1000-metres,middlelong,male,senior
13,2:13.73,,Noureddine MORCELI,28 FEB 1970,ALG,1,Villeneuve d'Ascq (FRA),02 JUL 1993,1209,1000-metres,middlelong,male,senior
14,2:13.88,,Jake WIGHTMAN,11 JUL 1994,GBR,1,"Stade Louis II, Monaco (MON)",10 AUG 2022,1205,1000-metres,middlelong,male,senior
15,2:13.89,,Robert BIWOTT,28 JAN 1996,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1205,1000-metres,middlelong,male,senior
16,2:13.9h,,Rick WOHLHUTER,23 DEC 1948,USA,1,Oslo (NOR),30 JUL 1974,1205,1000-metres,middlelong,male,senior
17,2:13.93,,Abubaker KAKI,21 JUN 1989,SUD,1,Stockholm (SWE),22 JUL 2008,1204,1000-metres,middlelong,male,senior
18,2:13.95,,Jonathan KITILIT,06 JUL 1995,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1204,1000-metres,middlelong,male,senior
19,2:13.96,,Mehdi BAALA,17 AUG 1978,FRA,1,Strasbourg (FRA),26 JUN 2003,1203,1000-metres,middlelong,male,senior
20,2:13.97,,Djamel SEDJATI,03 MAY 1999,ALG,1,"McArthur Stadium, Potchefstroom (RSA)",05 MAR 2024,1203,1000-metres,middlelong,male,senior
21,2:14.09,,Joaquim CRUZ,12 MAR 1963,BRA,1,Nice (FRA),20 AUG 1984,1200,1000-metres,middlelong,male,senior
22,2:14.20,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1274,1000-metres,middlelong,male,senior
23,2:14.23,,Asbel KIPROP,30 JUN 1989,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1197,1000-metres,middlelong,male,senior
24,2:14.28,,Japheth KIMUTAI,20 DEC 1978,KEN,1,Stockholm (SWE),01 AUG 2000,1196,1000-metres,middlelong,male,senior
25,2:14.30,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1196,1000-metres,middlelong,male,senior
26,2:14.35,,Marco AROP,20 SEP 1998,CAN,2,"Stade Louis II, Monaco (MON)",10 AUG 2022,1194,1000-metres,middlelong,male,senior
27,2:14.37,,Niels LAROS,17 APR 2005,NED,1,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1194,1000-metres,middlelong,male,senior
28,2:14.41,,William YIAMPOY,17 MAY 1974,KEN,2,Rieti (ITA),05 SEP 1999,1193,1000-metres,middlelong,male,senior
29,2:14.43,,Laban ROTICH,20 JAN 1969,KEN,1,Nice (FRA),16 JUL 1997,1193,1000-metres,middlelong,male,senior
30,2:14.48,,Josh HOEY,01 NOV 1999,USA,1,"Ott Center for Track & Field, Philadelphia, PA (USA) (i)",18 JAN 2025,1268,1000-metres,middlelong,male,senior
31,2:14.49,,Moad ZAHAFI,09 MAY 1998,MAR,1,"Putbosstadion, Oordegem (BEL)",09 AUG 2025,1191,1000-metres,middlelong,male,senior
32,2:14.50,,Abdi BILE,28 DEC 1962,SOM,1,Jerez de la Frontera (ESP),13 SEP 1989,1191,1000-metres,middlelong,male,senior
33,2:14.51,,Abdi BILE,28 DEC 1962,SOM,1,"Crystal Palace, London (GBR)",14 JUL 1989,1191,1000-metres,middlelong,male,senior
34,2:14.52,,Djabir SAID-GUERNI,29 MAR 1977,ALG,3,Rieti (ITA),05 SEP 1999,1190,1000-metres,middlelong,male,senior
35,2:14.53,,Willi WÜLBECK,18 DEC 1954,FRG,2,Oslo (NOR),01 JUL 1980,1190,1000-metres,middlelong,male,senior
36,2:14.54,,Joaquim CRUZ,12 MAR 1963,BRA,1,"Eugene, OR (USA)",21 JUL 1984,1190,1000-metres,middlelong,male,senior
37,2:14.64,,Laban ROTICH,20 JAN 1969,KEN,3,Nice (FRA),17 JUL 1999,1188,1000-metres,middlelong,male,senior
38,2:14.69,,El-Mahjoub HAIDA,01 JUL 1970,MAR,1,Nice (FRA),12 JUL 1995,1186,1000-metres,middlelong,male,senior
39,2:14.72,,Yusuf Saad KAMEL,29 MAR 1983,BRN,2,Stockholm (SWE),22 JUL 2008,1186,1000-metres,middlelong,male,senior
40,2:14.73,,Joseph TENGELEI,08 DEC 1972,KEN,2,Nice (FRA),12 JUL 1995,1186,1000-metres,middlelong,male,senior
40,2:14.73,,Patrick KONCHELLAH,20 APR 1968,KEN,2,Stockholm (SWE),01 AUG 2000,1186,1000-metres,middlelong,male,senior
42,2:14.74,,Marco AROP,20 SEP 1998,CAN,1,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1261,1000-metres,middlelong,male,senior
43,2:14.78,,Noah NGENY,02 NOV 1978,KEN,1,Nice (FRA),08 JUL 2000,1184,1000-metres,middlelong,male,senior
44,2:14.79,,William YIAMPOY,17 MAY 1974,KEN,3,Stockholm (SWE),01 AUG 2000,1184,1000-metres,middlelong,male,senior
45,2:14.83,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1183,1000-metres,middlelong,male,senior
46,2:14.88,,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1182,1000-metres,middlelong,male,senior
47,2:14.90,,Sebastian COE,29 SEP 1956,GBR,1,Haringey (GBR),16 JUL 1986,1182,1000-metres,middlelong,male,senior
48,2:14.95,,Sammy KOSKEI,14 MAY 1961,KEN,1,Bruxelles (BEL),30 AUG 1985,1181,1000-metres,middlelong,male,senior
49,2:14.96,,Benson KOECH,10 NOV 1974,KEN,2,Nice (FRA),16 JUL 1997,1180,1000-metres,middlelong,male,senior
49,2:14.96,,Wilson KIPKETER,12 DEC 1972,DEN,1,Birmingham (GBR) (i),20 FEB 2000,1256,1000-metres,middlelong,male,senior
49,2:14.96,,Andreas KRAMER,13 APR 1997,SWE,1,"Påskbergsvallen, Varberg (SWE)",22 JUL 2025,1180,1000-metres,middlelong,male,senior
52,2:14.99,,William CHIRCHIR,06 FEB 1979,KEN,4,Nice (FRA),17 JUL 1999,1180,1000-metres,middlelong,male,senior
52,2:14.99,,Mehdi BAALA,17 AUG 1978,FRA,1,Villeneuve d'Ascq (FRA),09 JUN 2006,1180,1000-metres,middlelong,male,senior
54,2:15.00,,Benjamin KIPKURUI,28 DEC 1980,KEN,5,Nice (FRA),17 JUL 1999,1179,1000-metres,middlelong,male,senior
55,2:15.03,,Mohamed ATTAOUI,26 SEP 2001,ESP,1f1,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1179,1000-metres,middlelong,male,senior
56,2:15.05,,Marko KOERS,03 NOV 1972,NED,3,Nice (FRA),16 JUL 1997,1178,1000-metres,middlelong,male,senior
57,2:15.08,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1178,1000-metres,middlelong,male,senior
58,2:15.09,,Steve CRAM,14 OCT 1960,GBR,1,Edinburgh (GBR),23 JUL 1985,1177,1000-metres,middlelong,male,senior
58,2:15.09,,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,2,Villeneuve d'Ascq (FRA),09 JUN 2006,1177,1000-metres,middlelong,male,senior
60,2:15.11,,Joaquim CRUZ,12 MAR 1963,BRA,1,Bern (SUI),16 AUG 1985,1177,1000-metres,middlelong,male,senior
61,2:15.12,,Steve CRAM,14 OCT 1960,GBR,1,London (GBR),17 SEP 1982,1177,1000-metres,middlelong,male,senior
62,2:15.15,,Jonah KOECH,12 DEC 1996,USA,2,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1176,1000-metres,middlelong,male,senior
63,2:15.16,,Saïd AOUITA,02 NOV 1959,MAR,1,London (GBR),28 AUG 1988,1176,1000-metres,middlelong,male,senior
64,2:15.17,,El-Mahjoub HAIDA,01 JUL 1970,MAR,1,Stockholm (SWE),05 AUG 1998,1175,1000-metres,middlelong,male,senior
64,2:15.17,,Mehdi BAALA,17 AUG 1978,FRA,1,Nancy (FRA),17 SEP 2002,1175,1000-metres,middlelong,male,senior
66,2:15.21,,Mehdi BAALA,17 AUG 1978,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",05 SEP 2006,1175,1000-metres,middlelong,male,senior
67,2:15.23,,Rob DRUPPERS,29 APR 1962,NED,1,Utrecht (NED),17 AUG 1985,1174,1000-metres,middlelong,male,senior
67,2:15.23,,Belal Mansoor ALI,17 OCT 1988,BRN,1,Stockholm (SWE),07 AUG 2007,1174,1000-metres,middlelong,male,senior
69,2:15.25,,Andreas BUSSE,06 MAY 1959,GDR,1,Berlin (GER),31 JUL 1983,1174,1000-metres,middlelong,male,senior
