rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,14:22.22,,Kenya,,KEN,1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1311,4x1500-metres-relay,relays,male,senior
2,14:34.97,,Nike/Bowerman Track Club B,,USA,1,"Jesuit High School Track, Portland, OR (USA)",31 JUL 2020,1264,4x1500-metres-relay,relays,male,senior
3,14:36.23,,Kenya,,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1259,4x1500-metres-relay,relays,male,senior
4,14:38.8h,,Federal Republic of Germany,,FRG,1,Köln (GER),17 AUG 1977,1250,4x1500-metres-relay,relays,male,senior
5,14:40.4h,,New Zealand,,NZL,1,Oslo (NOR),22 AUG 1973,1244,4x1500-metres-relay,relays,male,senior
6,14:40.80,,United States,,USA,2,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1242,4x1500-metres-relay,relays,male,senior
7,14:41.22,,Ethiopia,,ETH,3,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1241,4x1500-metres-relay,relays,male,senior
8,14:44.31,,Mixed Team,,INT,2,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1229,4x1500-metres-relay,relays,male,senior
9,14:44.69,,Nike/Bowerman Track Club,,USA,2,"Jesuit High School Track, Portland, OR (USA)",31 JUL 2020,1228,4x1500-metres-relay,relays,male,senior
10,14:45.63,,Soviet Union,,URS,1,Leningrad (URS),04 AUG 1985,1225,4x1500-metres-relay,relays,male,senior
11,14:46.04,,Australia,,AUS,4,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1223,4x1500-metres-relay,relays,male,senior
12,14:46.16,,Larios,,ESP,1,Madrid (ESP),05 SEP 1997,1223,4x1500-metres-relay,relays,male,senior
13,14:46.3h,,United States,,USA,,Bourges (FRA),24 JUN 1979,1222,4x1500-metres-relay,relays,male,senior
14,14:46.92,,Australia,,AUS,3,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1220,4x1500-metres-relay,relays,male,senior
15,14:47.57,,United States,,USA,4,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1218,4x1500-metres-relay,relays,male,senior
