rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,17.87,+1.3,Jaydon HIBBERT,17 JAN 2005,JAM,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1258,triple-jump,jumps,male,u20
2,17.75,-0.7,Jaydon HIBBERT,17 JAN 2005,JAM,1,"National Stadium, Kingston (JAM)",01 JUN 2024,1249,triple-jump,jumps,male,u20
3,17.70,-0.2,Jaydon HIBBERT,17 JAN 2005,JAM,1q2,"Nemzeti Atlétikai Központ, Budapest (HUN)",19 AUG 2023,1240,triple-jump,jumps,male,u20
4,17.68,+1.4,Jaydon HIBBERT,17 JAN 2005,JAM,1,"National Stadium, Kingston (JAM)",09 JUL 2023,1237,triple-jump,jumps,male,u20
5,17.66,+1.7,Jaydon HIBBERT,17 JAN 2005,JAM,2,"Stade Louis II, Monaco (MON)",21 JUL 2023,1235,triple-jump,jumps,male,u20
6,17.61,-0.9,Jaydon HIBBERT,17 JAN 2005,JAM,4,"Stade de France, Paris (FRA)",09 AUG 2024,1235,triple-jump,jumps,male,u20
7,17.57,-1.3,Jaydon HIBBERT,17 JAN 2005,JAM,1,"National Stadium, Kingston (JAM)",11 MAY 2024,1232,triple-jump,jumps,male,u20
8,17.56,-0.3,Jaydon HIBBERT,17 JAN 2005,JAM,1,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1225,triple-jump,jumps,male,u20
9,17.54,,Jaydon HIBBERT,17 JAN 2005,JAM,1,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1222,triple-jump,jumps,male,u20
10,17.50,+0.4,Volker MAI,03 MAY 1966,GDR,1,Erfurt (GER),23 JUN 1985,1218,triple-jump,jumps,male,u20
11,17.49,+0.1,Jordan A. DÍAZ FORTUN,23 FEB 2001,CUB,1,Camagüey (CUB),03 JUL 2019,1217,triple-jump,jumps,male,u20
12,17.42,+1.3,Khristo MARKOV,27 JAN 1965,BUL,1,Sofia (BUL),19 MAY 1984,1209,triple-jump,jumps,male,u20
13,17.41,+1.0,Jordan A. DÍAZ FORTUN,23 FEB 2001,CUB,1,La Habana (CUB),08 JUN 2018,1208,triple-jump,jumps,male,u20
14,17.40,+0.4,Pedro PÉREZ DUENAS,23 FEB 1952,CUB,1,Cali (COL),05 AUG 1971,1207,triple-jump,jumps,male,u20
14,17.40,+0.8,Ernesto REVÉ,26 FEB 1992,CUB,1,La Habana (CUB),10 JUN 2011,1207,triple-jump,jumps,male,u20
16,17.38,+0.1,Jordan A. DÍAZ FORTUN,23 FEB 2001,CUB,2,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1205,triple-jump,jumps,male,u20
17,17.32,+0.5,Jordan A. DÍAZ FORTUN,23 FEB 2001,CUB,1,La Habana (CUB),17 FEB 2018,1199,triple-jump,jumps,male,u20
18,17.31,-0.2,David GIRAT,26 AUG 1984,CUB,1q1,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1199,triple-jump,jumps,male,u20
19,17.30,+0.6,Jordan A. DÍAZ FORTUN,23 FEB 2001,CUB,1,"Kasarani, Nairobi (KEN)",14 JUL 2017,1197,triple-jump,jumps,male,u20
20,17.29,-0.9,Khristo MARKOV,27 JAN 1965,BUL,3,Moskva (URS),18 AUG 1984,1201,triple-jump,jumps,male,u20
20,17.29,+1.3,James BECKFORD,09 JAN 1975,JAM,1,"Tempe, AZ (USA)",02 APR 1994,1196,triple-jump,jumps,male,u20
