rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,4:43.13,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1307,2000-metres,middlelong,male,senior
2,4:44.79,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Olympiastadion, Berlin (GER)",07 SEP 1999,1290,2000-metres,middlelong,male,senior
3,4:46.88,,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,Strasbourg (FRA),19 JUN 2001,1268,2000-metres,middlelong,male,senior
4,4:47.88,,Noureddine MORCELI,28 FEB 1970,ALG,1,Paris (FRA),03 JUL 1995,1257,2000-metres,middlelong,male,senior
5,4:48.14,,Reynold CHERUIYOT,30 JUL 2004,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1254,2000-metres,middlelong,male,senior
6,4:48.36,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Gateshead (GBR),19 JUL 1998,1252,2000-metres,middlelong,male,senior
7,4:48.69,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Nice (FRA),12 JUL 1995,1249,2000-metres,middlelong,male,senior
8,4:48.74,,John Kemboi KIBOWEN,21 APR 1969,KEN,,Hechtel (BEL),01 AUG 1998,1248,2000-metres,middlelong,male,senior
9,4:48.77,,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1248,2000-metres,middlelong,male,senior
10,4:49.00,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Rieti (ITA),03 SEP 1997,1245,2000-metres,middlelong,male,senior
11,4:49.55,,Noureddine MORCELI,28 FEB 1970,ALG,1,Nice (FRA),10 JUL 1996,1240,2000-metres,middlelong,male,senior
12,4:49.68,,Niels LAROS,17 APR 2005,NED,4,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1238,2000-metres,middlelong,male,senior
13,4:49.85,,Mario GARCÍA,29 JUN 1999,ESP,5,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1236,2000-metres,middlelong,male,senior
14,4:49.99,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"National Indoor Arena, Birmingham (GBR) (i)",17 FEB 2007,1280,2000-metres,middlelong,male,senior
15,4:50.01,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Bislett Stadion, Oslo (NOR)",11 JUN 2020,1235,2000-metres,middlelong,male,senior
16,4:50.08,,Noah NGENY,02 NOV 1978,KEN,1,Stockholm (SWE),30 JUL 1999,1234,2000-metres,middlelong,male,senior
17,4:50.64,,Narve Gilje NORDÅS,30 SEP 1998,NOR,6,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1228,2000-metres,middlelong,male,senior
18,4:50.68,,Abel KIPSANG,22 NOV 1996,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1228,2000-metres,middlelong,male,senior
19,4:50.76,,Craig MOTTRAM,18 JUN 1980,AUS,1,Melbourne (AUS),09 MAR 2006,1227,2000-metres,middlelong,male,senior
20,4:50.81,,Saïd AOUITA,02 NOV 1959,MAR,1,Paris (FRA),16 JUL 1987,1227,2000-metres,middlelong,male,senior
21,4:51.17,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Olympiastadion, Berlin (GER)",31 AUG 2001,1223,2000-metres,middlelong,male,senior
22,4:51.23,,Lamecha GIRMA,26 NOV 2000,ETH,1,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1266,2000-metres,middlelong,male,senior
23,4:51.30,,Daniel KOMEN,17 MAY 1976,KEN,1,Milano (ITA),05 JUN 1998,1221,2000-metres,middlelong,male,senior
24,4:51.39,,Steve CRAM,14 OCT 1960,GBR,1,Budapest (HUN),04 AUG 1985,1221,2000-metres,middlelong,male,senior
25,4:51.52,,John WALKER,12 JAN 1952,NZL,1,Oslo (NOR),30 JUN 1976,1219,2000-metres,middlelong,male,senior
26,4:51.54,,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,8,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1219,2000-metres,middlelong,male,senior
27,4:51.98,,Saïd AOUITA,02 NOV 1959,MAR,1,Bruxelles (BEL),05 SEP 1986,1214,2000-metres,middlelong,male,senior
28,4:52.20,,Thomas WESSINGHAGE,22 FEB 1952,FRG,1,Ingelheim (FRG),31 AUG 1982,1212,2000-metres,middlelong,male,senior
29,4:52.23,,Daniel KOMEN,17 MAY 1976,KEN,1,Bratislava (SVK),09 JUN 1998,1212,2000-metres,middlelong,male,senior
30,4:52.30,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Bratislava (SVK),29 MAY 1996,1211,2000-metres,middlelong,male,senior
31,4:52.37,,Ruben VERHEYDEN,22 DEC 2000,BEL,9,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1210,2000-metres,middlelong,male,senior
32,4:52.40,,José Manuel ABASCAL,17 MAR 1958,ESP,1,Santander (ESP),07 SEP 1986,1210,2000-metres,middlelong,male,senior
33,4:52.44,,Jim SPIVEY,07 MAR 1960,USA,1,Lausanne (SUI),15 SEP 1987,1210,2000-metres,middlelong,male,senior
34,4:52.53,,Moses KIPTANUI,01 OCT 1970,KEN,1,"Olympiastadion, Berlin (GER)",21 AUG 1992,1209,2000-metres,middlelong,male,senior
35,4:52.82,,Peter ELLIOTT,09 OCT 1962,GBR,2,Lausanne (SUI),15 SEP 1987,1206,2000-metres,middlelong,male,senior
35,4:52.82,,Luke KIPKOSGEI,27 NOV 1975,KEN,2,Bratislava (SVK),09 JUN 1998,1206,2000-metres,middlelong,male,senior
37,4:52.86,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Birmingham (GBR) (i),15 FEB 1998,1249,2000-metres,middlelong,male,senior
38,4:52.88,,Ismail SGHYR,16 MAR 1972,MAR,2,Nice (FRA),12 JUL 1995,1205,2000-metres,middlelong,male,senior
39,4:52.90,,Sergio SÁNCHEZ,01 OCT 1982,ESP,1,Oviedo (ESP) (i),23 JAN 2010,1249,2000-metres,middlelong,male,senior
40,4:53.06,,Jack BUCKNER,22 SEP 1961,GBR,3,Lausanne (SUI),15 SEP 1987,1203,2000-metres,middlelong,male,senior
41,4:53.09,,Samuel TANNER,24 AUG 2000,NZL,10,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1203,2000-metres,middlelong,male,senior
42,4:53.12,,Mehdi BAALA,17 AUG 1978,FRA,1,Strasbourg (FRA),23 JUN 2005,1203,2000-metres,middlelong,male,senior
43,4:53.21,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Selargius (ITA),20 SEP 1995,1202,2000-metres,middlelong,male,senior
44,4:53.44,,Luke KIPKOSGEI,27 NOV 1975,KEN,2,Milano (ITA),05 JUN 1998,1199,2000-metres,middlelong,male,senior
45,4:53.69,,Gary STAINES,03 JUL 1963,GBR,4,Lausanne (SUI),15 SEP 1987,1197,2000-metres,middlelong,male,senior
46,4:53.72,,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2020,1197,2000-metres,middlelong,male,senior
47,4:53.84,,Martin KEINO,20 JUN 1972,KEN,2,Nice (FRA),10 JUL 1996,1195,2000-metres,middlelong,male,senior
48,4:54.02,,Saïd AOUITA,02 NOV 1959,MAR,1,Rieti (ITA),04 SEP 1985,1194,2000-metres,middlelong,male,senior
48,4:54.02,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1194,2000-metres,middlelong,male,senior
50,4:54.07,,Eamonn COGHLAN,21 NOV 1952,IRL,1,"Inglewood, CA (USA) (i)",20 FEB 1987,1236,2000-metres,middlelong,male,senior
51,4:54.20,,Sydney MAREE,09 SEP 1956,USA,2,Rieti (ITA),04 SEP 1985,1192,2000-metres,middlelong,male,senior
52,4:54.29,,Isaac KIMELI,09 MAR 1994,BEL,1,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1191,2000-metres,middlelong,male,senior
53,4:54.36,,Paul BITOK,26 JUN 1970,KEN,2,"Olympiastadion, Berlin (GER)",07 SEP 1999,1190,2000-metres,middlelong,male,senior
54,4:54.46,,Pierre DÉLÈZE,25 AUG 1958,SUI,5,Lausanne (SUI),15 SEP 1987,1189,2000-metres,middlelong,male,senior
55,4:54.54,,Ali HAKIMI,24 APR 1976,TUN,3,Nice (FRA),10 JUL 1996,1188,2000-metres,middlelong,male,senior
56,4:54.66,,Rui SILVA,03 AUG 1977,POR,3,"Olympiastadion, Berlin (GER)",07 SEP 1999,1187,2000-metres,middlelong,male,senior
57,4:54.67,,Noureddine MORCELI,28 FEB 1970,ALG,1,Villeneuve d'Ascq (FRA),29 JUN 1997,1187,2000-metres,middlelong,male,senior
58,4:54.71,,Steve SCOTT,05 MAY 1956,USA,2,Ingelheim (FRG),31 AUG 1982,1186,2000-metres,middlelong,male,senior
59,4:54.74,,Bernard LAGAT,12 DEC 1974,USA,1,"New York, NY (USA) (i)",15 FEB 2014,1229,2000-metres,middlelong,male,senior
60,4:54.76,,Vénuste NIYONGABO,09 DEC 1973,BDI,1,Liévin (FRA) (i),18 FEB 1996,1229,2000-metres,middlelong,male,senior
61,4:54.80,,Stephen KIPKORIR,24 OCT 1970,KEN,3,Nice (FRA),12 JUL 1995,1186,2000-metres,middlelong,male,senior
62,4:54.88,,José Manuel ABASCAL,17 MAR 1958,ESP,1,Santander (ESP),03 SEP 1985,1185,2000-metres,middlelong,male,senior
63,4:54.98,,Saïd AOUITA,02 NOV 1959,MAR,1,Madrid (ESP),04 JUN 1985,1184,2000-metres,middlelong,male,senior
64,4:55.0h,,Gennaro DI NAPOLI,05 MAR 1968,ITA,1,Torino (ITA),26 MAY 1991,1184,2000-metres,middlelong,male,senior
65,4:55.06,,Marcus O'SULLIVAN,22 DEC 1961,IRL,4,Nice (FRA),10 JUL 1996,1183,2000-metres,middlelong,male,senior
66,4:55.17,,Paul BITOK,26 JUN 1970,KEN,2,Rieti (ITA),03 SEP 1997,1182,2000-metres,middlelong,male,senior
67,4:55.20,,Steve CRAM,14 OCT 1960,GBR,1,London (GBR),28 AUG 1988,1182,2000-metres,middlelong,male,senior
68,4:55.21,,Julius KIPTOO,04 SEP 1977,KEN,3,Milano (ITA),05 JUN 1998,1181,2000-metres,middlelong,male,senior
68,4:55.21,,Paul BITOK,26 JUN 1970,KEN,2,Stockholm (SWE),30 JUL 1999,1181,2000-metres,middlelong,male,senior
70,4:55.29,,Jonah BIRIR,12 DEC 1971,KEN,5,Nice (FRA),10 JUL 1996,1181,2000-metres,middlelong,male,senior
71,4:55.30,,David KIBET,24 NOV 1963,KEN,6,Nice (FRA),10 JUL 1996,1180,2000-metres,middlelong,male,senior
72,4:55.31,,David KIBET,24 NOV 1963,KEN,2,"Olympiastadion, Berlin (GER)",21 AUG 1992,1180,2000-metres,middlelong,male,senior
73,4:55.35,,Cameron LEVINS,28 MAR 1989,CAN,2,"New York, NY (USA) (i)",15 FEB 2014,1223,2000-metres,middlelong,male,senior
74,4:55.42,,Cooper TEARE,18 AUG 1999,USA,2,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1179,2000-metres,middlelong,male,senior
75,4:55.44,,Matthew RAMSDEN,23 JUL 1997,AUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1179,2000-metres,middlelong,male,senior
76,4:55.49,,Bernard LAGAT,12 DEC 1974,KEN,3,Stockholm (SWE),30 JUL 1999,1179,2000-metres,middlelong,male,senior
77,4:55.52,,John KOSGEI,15 JUL 1973,KEN,4,"Olympiastadion, Berlin (GER)",07 SEP 1999,1178,2000-metres,middlelong,male,senior
78,4:55.54,,Johnathan RENIEWICKI,03 OCT 1995,USA,3,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1178,2000-metres,middlelong,male,senior
79,4:55.55,,Driss MAAZOUZI,15 OCT 1969,FRA,2,"Olympiastadion, Berlin (GER)",31 AUG 2001,1178,2000-metres,middlelong,male,senior
