rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,19.49,+1.4,Erriyon KNIGHTON,29 JAN 2004,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 APR 2022,1302,200-metres,sprints,male,u20
2,19.69,-0.3,Erriyon KNIGHTON,29 JAN 2004,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1270,200-metres,sprints,male,u20
3,19.72,-0.1,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Hayward Field, Eugene, OR (USA)",09 JUL 2023,1264,200-metres,sprints,male,u20
4,19.75,-0.2,Erriyon KNIGHTON,29 JAN 2004,USA,2,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1261,200-metres,sprints,male,u20
5,19.77,+0.3,Erriyon KNIGHTON,29 JAN 2004,USA,1sf3,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1256,200-metres,sprints,male,u20
5,19.77,+0.6,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1256,200-metres,sprints,male,u20
7,19.80,+0.4,Erriyon KNIGHTON,29 JAN 2004,USA,3,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1252,200-metres,sprints,male,u20
8,19.84,+0.3,Erriyon KNIGHTON,29 JAN 2004,USA,3,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1245,200-metres,sprints,male,u20
8,19.84,+0.8,Erriyon KNIGHTON,29 JAN 2004,USA,2,"Stade Louis II, Monaco (MON)",10 AUG 2022,1245,200-metres,sprints,male,u20
10,19.87,-0.5,Erriyon KNIGHTON,29 JAN 2004,USA,2,"Letzigrund, Zürich (SUI)",31 AUG 2023,1244,200-metres,sprints,male,u20
11,19.88,+1.1,Erriyon KNIGHTON,29 JAN 2004,USA,1sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1239,200-metres,sprints,male,u20
11,19.88,+0.8,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1239,200-metres,sprints,male,u20
13,19.89,0.0,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1237,200-metres,sprints,male,u20
14,19.93,+1.4,Usain BOLT,21 AUG 1986,JAM,1,Hamilton (BER),11 APR 2004,1231,200-metres,sprints,male,u20
14,19.93,-0.5,Erriyon KNIGHTON,29 JAN 2004,USA,4,"National Stadium, Tokyo (JPN)",04 AUG 2021,1234,200-metres,sprints,male,u20
16,19.95,+0.7,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1228,200-metres,sprints,male,u20
17,19.96,-1.0,Blessing Akwasi AFRIFAH,26 OCT 2003,ISR,1,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1232,200-metres,sprints,male,u20
17,19.96,-1.0,Letsile TEBOGO,07 JUN 2003,BOT,2,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1232,200-metres,sprints,male,u20
