rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,7:32.37,,Abraham CHERKOS,23 SEP 1989,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1224,3000-metres,middlelong,male,u18
2,7:36.28,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1200,3000-metres,middlelong,male,u18
3,7:36.82,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,Rieti (ITA),05 SEP 2004,1196,3000-metres,middlelong,male,u18
4,7:38.04,,Brian Muange MUSAU,29 DEC 2006,KEN,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1214,3000-metres,middlelong,male,u18
5,7:38.50,,Michael Kiplangat TEMOI,26 MAR 2005,KEN,2,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1186,3000-metres,middlelong,male,u18
6,7:38.90,,Selemon BAREGA,20 JAN 2000,ETH,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1183,3000-metres,middlelong,male,u18
7,7:39.22,,Hillary CHENONGE,30 MAY 1985,KEN,7,Bruxelles (BEL),30 AUG 2002,1181,3000-metres,middlelong,male,u18
8,7:39.63,,Abdisa FAYISA,24 APR 2005,ETH,3,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1179,3000-metres,middlelong,male,u18
9,7:40.10,,William Malel SITONIK,01 MAR 1994,KEN,1,Lille (FRA),10 JUL 2011,1176,3000-metres,middlelong,male,u18
10,7:40.47,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,2,Lille (FRA),10 JUL 2011,1173,3000-metres,middlelong,male,u18
11,7:40.89,,Abrar OSMAN,01 JAN 1994,ERI,3,Lille (FRA),10 JUL 2011,1171,3000-metres,middlelong,male,u18
12,7:41.29,,Abraham CHERKOS,23 SEP 1989,ETH,5,Doha (QAT),12 MAY 2006,1168,3000-metres,middlelong,male,u18
