rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,39:27.10,,Emiliano BARBA,23 MAR 2007,MEX,2,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1151,10000-metres-race-walk,race-walks,male,u18
2,39:36.39,,Isaac BEACROFT,18 JUL 2007,AUS,4,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1145,10000-metres-race-walk,race-walks,male,u18
3,39:46.78,,Nitin GUPTA,01 JAN 2008,IND,1,"Madan Mohan Malviya Sports Stadium, Prayagraj (IND)",23 JUN 2025,1137,10000-metres-race-walk,race-walks,male,u18
4,39:47.20,,Ding CHEN,05 AUG 1992,CHN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1137,10000-metres-race-walk,race-walks,male,u18
5,40:08.23,,Jefferson PÉREZ,01 JUL 1974,ECU,3,"Deveti Septemvri Stadium, Plovdiv (BUL)",10 AUG 1990,1122,10000-metres-race-walk,race-walks,male,u18
6,40:15.1h,,Māris PUTENIS,20 JUN 1982,LAT,1,Valmiera (LAT),08 MAY 1999,1117,10000-metres-race-walk,race-walks,male,u18
7,40:27.37,,Māris PUTENIS,20 JUN 1982,LAT,1,"Daugava Stadium, Riga (LAT)",07 AUG 1999,1108,10000-metres-race-walk,race-walks,male,u18
8,40:27.95,,Eider ARÉVALO,09 MAR 1993,COL,1,Santiago de Chile (CHI),10 OCT 2010,1108,10000-metres-race-walk,race-walks,male,u18
9,40:34.20,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,Cheboksary (RUS),25 MAY 2002,1103,10000-metres-race-walk,race-walks,male,u18
10,40:37.80,,Ruslan SHAFIKOV,27 JUN 1975,RUS,1,Krasnodar (RUS),16 MAY 1992,1101,10000-metres-race-walk,race-walks,male,u18
11,40:38.14,,Yevgeniy ZHDAKAYEV,11 MAR 2004,RUS,2,"Olympic Stadium, Cheboksary (RUS)",01 AUG 2021,1101,10000-metres-race-walk,race-walks,male,u18
12,40:38.43,,Yevgeniy DEMKOV,03 DEC 1982,RUS,4,"Daugava Stadium, Riga (LAT)",07 AUG 1999,1100,10000-metres-race-walk,race-walks,male,u18
13,40:43.88,,Emiliano BARBA,23 MAR 2007,MEX,1,"Unidad Deportiva Agustín Flores, Puerto Vallarta (MEX)",03 FEB 2024,1096,10000-metres-race-walk,race-walks,male,u18
14,40:44.47,,Isaac BEACROFT,18 JUL 2007,AUS,6,"SA Athletic Stadium, Adelaide (AUS)",11 APR 2024,1096,10000-metres-race-walk,race-walks,male,u18
15,40:51.31,,Pavel PARSHIN,02 JAN 1994,RUS,1,Lille (FRA),09 JUL 2011,1091,10000-metres-race-walk,race-walks,male,u18
16,40:54.53,,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Sasebo (JPN),12 DEC 2012,1089,10000-metres-race-walk,race-walks,male,u18
17,40:55.83,,Yevgeniy SHMALYUK,14 JAN 1976,RUS,4,"Estadio de Anoeta, San Sebastián (ESP)",30 JUL 1993,1088,10000-metres-race-walk,race-walks,male,u18
18,40:55.96,,Yohanis ALGAW,14 AUG 1999,ETH,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",23 JUL 2016,1088,10000-metres-race-walk,race-walks,male,u18
19,40:56.50,,Ihor LYASHCHENKO,24 AUG 1993,UKR,5,Sumy (UKR) (i),20 FEB 2010,1088,10000-metres-race-walk,race-walks,male,u18
