rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,38:44.88,,Sotaro OSAKA,31 JAN 2006,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2025,1182,10000-metres-race-walk,race-walks,male,u20
2,38:46.4h,,Viktor BURAYEV,23 AUG 1982,RUS,1,Moskva (RUS),20 MAY 2000,1181,10000-metres-race-walk,race-walks,male,u20
3,38:54.75,,Ralf KOWALSKY,22 MAR 1962,GDR,1,Cottbus (GER),24 JUN 1981,1175,10000-metres-race-walk,race-walks,male,u20
4,38:58.21,,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Cheboksary (RUS),25 JUN 2016,1172,10000-metres-race-walk,race-walks,male,u20
5,39:08.23,,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Tokyo (JPN),14 DEC 2013,1165,10000-metres-race-walk,race-walks,male,u20
6,39:10.04,,Joan QUEROL,07 DEC 2006,ESP,1,"Ratinan Stadion, Tampere (FIN)",10 AUG 2025,1164,10000-metres-race-walk,race-walks,male,u20
7,39:16.14,,Sotaro OSAKA,31 JAN 2006,JPN,1,"Prefectural Stadium, Okayama (JPN)",07 JUN 2025,1159,10000-metres-race-walk,race-walks,male,u20
8,39:18.63,,Hiroto JUSHO,11 JAN 2000,JPN,3,"Municipal Stadium, Sasebo (JPN)",08 DEC 2019,1158,10000-metres-race-walk,race-walks,male,u20
9,39:18.71,,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,Saitama (JPN),17 MAY 2014,1157,10000-metres-race-walk,race-walks,male,u20
10,39:20.87,,Giuseppe DISABATO,01 NOV 2006,ITA,2,"Ratinan Stadion, Tampere (FIN)",10 AUG 2025,1156,10000-metres-race-walk,race-walks,male,u20
11,39:21.99,,Ivan Dario OÑA COLCHA,25 FEB 2006,ECU,1,"Estadio Atlético de la VIDENA, Lima (PER)",16 JUL 2025,1155,10000-metres-race-walk,race-walks,male,u20
12,39:24.03,,Maksim DENISOV,07 MAY 2005,RUS,3,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",03 AUG 2023,1154,10000-metres-race-walk,race-walks,male,u20
13,39:24.85,,Rayen CHERNI,01 NOV 2006,TUN,1,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1153,10000-metres-race-walk,race-walks,male,u20
14,39:24.99,,Giuseppe DISABATO,01 NOV 2006,ITA,1,"Campo Mauro Ferrari, Prato (ITA)",13 APR 2025,1153,10000-metres-race-walk,race-walks,male,u20
15,39:27.10,,Emiliano BARBA,23 MAR 2007,MEX,2,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1151,10000-metres-race-walk,race-walks,male,u20
16,39:27.19,,Daisuke MATSUNAGA,24 MAR 1995,JPN,1,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,1151,10000-metres-race-walk,race-walks,male,u20
17,39:28.45,,Andrey RUZAVIN,28 MAR 1986,RUS,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",23 JUL 2005,1150,10000-metres-race-walk,race-walks,male,u20
18,39:28.63,,Toshikazu YAMANISHI,15 FEB 1996,JPN,2,Osaka (JPN),13 SEP 2015,1150,10000-metres-race-walk,race-walks,male,u20
19,39:30.60,,Kirill CHUDAYKIN,15 JUL 2006,RUS,5,"Central Stadium, Kazan (RUS)",10 AUG 2025,1149,10000-metres-race-walk,race-walks,male,u20
20,39:31.20,,Ralf KOWALSKY,22 MAR 1962,GDR,1,Lille (FRA),21 JUN 1980,1148,10000-metres-race-walk,race-walks,male,u20
20,39:31.20,,Ralf KOWALSKY,22 MAR 1962,GDR,1,Villeneuve d'Ascq (FRA),31 MAY 1981,1148,10000-metres-race-walk,race-walks,male,u20
22,39:31.25,,Giuseppe DISABATO,01 NOV 2006,ITA,3,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1148,10000-metres-race-walk,race-walks,male,u20
23,39:35.01,,Stanislav YEMELYANOV,23 OCT 1990,RUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1146,10000-metres-race-walk,race-walks,male,u20
24,39:35.3h,,Danila MARTYNOV,01 MAY 2004,RUS,4,"Football and athletics Arena, Saransk (RUS) (i)",24 SEP 2023,1145,10000-metres-race-walk,race-walks,male,u20
25,39:36.39,,Isaac BEACROFT,18 JUL 2007,AUS,4,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1145,10000-metres-race-walk,race-walks,male,u20
26,39:39.36,,Sotaro OSAKA,31 JAN 2006,JPN,5,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1143,10000-metres-race-walk,race-walks,male,u20
27,39:39.50,,Ralf KOWALSKY,22 MAR 1962,GDR,1,Halle (GER),21 JUN 1980,1142,10000-metres-race-walk,race-walks,male,u20
28,39:41.01,,Zhaohe SONG,21 MAR 2006,CHN,6,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1141,10000-metres-race-walk,race-walks,male,u20
29,39:44.71,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 1987,1139,10000-metres-race-walk,race-walks,male,u20
30,39:45.87,,Danila MARTYNOV,01 MAY 2004,RUS,4,"Olympic Stadium, Cheboksary (RUS)",02 AUG 2022,1138,10000-metres-race-walk,race-walks,male,u20
31,39:46.10,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,Besancon (FRA),18 JUL 1987,1138,10000-metres-race-walk,race-walks,male,u20
32,39:46.78,,Nitin GUPTA,01 JAN 2008,IND,1,"Madan Mohan Malviya Sports Stadium, Prayagraj (IND)",23 JUN 2025,1137,10000-metres-race-walk,race-walks,male,u20
33,39:47.20,,Ding CHEN,05 AUG 1992,CHN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 JUL 2008,1137,10000-metres-race-walk,race-walks,male,u20
34,39:48.6h,,Salavat ILKAYEV,14 SEP 2000,RUS,1,Cheboksary (RUS),16 JUN 2019,1136,10000-metres-race-walk,race-walks,male,u20
35,39:49.22,,Chuang PEI,05 DEC 1981,CHN,2f1,Chengdu (CHN),08 SEP 2000,1135,10000-metres-race-walk,race-walks,male,u20
36,39:50.32,,Ivan KAKAYEV,13 AUG 1997,RUS,2,Cheboksary (RUS),25 JUN 2016,1135,10000-metres-race-walk,race-walks,male,u20
37,39:50.73,,Jefferson PÉREZ,01 JUL 1974,ECU,1,Winnipeg (CAN),16 JUL 1993,1134,10000-metres-race-walk,race-walks,male,u20
38,39:50.77,,Daniel MONFORT,25 JAN 2006,ESP,3,"Ratinan Stadion, Tampere (FIN)",10 AUG 2025,1134,10000-metres-race-walk,race-walks,male,u20
39,39:51.54,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Cheboksary (RUS),03 AUG 2019,1134,10000-metres-race-walk,race-walks,male,u20
40,39:51.59,,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,1134,10000-metres-race-walk,race-walks,male,u20
41,39:51.63,,Sotaro OSAKA,31 JAN 2006,JPN,3,"Gion Stadium, Sagamihara (JPN)",10 MAY 2025,1134,10000-metres-race-walk,race-walks,male,u20
42,39:52.20,,Álvaro MARTÍN,18 JUN 1994,ESP,2,Alcobendas (ESP),28 JUL 2013,1133,10000-metres-race-walk,race-walks,male,u20
43,39:52.45,,Sho SAKAZAKI,22 FEB 1999,JPN,1,Saitama (JPN),25 DEC 2017,1133,10000-metres-race-walk,race-walks,male,u20
44,39:53.42,,Maksim DENISOV,07 MAY 2005,RUS,2,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",08 JUL 2023,1132,10000-metres-race-walk,race-walks,male,u20
