rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,85.57,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,"Estadio Olímpico, Barcelona (ESP)",14 JUL 2012,,hammer-throw-6kg,throws,male,u20
2,84.73,,Mykhaylo KOKHAN,22 JAN 2001,UKR,1,"Ryavallen, Borås (SWE)",19 JUL 2019,,hammer-throw-6kg,throws,male,u20
3,84.71,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,,hammer-throw-6kg,throws,male,u20
4,84.66,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,Rhede (GER),11 JUL 2014,,hammer-throw-6kg,throws,male,u20
5,84.22,,Christos FRANTZESKAKIS,26 APR 2000,GRE,2,"Ryavallen, Borås (SWE)",19 JUL 2019,,hammer-throw-6kg,throws,male,u20
6,83.32,,Mykhaylo KOKHAN,22 JAN 2001,UKR,1,"Ekrem Koçak Atletizm Pisti, Istanbul (TUR)",12 SEP 2020,,hammer-throw-6kg,throws,male,u20
7,83.25,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Sportcentrum, Pápa (HUN)",30 AUG 2025,,hammer-throw-6kg,throws,male,u20
8,82.97,,Javier CIENFUEGOS,15 JUL 1990,ESP,1,Madrid (ESP),17 JUN 2009,,hammer-throw-6kg,throws,male,u20
9,82.93,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Egyetemi Stadion, Veszprém (HUN)",26 APR 2025,,hammer-throw-6kg,throws,male,u20
10,82.91,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Ratinan Stadion, Tampere (FIN)",08 AUG 2025,,hammer-throw-6kg,throws,male,u20
11,82.84,,Quentin BIGOT,01 DEC 1992,FRA,1f1,Bondoufle (FRA),15 OCT 2011,,hammer-throw-6kg,throws,male,u20
12,82.80,,Iosif KESIDIS,19 AUG 2005,CYP,1,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,,hammer-throw-6kg,throws,male,u20
13,82.64,,Bence HALÁSZ,04 AUG 1997,HUN,1,Szombathely (HUN),25 JUN 2016,,hammer-throw-6kg,throws,male,u20
14,82.63,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Szegedi Vasutas SE sportpálya, Szeged (HUN)",05 OCT 2025,,hammer-throw-6kg,throws,male,u20
15,82.62,,Yevgeniy AYDAMIROV,11 MAY 1987,RUS,1,Tula (RUS),22 JUL 2006,,hammer-throw-6kg,throws,male,u20
16,82.22,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,Doha (QAT),23 APR 2012,,hammer-throw-6kg,throws,male,u20
17,81.76,,Bence HALÁSZ,04 AUG 1997,HUN,1,Szombathely (HUN),01 MAY 2016,,hammer-throw-6kg,throws,male,u20
18,81.75,,Hlib PISKUNOV,25 NOV 1998,UKR,1,"Stadio Zecchini, Grosseto (ITA)",21 JUL 2017,,hammer-throw-6kg,throws,male,u20
19,81.74,,Bence HALÁSZ,04 AUG 1997,HUN,1,Szombathely (HUN),08 JUN 2016,,hammer-throw-6kg,throws,male,u20
20,81.73,,Aliaksandr SHYMANOVICH,09 FEB 1998,BLR,1,Brest (BLR),28 APR 2017,,hammer-throw-6kg,throws,male,u20
21,81.62,,Christos FRANTZESKAKIS,26 APR 2000,GRE,1,Tripoli (GRE),11 MAY 2019,,hammer-throw-6kg,throws,male,u20
22,81.34,,Krisztián PARS,18 FEB 1982,HUN,1,Szombathely (HUN),02 SEP 2001,,hammer-throw-6kg,throws,male,u20
23,81.32,,Hlib PISKUNOV,25 NOV 1998,UKR,1,Halle (GER),20 MAY 2017,,hammer-throw-6kg,throws,male,u20
23,81.32,,Christos FRANTZESKAKIS,26 APR 2000,GRE,1,Tripoli (GRE),05 MAY 2018,,hammer-throw-6kg,throws,male,u20
25,81.21,,Bence HALÁSZ,04 AUG 1997,HUN,1,Potchefstroom (RSA),22 APR 2016,,hammer-throw-6kg,throws,male,u20
25,81.21,,Merlin HUMMEL,04 JAN 2002,GER,1,"Fuchs-Park-Stadion, Bamberg (GER)",26 JUN 2021,,hammer-throw-6kg,throws,male,u20
27,81.17,,Merlin HUMMEL,04 JAN 2002,GER,1,"Michael-Hoffmann-Stadion, Mannheim (GER)",03 JUL 2021,,hammer-throw-6kg,throws,male,u20
28,81.16,,Özkan BALTACI,13 FEB 1994,TUR,1,Ankara (TUR),31 JUL 2013,,hammer-throw-6kg,throws,male,u20
28,81.16,,Bence HALÁSZ,04 AUG 1997,HUN,1,Veszprém (HUN),12 JUN 2016,,hammer-throw-6kg,throws,male,u20
30,81.15,,Ákos HUDI,10 AUG 1991,HUN,1,Veszprém (HUN),07 JUL 2010,,hammer-throw-6kg,throws,male,u20
31,81.11,,Mykhaylo KOKHAN,22 JAN 2001,UKR,1,Lutsk (UKR),29 JUN 2019,,hammer-throw-6kg,throws,male,u20
32,81.07,,Iosif KESIDIS,19 AUG 2005,CYP,,"Municipal Stadium, Trikala (GRE)",27 JUL 2024,,hammer-throw-6kg,throws,male,u20
33,81.06,,Merlin HUMMEL,04 JAN 2002,GER,1,"Stadion Hassloch, Hassloch (GER)",15 AUG 2021,,hammer-throw-6kg,throws,male,u20
34,81.04,,Werner SMIT,14 SEP 1984,RSA,1,Bellville (RSA),29 MAR 2003,,hammer-throw-6kg,throws,male,u20
35,81.02,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Atlétikai Központ, Szolnok (HUN)",06 JUL 2025,,hammer-throw-6kg,throws,male,u20
36,80.94,,Jean Baptiste BRUXELLE,09 JUL 2002,FRA,1,"Stade R. Bobin, Bondoufle (FRA)",10 JUL 2021,,hammer-throw-6kg,throws,male,u20
37,80.93,,Bence HALÁSZ,04 AUG 1997,HUN,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,,hammer-throw-6kg,throws,male,u20
38,80.89,,Bence HALÁSZ,04 AUG 1997,HUN,1,Halle (GER),21 MAY 2016,,hammer-throw-6kg,throws,male,u20
38,80.89,,Christos FRANTZESKAKIS,26 APR 2000,GRE,1,Katerini (GRE),22 JUN 2019,,hammer-throw-6kg,throws,male,u20
40,80.85,,Ashraf ELSEIFY,20 FEB 1995,QAT,1,Colombo (SRI),09 JUN 2012,,hammer-throw-6kg,throws,male,u20
41,80.79,,Conor MCCULLOUGH,31 JAN 1991,USA,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",25 JUL 2010,,hammer-throw-6kg,throws,male,u20
42,80.78,,Ármin SZABADOS,11 JAN 2006,HUN,1,"Bodosi Mihály Atlétikai Pálya, Kaposvár (HUN)",19 JUL 2025,,hammer-throw-6kg,throws,male,u20
43,80.77,,Bence HALÁSZ,04 AUG 1997,HUN,1,Tapolca (HUN),06 AUG 2016,,hammer-throw-6kg,throws,male,u20
44,80.73,,Merlin HUMMEL,04 JAN 2002,GER,1f2,"Sportfreianlage, Dissen (GER)",05 SEP 2021,,hammer-throw-6kg,throws,male,u20
45,80.70,,Valeriy PRONKIN,15 JUN 1994,RUS,1,"Adler, Sochi (RUS)",23 APR 2013,,hammer-throw-6kg,throws,male,u20
46,80.68,,Ármin SZABADOS,11 JAN 2006,HUN,1q2,"Ratinan Stadion, Tampere (FIN)",07 AUG 2025,,hammer-throw-6kg,throws,male,u20
47,80.67,,Andriy MARTYNYUK,23 SEP 1990,UKR,1,Donetsk (UKR),23 JUN 2009,,hammer-throw-6kg,throws,male,u20
48,80.65,,Jake NORRIS,30 JUN 1999,GBR,1,"Ratinan Stadion, Tampere (FIN)",13 JUL 2018,,hammer-throw-6kg,throws,male,u20
49,80.63,,Jean Baptiste BRUXELLE,09 JUL 2002,FRA,1,"Stade de La Croix-de-Berny, Antony (FRA)",30 MAY 2021,,hammer-throw-6kg,throws,male,u20
50,80.60,,Hlib PISKUNOV,25 NOV 1998,UKR,1,Lutsk (UKR),26 JUN 2017,,hammer-throw-6kg,throws,male,u20
51,80.59,,Joaquin GOMEZ,14 OCT 1996,ARG,1,Cuenca (ECU),31 MAY 2015,,hammer-throw-6kg,throws,male,u20
52,80.54,,Aleksi JAAKKOLA,17 NOV 1997,FIN,1,Nokia (FIN),28 APR 2016,,hammer-throw-6kg,throws,male,u20
53,80.51,,Andrey AZARENKOV,26 SEP 1985,RUS,1,"Adler, Sochi (RUS)",07 FEB 2004,,hammer-throw-6kg,throws,male,u20
54,80.50,,Mykhaylo KOKHAN,22 JAN 2001,UKR,1,"Avangard Stadium, Lutsk (UKR)",12 AUG 2020,,hammer-throw-6kg,throws,male,u20
55,80.48,,Matthew DENNY,02 JUN 1996,AUS,1,Townsville (AUS),25 SEP 2015,,hammer-throw-6kg,throws,male,u20
55,80.48,,Aleksi JAAKKOLA,17 NOV 1997,FIN,1,Lappeenranta (FIN),06 AUG 2016,,hammer-throw-6kg,throws,male,u20
57,80.45,,Jake NORRIS,30 JUN 1999,GBR,1,Bedford (GBR),16 JUN 2018,,hammer-throw-6kg,throws,male,u20
58,80.44,,Merlin HUMMEL,04 JAN 2002,GER,1,"Leichtathletikstadion, Rostock (GER)",30 JUL 2021,,hammer-throw-6kg,throws,male,u20
59,80.34,,David CHAUSSINAND,19 APR 1973,FRA,1,Aix-les-Bains (FRA),24 OCT 1992,,hammer-throw-6kg,throws,male,u20
60,80.31,,Valeriy PRONKIN,15 JUN 1994,RUS,1,Kazan (RUS),15 JUN 2013,,hammer-throw-6kg,throws,male,u20
