rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,2.33,,Javier SOTOMAYOR,13 OCT 1967,CUB,1,La Habana (CUB),19 MAY 1984,1206,high-jump,jumps,male,u18
2,2.31,,Javier SOTOMAYOR,13 OCT 1967,CUB,1,La Habana (CUB),13 MAY 1984,1188,high-jump,jumps,male,u18
3,2.29,,Tim FORSYTH,17 AUG 1973,AUS,2,"Deveti Septemvri Stadium, Plovdiv (BUL)",12 AUG 1990,1170,high-jump,jumps,male,u18
4,2.28,,Dothel EDWARDS,09 SEP 1966,USA,1,"Athens, GA (USA)",09 JUL 1983,1161,high-jump,jumps,male,u18
4,2.28,,Javier SOTOMAYOR,13 OCT 1967,CUB,4,Sochi (URS),10 JUN 1984,1161,high-jump,jumps,male,u18
4,2.28,,Oleksandr NARTOV,21 MAY 1988,UKR,1,Kyiv (UKR),28 MAY 2005,1161,high-jump,jumps,male,u18
4,2.28,,James WHITE,22 JAN 1992,USA,1,"Kansas City, MO (USA)",21 APR 2009,1161,high-jump,jumps,male,u18
8,2.27,,Sorin MATEI,06 JUL 1963,ROU,1,Galati (ROU),29 AUG 1980,1152,high-jump,jumps,male,u18
8,2.27,,Sergey KLYUGIN,24 MAR 1974,URS,2,"Kaftanzoglio Stadium, Thessaloniki (GRE)",09 AUG 1991,1152,high-jump,jumps,male,u18
8,2.27,,Haiqiang HUANG,08 FEB 1988,CHN,1,"Sidi Youssef Ben Ali, Marrakech (MAR)",16 JUL 2005,1152,high-jump,jumps,male,u18
11,2.26,,Patrik SJÖBERG,05 JAN 1965,SWE,1,Sotkamo (FIN),27 JUN 1982,1143,high-jump,jumps,male,u18
11,2.26,,Sylwester BEDNAREK,28 APR 1989,POL,4,Warszawa (POL),18 JUN 2006,1143,high-jump,jumps,male,u18
11,2.26,,Bohdan BONDARENKO,30 AUG 1989,UKR,3,"Chaoyang Sport Center, Beijing (CHN)",17 AUG 2006,1143,high-jump,jumps,male,u18
11,2.26,,Long CHEN,13 NOV 2002,CHN,1,Luoyang (CHN),29 JUN 2019,1143,high-jump,jumps,male,u18
15,2.25,,Jianhua ZHU,29 MAY 1963,CHN,1,Ciudad de México (MEX),21 JUN 1980,1135,high-jump,jumps,male,u18
15,2.25,,Rick NOJI,22 OCT 1967,USA,1,"Seattle, WA (USA)",12 MAY 1984,1135,high-jump,jumps,male,u18
15,2.25,,Cao YANG,14 JAN 1969,CHN,1,Qingdao (CHN),03 OCT 1986,1135,high-jump,jumps,male,u18
15,2.25,,Cao YANG,14 JAN 1969,CHN,1,Qinhuangdao (CHN),03 OCT 1986,1135,high-jump,jumps,male,u18
15,2.25,,Steve SMITH,29 MAR 1973,GBR,1,Gateshead (GBR),17 AUG 1990,1135,high-jump,jumps,male,u18
15,2.25,,Jacques FREITAG,11 JUN 1982,RSA,1,Pretoria (RSA),01 JUL 1999,1135,high-jump,jumps,male,u18
15,2.25,,Bohdan BONDARENKO,30 AUG 1989,UKR,2,Kyiv (UKR),22 JUL 2006,1135,high-jump,jumps,male,u18
15,2.25,,Danil LYSENKO,19 MAY 1997,RUS,1,Dedurovka (RUS),12 JUN 2014,1135,high-jump,jumps,male,u18
15,2.25,,Breyton POOLE,23 MAR 2000,RSA,1,Cape Town (RSA),04 NOV 2017,1135,high-jump,jumps,male,u18
