rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,8:12.28,,Getnet WALE,16 JUL 2000,ETH,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017,1201,3000-metres-steeplechase,middlelong,male,u18
2,8:13.16,,Getnet WALE,16 JUL 2000,ETH,2,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1197,3000-metres-steeplechase,middlelong,male,u18
3,8:14.88,,Tadese TAKELE,03 AUG 2002,ETH,2,Hengelo (NED),17 JUL 2019,1190,3000-metres-steeplechase,middlelong,male,u18
4,8:15.28,,Edmund SEREM,27 DEC 2007,KEN,1,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1188,3000-metres-steeplechase,middlelong,male,u18
5,8:17.28,,Jonathan Muia NDIKU,18 SEP 1991,KEN,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",13 JUL 2008,1179,3000-metres-steeplechase,middlelong,male,u18
6,8:18.51,,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,13,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1173,3000-metres-steeplechase,middlelong,male,u18
7,8:19.63,,Justus Kipchirchir KIPRONO,28 FEB 1987,KEN,6,Heusden-Zolder (BEL),31 JUL 2004,1168,3000-metres-steeplechase,middlelong,male,u18
8,8:20.05,,Abdelghani AIT BAHMED,28 JUL 1989,MAR,3,"Chaoyang Sport Center, Beijing (CHN)",19 AUG 2006,1166,3000-metres-steeplechase,middlelong,male,u18
8,8:20.05,,Edmund SEREM,27 DEC 2007,KEN,1f1,"Nyayo National Stadium, Nairobi (KEN)",22 MAY 2024,1166,3000-metres-steeplechase,middlelong,male,u18
10,8:20.06,,Justus Kipchirchir KIPRONO,28 FEB 1987,KEN,3,Linz (AUT),02 AUG 2004,1166,3000-metres-steeplechase,middlelong,male,u18
11,8:20.27,,Samuel FIREWU,03 MAY 2004,ETH,1,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1165,3000-metres-steeplechase,middlelong,male,u18
12,8:20.29,,Abdelghani AIT BAHMED,28 JUL 1989,MAR,6,Heusden-Zolder (BEL),22 JUL 2006,1165,3000-metres-steeplechase,middlelong,male,u18
13,8:21.30,,Philemon Kiplagat RUTO,20 SEP 2001,KEN,1,Yamagata (JPN),02 AUG 2017,1161,3000-metres-steeplechase,middlelong,male,u18
14,8:21.94,,Justus Kipchirchir KIPRONO,28 FEB 1987,KEN,5,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1158,3000-metres-steeplechase,middlelong,male,u18
14,8:21.94,,Edmund SEREM,27 DEC 2007,KEN,2,"Stade Omnisport de JAPOMA, Douala (CMR)",23 JUN 2024,1158,3000-metres-steeplechase,middlelong,male,u18
16,8:22.83,,Getnet WALE,16 JUL 2000,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",24 JUL 2016,1154,3000-metres-steeplechase,middlelong,male,u18
17,8:23.00,,Getnet WALE,16 JUL 2000,ETH,3h1,"Olympic Stadium, London (GBR)",06 AUG 2017,1153,3000-metres-steeplechase,middlelong,male,u18
18,8:23.32,,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,1,"Stadio Zecchini, Grosseto (ITA)",17 JUL 2004,1152,3000-metres-steeplechase,middlelong,male,u18
19,8:23.62,,Samuel FIREWU,03 MAY 2004,ETH,4,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1150,3000-metres-steeplechase,middlelong,male,u18
20,8:23.69,,Albert Kiptoo YATOR,06 SEP 1993,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1150,3000-metres-steeplechase,middlelong,male,u18
21,8:23.91,,Abdelghani AIT BAHMED,28 JUL 1989,MAR,5,Rabat (MAR),17 JUN 2006,1149,3000-metres-steeplechase,middlelong,male,u18
22,8:23.96,,Justus Kipchirchir KIPRONO,28 FEB 1987,KEN,1,Algiers (ALG),24 JUN 2004,1149,3000-metres-steeplechase,middlelong,male,u18
23,8:24.08,,Hailu AYALEW,21 JAN 2008,ETH,3,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1148,3000-metres-steeplechase,middlelong,male,u18
24,8:24.50,,Edmund SEREM,27 DEC 2007,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1146,3000-metres-steeplechase,middlelong,male,u18
25,8:24.54,,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,3,Linz (AUT),31 JUL 2003,1146,3000-metres-steeplechase,middlelong,male,u18
26,8:25.00,,Justus Kipchirchir KIPRONO,28 FEB 1987,KEN,2,Sollentuna (SWE),08 JUL 2004,1144,3000-metres-steeplechase,middlelong,male,u18
27,8:25.03,,Gilbert KIRUI,22 JAN 1994,KEN,1,Gaborone (BOT),12 MAY 2011,1144,3000-metres-steeplechase,middlelong,male,u18
28,8:25.28,,Getnet WALE,16 JUL 2000,ETH,1,Djibouti (DJI),25 MAR 2017,1143,3000-metres-steeplechase,middlelong,male,u18
