rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,2:59.30,,United States U20,,USA,1,San José (CRC),21 JUL 2019,1208,4x400-metres-relay,relays,male,u20
2,3:00.33,,United States U20,,USA,1,Trujillo (PER),23 JUL 2017,1192,4x400-metres-relay,relays,male,u20
3,3:00.99,,Jamaica U20,,JAM,2,San José (CRC),21 JUL 2019,1182,4x400-metres-relay,relays,male,u20
4,3:01.09,,United States U20,,USA,1,"Stadio Zecchini, Grosseto (ITA)",18 JUL 2004,1180,4x400-metres-relay,relays,male,u20
5,3:01.90,,United States U20,,USA,1,"Olympic Stadium, Athina (GRE)",20 JUL 1986,1168,4x400-metres-relay,relays,male,u20
6,3:02.26,,United States U20,,USA,1,"Deveti Septemvri Stadium, Plovdiv (BUL)",12 AUG 1990,1162,4x400-metres-relay,relays,male,u20
7,3:02.39,,United States U20,,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",24 JUL 2016,1160,4x400-metres-relay,relays,male,u20
8,3:02.81,,Botswana U20,,BOT,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",24 JUL 2016,1154,4x400-metres-relay,relays,male,u20
9,3:03.31,,United States U20,,USA,1,"Hayward Field, Eugene, OR (USA)",27 JUL 2014,1146,4x400-metres-relay,relays,male,u20
10,3:03.32,,United States U20,,USA,1,"Estadio Universitario, Lisboa (POR)",24 JUL 1994,1146,4x400-metres-relay,relays,male,u20
11,3:03.56,,United States U20,,USA,1h1,"National Stadium, Kingston (JAM)",20 JUL 2002,1142,4x400-metres-relay,relays,male,u20
11,3:03.56,,United States U20,,USA,1f1,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1142,4x400-metres-relay,relays,male,u20
13,3:03.65,,United States U20,,USA,1,"SIAC Homebush, Sydney (AUS)",25 AUG 1996,1141,4x400-metres-relay,relays,male,u20
14,3:03.71,,United States U20,,USA,1,"National Stadium, Kingston (JAM)",21 JUL 2002,1140,4x400-metres-relay,relays,male,u20
15,3:03.75,,Botswana U20,,BOT,1h1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",23 JUL 2016,1140,4x400-metres-relay,relays,male,u20
16,3:03.76,,United States U20,,USA,1f,"Chaoyang Sport Center, Beijing (CHN)",20 AUG 2006,1139,4x400-metres-relay,relays,male,u20
17,3:03.77,,Jamaica U20,,JAM,2,Trujillo (PER),23 JUL 2017,1139,4x400-metres-relay,relays,male,u20
18,3:03.79,,Calabar High School U20,,JAM,1,"Philadelphia, PA (USA)",28 APR 2018,1139,4x400-metres-relay,relays,male,u20
