rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:17:25.6h,,Bernardo SEGURA,11 FEB 1970,MEX,1,Fana (NOR),07 MAY 1994,1247,20000-metres-race-walk,race-walks,male,senior
2,1:18:03.3h,,Lingtang BO,12 AUG 1970,CHN,1,Beijing (CHN),07 APR 1994,1233,20000-metres-race-walk,race-walks,male,senior
3,1:18:35.2h,,Stefan JOHANSSON,11 APR 1967,SWE,1,Fana (NOR),15 MAY 1992,1222,20000-metres-race-walk,race-walks,male,senior
4,1:18:37.9h,,Caio BONFIM,19 MAR 1991,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",31 JUL 2025,1221,20000-metres-race-walk,race-walks,male,senior
5,1:18:40.0h,,Ernesto CANTO,18 OCT 1959,MEX,1,Fana (NOR),05 MAY 1984,1220,20000-metres-race-walk,race-walks,male,senior
6,1:19:18.3h,,Ronald WEIGEL,08 AUG 1959,GDR,1,Bergen (NOR),26 MAY 1990,1206,20000-metres-race-walk,race-walks,male,senior
7,1:19:22.5h,,Aleksey PERSHIN,23 SEP 1962,URS,1,Fana (NOR),07 MAY 1988,1204,20000-metres-race-walk,race-walks,male,senior
8,1:19:24.1h,,Walter ARENA,30 MAY 1964,ITA,2,Bergen (NOR),26 MAY 1990,1204,20000-metres-race-walk,race-walks,male,senior
9,1:19:42.0h,,Yohann DINIZ,01 JAN 1978,FRA,1,Bogny-sur-Meuse (FRA),25 MAY 2014,1197,20000-metres-race-walk,race-walks,male,senior
10,1:19:48.1h,,Nathan DEAKES,17 AUG 1977,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",04 SEP 2001,1195,20000-metres-race-walk,race-walks,male,senior
11,1:19:52.0h,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",04 SEP 2001,1194,20000-metres-race-walk,race-walks,male,senior
12,1:19:52.1h,,Caio BONFIM,19 MAR 1991,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1194,20000-metres-race-walk,race-walks,male,senior
13,1:19:54.0h,,Pavol BLAŽEK,09 JUL 1958,TCH,3,Bergen (NOR),26 MAY 1990,1193,20000-metres-race-walk,race-walks,male,senior
14,1:19:54.7h,,Matheus CORREA,22 AUG 1999,BRA,2,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",31 JUL 2025,1193,20000-metres-race-walk,race-walks,male,senior
