rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,10:30.28,,Tom BOSWORTH,17 JAN 1990,GBR,1,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1252,3000-metres-race-walk,race-walks,male,senior
2,10:31.42,,Andreas ERM,12 MAR 1976,GER,1,Halle (GER) (i),04 FEB 2001,1249,3000-metres-race-walk,race-walks,male,senior
3,10:43.84,,Tom BOSWORTH,17 JAN 1990,GBR,1,"Olympic Stadium, London (GBR)",21 JUL 2018,1217,3000-metres-race-walk,race-walks,male,senior
4,10:44.00,,Christopher LINKE,24 OCT 1988,GER,1,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",02 FEB 2024,1217,3000-metres-race-walk,race-walks,male,senior
5,10:45.60,,Maher BEN HLIMA,24 JUL 1989,POL,1,"Hala Uniwersytetu, Rzeszów (POL) (i)",08 FEB 2025,1213,3000-metres-race-walk,race-walks,male,senior
6,10:47.08,,Lebogang SHANGE,01 AUG 1990,RSA,2,"Olympic Stadium, London (GBR)",21 JUL 2018,1209,3000-metres-race-walk,race-walks,male,senior
7,10:47.11,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,,San Giovanni Valdarno (ITA),19 MAY 1990,1209,3000-metres-race-walk,race-walks,male,senior
8,10:48.6h,,Maksim DENISOV,07 MAY 2005,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",24 SEP 2023,1205,3000-metres-race-walk,race-walks,male,senior
9,10:48.79,,Karl JUNGHANNß,06 APR 1996,GER,2,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",02 FEB 2024,1205,3000-metres-race-walk,race-walks,male,senior
10,10:49.33,,Christopher LINKE,24 OCT 1988,GER,1,Erfurt (GER) (i),09 FEB 2018,1203,3000-metres-race-walk,race-walks,male,senior
11,10:52.15,,Nils BREMBACH,23 FEB 1993,GER,2,Erfurt (GER) (i),09 FEB 2018,1196,3000-metres-race-walk,race-walks,male,senior
12,10:52.77,,Callum WILKINSON,14 MAR 1997,GBR,2,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1195,3000-metres-race-walk,race-walks,male,senior
13,10:54.61,,Carlo MATTIOLI,23 OCT 1954,ITA,1,Milano (ITA) (i),06 FEB 1980,1190,3000-metres-race-walk,race-walks,male,senior
14,10:54.70,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,Brisbane (AUS),11 FEB 2017,1190,3000-metres-race-walk,race-walks,male,senior
15,10:56.06,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,Brisbane (AUS),28 MAR 2018,1186,3000-metres-race-walk,race-walks,male,senior
16,10:56.22,,Andrew JACHNO,13 APR 1962,AUS,1,Melbourne (AUS),07 FEB 1991,1186,3000-metres-race-walk,race-walks,male,senior
17,10:56.23,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,Cork (IRL),08 JUL 2014,1186,3000-metres-race-walk,race-walks,male,senior
18,10:56.30,,Marius ŽIŪKAS,29 JUN 1985,LTU,3,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1186,3000-metres-race-walk,race-walks,male,senior
19,10:56.34,,Roman MRÁZEK,21 JAN 1962,TCH,1,Bratislava (TCH),14 JUN 1989,1186,3000-metres-race-walk,race-walks,male,senior
20,10:56.88,,Reima SALONEN,19 OCT 1955,FIN,1,Turku (FIN) (i),05 FEB 1984,1184,3000-metres-race-walk,race-walks,male,senior
21,10:56.98,,Dawid TOMALA,27 AUG 1989,POL,1,"x-bionic sphere, Šamorín (SVK)",29 JUN 2018,1184,3000-metres-race-walk,race-walks,male,senior
22,10:57.32,,Matej TÓTH,10 FEB 1983,SVK,1f2,Wien (AUT) (i),12 FEB 2011,1183,3000-metres-race-walk,race-walks,male,senior
23,10:57.77,,Francesco FORTUNATO,13 DEC 1994,ITA,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1182,3000-metres-race-walk,race-walks,male,senior
24,10:58.16,,Kevin CAMPION,23 MAY 1988,FRA,2,Cork (IRL),08 JUL 2014,1181,3000-metres-race-walk,race-walks,male,senior
25,10:58.21,,Tom BOSWORTH,17 JAN 1990,GBR,1,Sheffield (GBR) (i),28 FEB 2016,1181,3000-metres-race-walk,race-walks,male,senior
26,10:58.47,,Alex WRIGHT,19 DEC 1990,IRL,3,Cork (IRL),08 JUL 2014,1180,3000-metres-race-walk,race-walks,male,senior
27,10:58.89,,Dawid TOMALA,27 AUG 1989,POL,4,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1179,3000-metres-race-walk,race-walks,male,senior
28,10:58.94,,Christopher LINKE,24 OCT 1988,GER,1,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",01 FEB 2022,1179,3000-metres-race-walk,race-walks,male,senior
29,10:59.00,,Callum WILKINSON,14 MAR 1997,GBR,1,Cork City (IRL),14 AUG 2019,1179,3000-metres-race-walk,race-walks,male,senior
30,10:59.04,,Luke ADAMS,22 OCT 1976,AUS,1,Cork (IRL),03 JUL 2010,1179,3000-metres-race-walk,race-walks,male,senior
31,10:59.91,,Gianluca PICCHIOTTINO,22 AUG 1996,ITA,2,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1177,3000-metres-race-walk,race-walks,male,senior
32,11:00.2h,,Jozef PRIBILINEC,06 JUL 1960,SVK,1,Banská Bystrica (TCH),30 AUG 1985,1176,3000-metres-race-walk,race-walks,male,senior
33,11:00.24,,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1,Formia (ITA),13 JUL 1997,1176,3000-metres-race-walk,race-walks,male,senior
34,11:00.36,,Dawid TOMALA,27 AUG 1989,POL,1,Šamorín (SVK),15 JUN 2019,1176,3000-metres-race-walk,race-walks,male,senior
35,11:00.56,,David SMITH,24 JUL 1955,AUS,1,Perth (AUS),24 JAN 1987,1175,3000-metres-race-walk,race-walks,male,senior
36,11:00.68,,Anton KUČMÍN,07 JUN 1984,SVK,1,Dubnica nad Váhom (SVK),21 AUG 2013,1175,3000-metres-race-walk,race-walks,male,senior
37,11:00.98,,Callum WILKINSON,14 MAR 1997,GBR,1,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2023,1174,3000-metres-race-walk,race-walks,male,senior
38,11:01.32,,Dane BIRD-SMITH,15 JUL 1992,AUS,1,Brisbane (AUS),23 MAR 2019,1173,3000-metres-race-walk,race-walks,male,senior
39,11:02.07,,Evan DUNFEE,28 SEP 1990,CAN,1,"Swangard Stadium, Burnaby (CAN)",15 JUL 2025,1171,3000-metres-race-walk,race-walks,male,senior
40,11:03.01,,Vladimir ANDREYEV,07 SEP 1966,RUS,4,Formia (ITA),13 JUL 1997,1169,3000-metres-race-walk,race-walks,male,senior
41,11:03.32,,Lebogang SHANGE,01 AUG 1990,RSA,2,"x-bionic sphere, Šamorín (SVK)",29 JUN 2018,1168,3000-metres-race-walk,race-walks,male,senior
42,11:03.96,,Matej TÓTH,10 FEB 1983,SVK,2,Dubnica nad Váhom (SVK),21 AUG 2013,1167,3000-metres-race-walk,race-walks,male,senior
43,11:04.0h,,Jozef PRIBILINEC,06 JUL 1960,TCH,1,Banská Bystrica (TCH) (i),28 FEB 1988,1167,3000-metres-race-walk,race-walks,male,senior
44,11:04.16,,Dominik ČERNÝ,01 NOV 1997,SVK,2,Šamorín (SVK),15 JUN 2019,1166,3000-metres-race-walk,race-walks,male,senior
45,11:04.52,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Mondeville (FRA) (i),01 FEB 2003,1165,3000-metres-race-walk,race-walks,male,senior
46,11:05.40,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Formia (ITA),13 JUL 1997,1163,3000-metres-race-walk,race-walks,male,senior
47,11:05.95,,Matej TÓTH,10 FEB 1983,SVK,1,Dubnica nad Váhom (SVK),26 AUG 2012,1162,3000-metres-race-walk,race-walks,male,senior
48,11:06.15,,Massimo STANO,27 FEB 1992,ITA,3,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1161,3000-metres-race-walk,race-walks,male,senior
49,11:06.28,,Alex WRIGHT,19 DEC 1990,IRL,2,Cork City (IRL),14 AUG 2019,1161,3000-metres-race-walk,race-walks,male,senior
