rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,26:37.93,,Biniam MEHARY,20 DEC 2006,ETH,4,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1262,10000-metres,middlelong,male,u20
2,26:41.75,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1256,10000-metres,middlelong,male,u20
3,26:43.82,,Biniam MEHARY,20 DEC 2006,ETH,1,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1252,10000-metres,middlelong,male,u20
4,26:49.46,,Selemon BAREGA,20 JAN 2000,ETH,2,Hengelo (NED),17 JUL 2019,1243,10000-metres,middlelong,male,u20
5,26:55.73,,Geoffrey KIRUI,16 FEB 1993,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1233,10000-metres,middlelong,male,u20
6,26:57.56,,Yigrem DEMELASH,26 JAN 1994,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1230,10000-metres,middlelong,male,u20
7,26:57.88,,Abadi HADIS,06 NOV 1997,ETH,3,Hengelo (NED),29 JUN 2016,1230,10000-metres,middlelong,male,u20
8,26:58.30,,Tadese WORKU,20 JAN 2002,ETH,5,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1229,10000-metres,middlelong,male,u20
9,27:02.81,,Ibrahim JEILAN,12 JUN 1989,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1222,10000-metres,middlelong,male,u20
10,27:04.00,,Boniface KIPROP,12 OCT 1985,UGA,5,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1220,10000-metres,middlelong,male,u20
11,27:04.45,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1219,10000-metres,middlelong,male,u20
12,27:06.35,,Geoffrey KAMWOROR,22 NOV 1992,KEN,10,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1216,10000-metres,middlelong,male,u20
13,27:06.47,,Awash Habtamu FIKADU,13 MAR 1988,ETH,8,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1216,10000-metres,middlelong,male,u20
14,27:07.29,,Moses Ndiema MASAI,01 JUN 1986,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1214,10000-metres,middlelong,male,u20
15,27:08.00,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Shizuoka (JPN),03 MAY 2005,1213,10000-metres,middlelong,male,u20
16,27:08.44,,Geoffrey KIRUI,16 FEB 1993,KEN,5,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1213,10000-metres,middlelong,male,u20
17,27:08.85,,Yismaw DILLU,11 SEP 2005,ETH,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1212,10000-metres,middlelong,male,u20
18,27:08.94,,Andamlak BELIHU,20 NOV 1998,ETH,10,"Olympic Stadium, London (GBR)",04 AUG 2017,1212,10000-metres,middlelong,male,u20
19,27:09.83,,Benson KIPLANGAT,17 JUN 2003,KEN,2f7,"Gion Stadium, Machida (JPN)",26 NOV 2022,1210,10000-metres,middlelong,male,u20
20,27:09.92,,Aron KIFLE,20 FEB 1998,ERI,11,"Olympic Stadium, London (GBR)",04 AUG 2017,1210,10000-metres,middlelong,male,u20
21,27:11.03,,Gideon Kipkertich RONO,22 FEB 2003,KEN,1f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022,1209,10000-metres,middlelong,male,u20
22,27:11.18,,Richard CHELIMO,21 APR 1972,KEN,1,Hengelo (NED),25 JUN 1991,1208,10000-metres,middlelong,male,u20
23,27:12.42,,Sammy Alex MUTAHI,01 JUN 1989,KEN,1,Tokamachi (JPN),29 SEP 2007,1206,10000-metres,middlelong,male,u20
24,27:13.01,,Stanley Waithaka MBURU,09 APR 2000,KEN,1f8,Yokohama (JPN),10 NOV 2018,1205,10000-metres,middlelong,male,u20
25,27:13.66,,Moses MOSOP,07 JUL 1985,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1204,10000-metres,middlelong,male,u20
26,27:13.85,,Ibrahim JEILAN,12 JUN 1989,ETH,2,"Eugene, OR (USA)",08 JUN 2008,1204,10000-metres,middlelong,male,u20
27,27:14.34,,Birhan NEBEBEW,14 AUG 1994,ETH,5,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1203,10000-metres,middlelong,male,u20
