rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,45.94,,Karsten WARHOLM,28 FEB 1996,NOR,1,"National Stadium, Tokyo (JPN)",03 AUG 2021,1341,400-metres-hurdles,hurdles,male,senior
2,46.17,,Rai BENJAMIN,27 JUL 1997,USA,2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1328,400-metres-hurdles,hurdles,male,senior
3,46.28,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1322,400-metres-hurdles,hurdles,male,senior
4,46.29,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1322,400-metres-hurdles,hurdles,male,senior
5,46.39,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1316,400-metres-hurdles,hurdles,male,senior
6,46.46,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1313,400-metres-hurdles,hurdles,male,senior
6,46.46,,Rai BENJAMIN,27 JUL 1997,USA,1,"Stade de France, Paris (FRA)",09 AUG 2024,1313,400-metres-hurdles,hurdles,male,senior
8,46.51,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stade Louis II, Monaco (MON)",21 JUL 2023,1310,400-metres-hurdles,hurdles,male,senior
9,46.52,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1309,400-metres-hurdles,hurdles,male,senior
9,46.52,,Rai BENJAMIN,27 JUL 1997,USA,1,"National Stadium, Tokyo (JPN)",19 SEP 2025,1309,400-metres-hurdles,hurdles,male,senior
11,46.53,,Karsten WARHOLM,28 FEB 1996,NOR,2,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1309,400-metres-hurdles,hurdles,male,senior
12,46.54,,Rai BENJAMIN,27 JUL 1997,USA,1,"Olympiastadion, Stockholm (SWE)",15 JUN 2025,1308,400-metres-hurdles,hurdles,male,senior
13,46.62,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",09 JUL 2023,1304,400-metres-hurdles,hurdles,male,senior
14,46.63,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1303,400-metres-hurdles,hurdles,male,senior
15,46.64,,Rai BENJAMIN,27 JUL 1997,USA,1,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1303,400-metres-hurdles,hurdles,male,senior
16,46.65,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1302,400-metres-hurdles,hurdles,male,senior
17,46.67,,Rai BENJAMIN,27 JUL 1997,USA,1,"Stade Louis II, Monaco (MON)",12 JUL 2024,1301,400-metres-hurdles,hurdles,male,senior
18,46.68,,Alison DOS SANTOS,03 JUN 2000,BRA,2,"Olympiastadion, Stockholm (SWE)",15 JUN 2025,1301,400-metres-hurdles,hurdles,male,senior
19,46.70,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1300,400-metres-hurdles,hurdles,male,senior
19,46.70,,Karsten WARHOLM,28 FEB 1996,NOR,2,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1300,400-metres-hurdles,hurdles,male,senior
19,46.70,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Letzigrund, Zürich (SUI)",28 AUG 2025,1300,400-metres-hurdles,hurdles,male,senior
22,46.71,,Rai BENJAMIN,27 JUL 1997,USA,2,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1299,400-metres-hurdles,hurdles,male,senior
23,46.72,,Alison DOS SANTOS,03 JUN 2000,BRA,3,"National Stadium, Tokyo (JPN)",03 AUG 2021,1299,400-metres-hurdles,hurdles,male,senior
24,46.73,,Karsten WARHOLM,28 FEB 1996,NOR,2,"Stade Louis II, Monaco (MON)",12 JUL 2024,1298,400-metres-hurdles,hurdles,male,senior
25,46.76,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Friidrettsstadion, Jessheim (NOR)",06 JUL 2023,1297,400-metres-hurdles,hurdles,male,senior
26,46.78,,Kevin YOUNG,16 SEP 1966,USA,1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,1296,400-metres-hurdles,hurdles,male,senior
27,46.80,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1294,400-metres-hurdles,hurdles,male,senior
28,46.83,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1293,400-metres-hurdles,hurdles,male,senior
29,46.84,,Alison DOS SANTOS,03 JUN 2000,BRA,2,"National Stadium, Tokyo (JPN)",19 SEP 2025,1292,400-metres-hurdles,hurdles,male,senior
30,46.86,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1291,400-metres-hurdles,hurdles,male,senior
31,46.87,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1291,400-metres-hurdles,hurdles,male,senior
32,46.89,,Rai BENJAMIN,27 JUL 1997,USA,2,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1290,400-metres-hurdles,hurdles,male,senior
32,46.89,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",23 AUG 2023,1290,400-metres-hurdles,hurdles,male,senior
32,46.89,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",03 AUG 2025,1290,400-metres-hurdles,hurdles,male,senior
35,46.92,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1288,400-metres-hurdles,hurdles,male,senior
36,46.93,,Rai BENJAMIN,27 JUL 1997,USA,1,"Stade Charléty, Paris (FRA)",20 JUN 2025,1288,400-metres-hurdles,hurdles,male,senior
37,46.95,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1286,400-metres-hurdles,hurdles,male,senior
38,46.98,,Abderrahman SAMBA,05 SEP 1995,QAT,1,"Stade Charléty, Paris (FRA)",30 JUN 2018,1285,400-metres-hurdles,hurdles,male,senior
38,46.98,,Rai BENJAMIN,27 JUL 1997,USA,2,"Letzigrund, Zürich (SUI)",29 AUG 2019,1285,400-metres-hurdles,hurdles,male,senior
38,46.98,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1285,400-metres-hurdles,hurdles,male,senior
38,46.98,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1285,400-metres-hurdles,hurdles,male,senior
42,47.01,,Alison DOS SANTOS,03 JUN 2000,BRA,1,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1283,400-metres-hurdles,hurdles,male,senior
43,47.02,,Edwin MOSES,31 AUG 1955,USA,1,Koblenz (GER),31 AUG 1983,1283,400-metres-hurdles,hurdles,male,senior
43,47.02,,Rai BENJAMIN,27 JUL 1997,USA,1,"Eugene, OR (USA)",08 JUN 2018,1283,400-metres-hurdles,hurdles,male,senior
45,47.03,,Bryan BRONSON,09 SEP 1972,USA,1,"New Orleans, LA (USA)",21 JUN 1998,1282,400-metres-hurdles,hurdles,male,senior
46,47.04,,Rai BENJAMIN,27 JUL 1997,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1282,400-metres-hurdles,hurdles,male,senior
47,47.06,,Karsten WARHOLM,28 FEB 1996,NOR,2,"Stade de France, Paris (FRA)",09 AUG 2024,1281,400-metres-hurdles,hurdles,male,senior
47,47.06,,Abderrahman SAMBA,05 SEP 1995,QAT,3,"National Stadium, Tokyo (JPN)",19 SEP 2025,1281,400-metres-hurdles,hurdles,male,senior
49,47.07,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1280,400-metres-hurdles,hurdles,male,senior
50,47.08,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Olympiastadion, Berlin (GER)",13 SEP 2020,1280,400-metres-hurdles,hurdles,male,senior
50,47.08,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,1280,400-metres-hurdles,hurdles,male,senior
50,47.08,,Kyron MCMASTER,03 JAN 1997,IVB,4,"National Stadium, Tokyo (JPN)",03 AUG 2021,1280,400-metres-hurdles,hurdles,male,senior
53,47.09,,Karsten WARHOLM,28 FEB 1996,NOR,1sf3,"Nemzeti Atlétikai Központ, Budapest (HUN)",21 AUG 2023,1279,400-metres-hurdles,hurdles,male,senior
53,47.09,,Abderrahman SAMBA,05 SEP 1995,QAT,2,"Stade Charléty, Paris (FRA)",20 JUN 2025,1279,400-metres-hurdles,hurdles,male,senior
55,47.10,,Samuel MATETE,27 JUL 1968,ZAM,1f1,"Letzigrund, Zürich (SUI)",07 AUG 1991,1279,400-metres-hurdles,hurdles,male,senior
55,47.10,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1279,400-metres-hurdles,hurdles,male,senior
57,47.11,,Ezekiel NATHANIEL,20 JUN 2003,NGR,4,"National Stadium, Tokyo (JPN)",19 SEP 2025,1278,400-metres-hurdles,hurdles,male,senior
58,47.12,,Karsten WARHOLM,28 FEB 1996,NOR,1,"Olympic Stadium, London (GBR)",20 JUL 2019,1277,400-metres-hurdles,hurdles,male,senior
