rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:16:10,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,"Rokko Island Konan Univ. West side, Kobe (JPN)",16 FEB 2025,1275,20-kilometres-race-walk,race-walks,male,senior
2,1:16:36,,Yusuke SUZUKI,02 JAN 1988,JPN,1,Nomi (JPN),15 MAR 2015,1266,20-kilometres-race-walk,race-walks,male,senior
3,1:16:43,,Sergey MOROZOV,21 MAR 1988,RUS,1,Saransk (RUS),08 JUN 2008,1263,20-kilometres-race-walk,race-walks,male,senior
4,1:16:51,,Koki IKEDA,03 MAY 1998,JPN,1,"Rokko Island Konan Univ. West side, Kobe (JPN)",18 FEB 2024,1260,20-kilometres-race-walk,race-walks,male,senior
5,1:16:54,,Kaihua WANG,16 FEB 1994,CHN,1,Huangshan (CHN),20 MAR 2021,1259,20-kilometres-race-walk,race-walks,male,senior
6,1:17:02,,Yohann DINIZ,01 JAN 1978,FRA,1,Arles (FRA),08 MAR 2015,1256,20-kilometres-race-walk,race-walks,male,senior
7,1:17:15,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Nomi (JPN),17 MAR 2019,1251,20-kilometres-race-walk,race-walks,male,senior
8,1:17:16,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,Saransk (RUS),29 SEP 2007,1251,20-kilometres-race-walk,race-walks,male,senior
9,1:17:20,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Kobe (JPN),21 FEB 2021,1249,20-kilometres-race-walk,race-walks,male,senior
10,1:17:21,,Jefferson PÉREZ,01 JUL 1974,ECU,1,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1249,20-kilometres-race-walk,race-walks,male,senior
11,1:17:22,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Turku (FIN),28 APR 2002,1249,20-kilometres-race-walk,race-walks,male,senior
12,1:17:23,,Vladimir STANKIN,02 JAN 1974,RUS,1,"Adler, Sochi (RUS)",08 FEB 2004,1248,20-kilometres-race-walk,race-walks,male,senior
12,1:17:23,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Votkinsk (RUS),25 MAY 2025,1248,20-kilometres-race-walk,race-walks,male,senior
14,1:17:24,,Yohann DINIZ,01 JAN 1978,FRA,1,Lugano (SUI),15 MAR 2015,1248,20-kilometres-race-walk,race-walks,male,senior
14,1:17:24,,Masatora KAWANO,23 OCT 1998,JPN,2,Nomi (JPN),17 MAR 2019,1248,20-kilometres-race-walk,race-walks,male,senior
14,1:17:24,,Satoshi MARUO,28 NOV 1991,JPN,2,"Rokko Island Konan Univ. West side, Kobe (JPN)",16 FEB 2025,1248,20-kilometres-race-walk,race-walks,male,senior
17,1:17:25,,Sergey SHIROBOKOV,11 FEB 1999,RUS,1,Cheboksary (RUS),09 JUN 2018,1247,20-kilometres-race-walk,race-walks,male,senior
17,1:17:25,,Koki IKEDA,03 MAY 1998,JPN,3,Nomi (JPN),17 MAR 2019,1247,20-kilometres-race-walk,race-walks,male,senior
19,1:17:26,,Eiki TAKAHASHI,19 NOV 1992,JPN,1,Kobe (JPN),18 FEB 2018,1247,20-kilometres-race-walk,race-walks,male,senior
19,1:17:26,,Jun ZHANG,20 JUL 1998,CHN,1,Taicang (CHN),03 MAR 2024,1247,20-kilometres-race-walk,race-walks,male,senior
19,1:17:26,,Massimo STANO,27 FEB 1992,ITA,2,Taicang (CHN),03 MAR 2024,1247,20-kilometres-race-walk,race-walks,male,senior
22,1:17:30,,Zhaozhao WANG,01 SEP 1999,CHN,1,Taicang (CHN),01 MAR 2025,1246,20-kilometres-race-walk,race-walks,male,senior
23,1:17:32,,Álvaro MARTÍN,18 JUN 1994,ESP,1,"Hősök tere, Budapest (HUN)",19 AUG 2023,1245,20-kilometres-race-walk,race-walks,male,senior
24,1:17:33,,Nathan DEAKES,17 AUG 1977,AUS,1,Cixi City (CHN),23 APR 2005,1245,20-kilometres-race-walk,race-walks,male,senior
24,1:17:33,,Lihong CUI,13 MAY 1999,CHN,2,Taicang (CHN),01 MAR 2025,1245,20-kilometres-race-walk,race-walks,male,senior
26,1:17:36,,Vladimir KANAYKIN,21 MAR 1985,RUS,1,Cheboksary (RUS),17 JUN 2007,1243,20-kilometres-race-walk,race-walks,male,senior
26,1:17:36,,Zhen WANG,24 AUG 1991,CHN,1,Taicang (CHN),30 MAR 2012,1243,20-kilometres-race-walk,race-walks,male,senior
26,1:17:36,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Kobe (JPN),16 FEB 2020,1243,20-kilometres-race-walk,race-walks,male,senior
26,1:17:36,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,"Avtodrom, Sochi (RUS)",24 FEB 2025,1243,20-kilometres-race-walk,race-walks,male,senior
30,1:17:37,,Caio BONFIM,19 MAR 1991,BRA,3,"Rokko Island Konan Univ. West side, Kobe (JPN)",16 FEB 2025,1243,20-kilometres-race-walk,race-walks,male,senior
31,1:17:38,,Valeriy BORCHIN,11 SEP 1986,RUS,1,"Adler, Sochi (RUS)",28 FEB 2009,1243,20-kilometres-race-walk,race-walks,male,senior
31,1:17:38,,Jun ZHANG,20 JUL 1998,CHN,1,Taicang (CHN),08 APR 2023,1243,20-kilometres-race-walk,race-walks,male,senior
31,1:17:38,,Kento YOSHIKAWA,09 AUG 2001,JPN,4,"Rokko Island Konan Univ. West side, Kobe (JPN)",16 FEB 2025,1243,20-kilometres-race-walk,race-walks,male,senior
34,1:17:39,,Zelin CAI,11 APR 1991,CHN,2,Huangshan (CHN),20 MAR 2021,1242,20-kilometres-race-walk,race-walks,male,senior
34,1:17:39,,Jun ZHANG,20 JUL 1998,CHN,3,Huangshan (CHN),20 MAR 2021,1242,20-kilometres-race-walk,race-walks,male,senior
34,1:17:39,,Perseus KARLSTRÖM,02 MAY 1990,SWE,2,"Hősök tere, Budapest (HUN)",19 AUG 2023,1242,20-kilometres-race-walk,race-walks,male,senior
34,1:17:39,,Evan DUNFEE,28 SEP 1990,CAN,1,"WMD, Adelaide (AUS)",16 FEB 2025,1242,20-kilometres-race-walk,race-walks,male,senior
38,1:17:40,,Ding CHEN,05 AUG 1992,CHN,2,Taicang (CHN),30 MAR 2012,1242,20-kilometres-race-walk,race-walks,male,senior
38,1:17:40,,Danila MARTYNOV,01 MAY 2004,RUS,2,Votkinsk (RUS),25 MAY 2025,1242,20-kilometres-race-walk,race-walks,male,senior
