rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,26:11.00,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Estadio de Atletismo del Turia, Valencia (ESP)",07 OCT 2020,1306,10000-metres,middlelong,male,senior
2,26:17.53,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1295,10000-metres,middlelong,male,senior
3,26:20.31,,Kenenisa BEKELE,13 JUN 1982,ETH,1,Ostrava (CZE),08 JUN 2004,1291,10000-metres,middlelong,male,senior
4,26:22.75,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1287,10000-metres,middlelong,male,senior
5,26:25.97,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Eugene, OR (USA)",08 JUN 2008,1281,10000-metres,middlelong,male,senior
6,26:27.85,,Paul TERGAT,17 JUN 1969,KEN,1,Bruxelles (BEL),22 AUG 1997,1278,10000-metres,middlelong,male,senior
7,26:28.72,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1277,10000-metres,middlelong,male,senior
8,26:29.22,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1276,10000-metres,middlelong,male,senior
9,26:30.03,,Nicholas KEMBOI,25 NOV 1983,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1275,10000-metres,middlelong,male,senior
10,26:30.74,,Abebe DINKESA,06 MAR 1984,ETH,2,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1273,10000-metres,middlelong,male,senior
11,26:31.01,,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1273,10000-metres,middlelong,male,senior
12,26:31.13,,Berihu AREGAWI,28 FEB 2001,ETH,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1273,10000-metres,middlelong,male,senior
13,26:31.32,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Oslo (NOR),04 JUL 1997,1273,10000-metres,middlelong,male,senior
14,26:33.84,,Grant FISHER,22 APR 1997,USA,1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1268,10000-metres,middlelong,male,senior
15,26:33.93,,Jacob KIPLIMO,14 NOV 2000,UGA,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1268,10000-metres,middlelong,male,senior
16,26:34.14,,Mohammed AHMED,05 JAN 1991,CAN,2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1268,10000-metres,middlelong,male,senior
17,26:34.93,,Selemon BAREGA,20 JAN 2000,ETH,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1267,10000-metres,middlelong,male,senior
18,26:35.63,,Micah Kemboi KOGO,30 JUN 1986,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1266,10000-metres,middlelong,male,senior
19,26:36.26,,Paul KOECH,25 JUN 1969,KEN,2,Bruxelles (BEL),22 AUG 1997,1264,10000-metres,middlelong,male,senior
20,26:37.25,,Zersenay TADESE,01 JAN 1982,ERI,2,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1263,10000-metres,middlelong,male,senior
21,26:37.93,,Biniam MEHARY,20 DEC 2006,ETH,4,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1262,10000-metres,middlelong,male,senior
22,26:38.08,,Salah HISSOU,16 JAN 1972,MAR,1,Bruxelles (BEL),23 AUG 1996,1262,10000-metres,middlelong,male,senior
23,26:38.76,,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,3,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1260,10000-metres,middlelong,male,senior
24,26:39.69,,Sileshi SIHINE,29 JAN 1983,ETH,1,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1259,10000-metres,middlelong,male,senior
25,26:39.77,,Boniface KIPROP,12 OCT 1985,UGA,2,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1259,10000-metres,middlelong,male,senior
26,26:41.58,,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1256,10000-metres,middlelong,male,senior
27,26:41.75,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1256,10000-metres,middlelong,male,senior
28,26:41.95,,Boniface KIPROP,12 OCT 1985,UGA,3,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1255,10000-metres,middlelong,male,senior
29,26:42.65,,Gemechu DIDA,12 SEP 1999,ETH,5,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1254,10000-metres,middlelong,male,senior
30,26:43.14,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Stade de France, Paris (FRA)",02 AUG 2024,1253,10000-metres,middlelong,male,senior
31,26:43.16,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1253,10000-metres,middlelong,male,senior
32,26:43.44,,Berihu AREGAWI,28 FEB 2001,ETH,2,"Stade de France, Paris (FRA)",02 AUG 2024,1253,10000-metres,middlelong,male,senior
33,26:43.46,,Grant FISHER,22 APR 1997,USA,3,"Stade de France, Paris (FRA)",02 AUG 2024,1253,10000-metres,middlelong,male,senior
34,26:43.53,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"FBK Stadium, Hengelo (NED)",05 JUN 1995,1253,10000-metres,middlelong,male,senior
35,26:43.79,,Mohammed AHMED,05 JAN 1991,CAN,4,"Stade de France, Paris (FRA)",02 AUG 2024,1252,10000-metres,middlelong,male,senior
36,26:43.82,,Biniam MEHARY,20 DEC 2006,ETH,1,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1252,10000-metres,middlelong,male,senior
37,26:43.84,,Berihu AREGAWI,28 FEB 2001,ETH,2,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1252,10000-metres,middlelong,male,senior
38,26:43.98,,Lucas Kimeli ROTICH,16 APR 1990,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1252,10000-metres,middlelong,male,senior
38,26:43.98,,Benard Kibet KOECH,25 NOV 1999,KEN,5,"Stade de France, Paris (FRA)",02 AUG 2024,1252,10000-metres,middlelong,male,senior
40,26:44.02,,Yomif KEJELCHA,01 AUG 1997,ETH,6,"Stade de France, Paris (FRA)",02 AUG 2024,1252,10000-metres,middlelong,male,senior
41,26:44.13,,Selemon BAREGA,20 JAN 2000,ETH,3,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1252,10000-metres,middlelong,male,senior
42,26:44.36,,Galen RUPP,08 MAY 1986,USA,1,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1251,10000-metres,middlelong,male,senior
43,26:44.48,,Selemon BAREGA,20 JAN 2000,ETH,7,"Stade de France, Paris (FRA)",02 AUG 2024,1251,10000-metres,middlelong,male,senior
44,26:44.73,,Selemon BAREGA,20 JAN 2000,ETH,1,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1251,10000-metres,middlelong,male,senior
45,26:45.91,,Tadese WORKU,20 JAN 2002,ETH,2,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1249,10000-metres,middlelong,male,senior
46,26:46.13,,Berihu AREGAWI,28 FEB 2001,ETH,3,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1248,10000-metres,middlelong,male,senior
47,26:46.19,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1248,10000-metres,middlelong,male,senior
48,26:46.31,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Olympiastadion, Berlin (GER)",17 AUG 2009,1248,10000-metres,middlelong,male,senior
49,26:46.35,,Edwin KURGAT,19 MAY 1996,KEN,4,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1248,10000-metres,middlelong,male,senior
50,26:46.39,,Jacob KIPLIMO,14 NOV 2000,UGA,8,"Stade de France, Paris (FRA)",02 AUG 2024,1248,10000-metres,middlelong,male,senior
51,26:46.44,,Paul TERGAT,17 JUN 1969,KEN,1,Bruxelles (BEL),28 AUG 1998,1248,10000-metres,middlelong,male,senior
52,26:46.57,,Mo FARAH,23 MAR 1983,GBR,1,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1248,10000-metres,middlelong,male,senior
53,26:46.80,,Tadese WORKU,20 JAN 2002,ETH,6,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1247,10000-metres,middlelong,male,senior
54,26:47.72,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,5,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1246,10000-metres,middlelong,male,senior
55,26:47.89,,Paul KOECH,25 JUN 1969,KEN,2,Bruxelles (BEL),28 AUG 1998,1246,10000-metres,middlelong,male,senior
56,26:48.00,,Galen RUPP,08 MAY 1986,USA,3,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1245,10000-metres,middlelong,male,senior
57,26:48.35,,Imane MERGA,15 OCT 1988,ETH,2,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1245,10000-metres,middlelong,male,senior
58,26:48.36,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1245,10000-metres,middlelong,male,senior
59,26:48.73,,Sileshi SIHINE,29 JAN 1983,ETH,1,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244,10000-metres,middlelong,male,senior
60,26:48.95,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,Hengelo (NED),17 JUL 2019,1244,10000-metres,middlelong,male,senior
61,26:48.99,,Josphat Kipkoech BETT,12 JUN 1990,KEN,3,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1244,10000-metres,middlelong,male,senior
62,26:49.02,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244,10000-metres,middlelong,male,senior
63,26:49.20,,Moses Ndiema MASAI,01 JUN 1986,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1244,10000-metres,middlelong,male,senior
64,26:49.34,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1243,10000-metres,middlelong,male,senior
65,26:49.38,,Sammy KIPKETER,29 SEP 1981,KEN,1,Bruxelles (BEL),30 AUG 2002,1243,10000-metres,middlelong,male,senior
66,26:49.39,,Yomif KEJELCHA,01 AUG 1997,ETH,4,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1243,10000-metres,middlelong,male,senior
67,26:49.41,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1243,10000-metres,middlelong,male,senior
68,26:49.46,,Selemon BAREGA,20 JAN 2000,ETH,2,Hengelo (NED),17 JUL 2019,1243,10000-metres,middlelong,male,senior
69,26:49.49,,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,9,"Stade de France, Paris (FRA)",02 AUG 2024,1243,10000-metres,middlelong,male,senior
70,26:49.51,,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",04 AUG 2017,1243,10000-metres,middlelong,male,senior
70,26:49.51,,Selemon BAREGA,20 JAN 2000,ETH,1,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243,10000-metres,middlelong,male,senior
72,26:49.55,,Moses MOSOP,07 JUL 1985,KEN,3,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1243,10000-metres,middlelong,male,senior
73,26:49.57,,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1243,10000-metres,middlelong,male,senior
74,26:49.73,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243,10000-metres,middlelong,male,senior
75,26:49.90,,Assefa MEZGEBU,19 JUN 1978,ETH,2,Bruxelles (BEL),30 AUG 2002,1242,10000-metres,middlelong,male,senior
76,26:49.94,,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,"Olympic Stadium, London (GBR)",04 AUG 2017,1242,10000-metres,middlelong,male,senior
77,26:49.99,,Yomif KEJELCHA,01 AUG 1997,ETH,3,Hengelo (NED),17 JUL 2019,1242,10000-metres,middlelong,male,senior
78,26:50.00,,Benson KIPLANGAT,17 JUN 2003,KEN,6,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1242,10000-metres,middlelong,male,senior
79,26:50.12,,Zersenay TADESE,01 JAN 1982,ERI,2,"Olympiastadion, Berlin (GER)",17 AUG 2009,1242,10000-metres,middlelong,male,senior
80,26:50.16,,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1242,10000-metres,middlelong,male,senior
81,26:50.20,,Richard LIMO,18 NOV 1980,KEN,3,Bruxelles (BEL),30 AUG 2002,1242,10000-metres,middlelong,male,senior
82,26:50.21,,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,1f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",29 MAR 2025,1242,10000-metres,middlelong,male,senior
83,26:50.32,,Rhonex KIPRUTO,12 OCT 1999,KEN,3,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1242,10000-metres,middlelong,male,senior
84,26:50.37,,Berihu AREGAWI,28 FEB 2001,ETH,3,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1242,10000-metres,middlelong,male,senior
85,26:50.53,,Sileshi SIHINE,29 JAN 1983,ETH,1,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1241,10000-metres,middlelong,male,senior
86,26:50.60,,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,"Olympic Stadium, London (GBR)",04 AUG 2017,1241,10000-metres,middlelong,male,senior
87,26:50.63,,Paul Kipngetich TANUI,22 DEC 1990,KEN,4,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1241,10000-metres,middlelong,male,senior
88,26:50.64,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,10,"Stade de France, Paris (FRA)",02 AUG 2024,1241,10000-metres,middlelong,male,senior
89,26:50.66,,Berihu AREGAWI,28 FEB 2001,ETH,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1241,10000-metres,middlelong,male,senior
90,26:50.67,,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,4,Bruxelles (BEL),30 AUG 2002,1241,10000-metres,middlelong,male,senior
91,26:50.77,,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1241,10000-metres,middlelong,male,senior
92,26:50.81,,Daniel MATEIKO,04 AUG 1998,KEN,1,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000-metres,middlelong,male,senior
93,26:50.83,,Daniel MATEIKO,04 AUG 1998,KEN,11,"Stade de France, Paris (FRA)",02 AUG 2024,1241,10000-metres,middlelong,male,senior
94,26:50.94,,Nicholas KIPKORIR,29 SEP 1998,KEN,2,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000-metres,middlelong,male,senior
95,26:50.97,,Mo FARAH,23 MAR 1983,GBR,1,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1241,10000-metres,middlelong,male,senior
96,26:51.02,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,Sollentuna (SWE),27 JUN 2013,1241,10000-metres,middlelong,male,senior
97,26:51.06,,Habtom SAMUEL,30 NOV 2003,ERI,2f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",29 MAR 2025,1241,10000-metres,middlelong,male,senior
98,26:51.09,,Zersenay TADESE,01 JAN 1982,ERI,5,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1240,10000-metres,middlelong,male,senior
98,26:51.09,,Benard Kibet KOECH,25 NOV 1999,KEN,3,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240,10000-metres,middlelong,male,senior
100,26:51.11,,Yigrem DEMELASH,26 JAN 1994,ETH,1,Hengelo (NED),29 JUN 2016,1240,10000-metres,middlelong,male,senior
101,26:51.16,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1240,10000-metres,middlelong,male,senior
102,26:51.20,,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1240,10000-metres,middlelong,male,senior
103,26:51.27,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,3f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",29 MAR 2025,1240,10000-metres,middlelong,male,senior
104,26:51.49,,Charles Waweru KAMATHI,18 MAY 1978,KEN,1,Bruxelles (BEL),03 SEP 1999,1240,10000-metres,middlelong,male,senior
105,26:51.54,,Edwin KURGAT,19 MAY 1996,KEN,4,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240,10000-metres,middlelong,male,senior
106,26:51.68,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1240,10000-metres,middlelong,male,senior
107,26:51.86,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1239,10000-metres,middlelong,male,senior
108,26:51.87,,Nicholas KEMBOI,25 NOV 1983,QAT,4,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1239,10000-metres,middlelong,male,senior
108,26:51.87,,Selemon BAREGA,20 JAN 2000,ETH,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1239,10000-metres,middlelong,male,senior
110,26:51.95,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1239,10000-metres,middlelong,male,senior
111,26:52.04,,Grant FISHER,22 APR 1997,USA,1f3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1239,10000-metres,middlelong,male,senior
