rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,2:28.98,,Svetlana MASTERKOVA,1968-01-17,RUS,1,Bruxelles (BEL),1996-08-23,1251,1000-metres,middlelong,female,senior,1000-metres,track,148.98,BEL,28.0,1996
2,2:29.15,,Faith KIPYEGON,1994-01-10,KEN,1,"Stade Louis II, Monaco (MON)",2020-08-14,1249,1000-metres,middlelong,female,senior,1000-metres,track,149.15,MON,26.0,2020
3,2:29.21,,Faith KIPYEGON,1994-01-10,KEN,1,"Egret Stadium, Xiamen (CHN)",2025-04-26,1248,1000-metres,middlelong,female,senior,1000-metres,track,149.21,CHN,31.0,2025
4,2:29.34,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Bruxelles (BEL),1995-08-25,1246,1000-metres,middlelong,female,senior,1000-metres,track,149.34,BEL,22.0,1995
5,2:29.66,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,2,Bruxelles (BEL),1996-08-23,1242,1000-metres,middlelong,female,senior,1000-metres,track,149.66,BEL,23.0,1996
6,2:29.77,,Nelly CHEPCHIRCHIR,2003-06-04,KEN,1,"Stade Louis II, Monaco (MON)",2025-07-11,1240,1000-metres,middlelong,female,senior,1000-metres,track,149.77,MON,22.0,2025
7,2:29.92,,Faith KIPYEGON,1994-01-10,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",2020-09-04,1238,1000-metres,middlelong,female,senior,1000-metres,track,149.92000000000002,BEL,26.0,2020
8,2:30.12,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Bruxelles (BEL),2002-08-30,1236,1000-metres,middlelong,female,senior,1000-metres,track,150.12,BEL,29.0,2002
9,2:30.6h,,Tatyana PROVIDOKHINA,1953-03-26,URS,1,Podolsk (URS),1978-08-20,1229,1000-metres,middlelong,female,senior,1000-metres,track,150.6,URS,25.0,1978
10,2:30.67,,Christine WACHTEL,1965-01-06,GDR,1,"Olympiastadion, Berlin (GER)",1990-08-17,1228,1000-metres,middlelong,female,senior,1000-metres,track,150.67000000000002,GER,25.0,1990
11,2:30.70,,Caster SEMENYA,1991-01-07,RSA,1,"Olympiastadion, Berlin (GER)",2018-09-02,1228,1000-metres,middlelong,female,senior,1000-metres,track,150.7,GER,27.0,2018
12,2:30.71,,Addison WILEY,2003-10-24,USA,2,"Stade Louis II, Monaco (MON)",2025-07-11,1227,1000-metres,middlelong,female,senior,1000-metres,track,150.71,MON,21.0,2025
13,2:30.72,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Stockholm (SWE),1995-07-10,1227,1000-metres,middlelong,female,senior,1000-metres,track,150.72,SWE,22.0,1995
14,2:30.82,,Laura MUIR,1993-05-09,GBR,2,"Stade Louis II, Monaco (MON)",2020-08-14,1226,1000-metres,middlelong,female,senior,1000-metres,track,150.82,MON,27.0,2020
15,2:30.85,,Martina KÄMPFERT-STEUK,1959-11-11,GDR,1,Berlin (GER),1980-07-09,1226,1000-metres,middlelong,female,senior,1000-metres,track,150.85,GER,20.0,1980
16,2:30.94,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Stockholm (SWE) (i),1999-02-25,1246,1000-metres,middlelong,female,senior,1000-metres,track,150.94,SWE,26.0,1999
17,2:30.96,,Jessica HULL,1996-10-22,AUS,3,"Stade Louis II, Monaco (MON)",2025-07-11,1224,1000-metres,middlelong,female,senior,1000-metres,track,150.96,MON,28.0,2025
18,2:31.01,,Caster SEMENYA,1991-01-07,RSA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2018-07-13,1223,1000-metres,middlelong,female,senior,1000-metres,track,151.01,MAR,27.0,2018
19,2:31.06,,Ciara MAGEEAN,1992-03-12,IRL,3,"Stade Louis II, Monaco (MON)",2020-08-14,1223,1000-metres,middlelong,female,senior,1000-metres,track,151.06,MON,28.0,2020
20,2:31.11,,Jemma REEKIE,1998-03-06,GBR,4,"Stade Louis II, Monaco (MON)",2020-08-14,1222,1000-metres,middlelong,female,senior,1000-metres,track,151.11,MON,22.0,2020
21,2:31.18,,Svetlana MASTERKOVA,1968-01-17,RUS,1,Nice (FRA),1999-07-17,1221,1000-metres,middlelong,female,senior,1000-metres,track,151.18,FRA,31.0,1999
22,2:31.23,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Stockholm (SWE) (i),1996-02-25,1242,1000-metres,middlelong,female,senior,1000-metres,track,151.23,SWE,23.0,1996
23,2:31.24,,Nelly CHEPCHIRCHIR,2003-06-04,KEN,1,"Stadion Śląski, Chorzów (POL)",2024-08-25,1220,1000-metres,middlelong,female,senior,1000-metres,track,151.24,POL,21.0,2024
24,2:31.30,,Sinclaire JOHNSON,1998-04-13,USA,4,"Stade Louis II, Monaco (MON)",2025-07-11,1219,1000-metres,middlelong,female,senior,1000-metres,track,151.3,MON,27.0,2025
25,2:31.44,,Jemma REEKIE,1998-03-06,GBR,5,"Stade Louis II, Monaco (MON)",2025-07-11,1217,1000-metres,middlelong,female,senior,1000-metres,track,151.44,MON,27.0,2025
26,2:31.49,,Addison WILEY,2003-10-24,USA,1,"Stadion BOSiR, Białystok (POL)",2024-08-31,1217,1000-metres,middlelong,female,senior,1000-metres,track,151.49,POL,20.0,2024
27,2:31.50,,Natalya ARTYOMOVA,1963-01-05,URS,1,Berlin (GER),1991-09-10,1217,1000-metres,middlelong,female,senior,1000-metres,track,151.5,GER,28.0,1991
27,2:31.5h,,Maricica PUICĂ,1950-07-29,ROU,1,Poiana Brasov (ROU),1986-06-01,1217,1000-metres,middlelong,female,senior,1000-metres,track,151.5,ROU,35.0,1986
29,2:31.51,,Sandra GASSER,1962-07-27,SUI,1,Jerez de la Frontera (ESP),1989-09-13,1217,1000-metres,middlelong,female,senior,1000-metres,track,151.51,ESP,27.0,1989
30,2:31.55,,Maria de Lurdes MUTOLA,1972-10-27,MOZ,1,Bruxelles (BEL),1998-08-28,1216,1000-metres,middlelong,female,senior,1000-metres,track,151.55,BEL,25.0,1998
31,2:31.65,,Olga DVIRNA,1953-02-11,URS,1,Athina (GRE),1982-09-01,1215,1000-metres,middlelong,female,senior,1000-metres,track,151.65,GRE,29.0,1982
32,2:31.66,,Jolanda ČEPLAK,1976-09-12,SLO,1,Rovereto (ITA),2002-08-28,1214,1000-metres,middlelong,female,senior,1000-metres,track,151.66,ITA,25.0,2002
33,2:31.67,,Halimah NAKAAYI,1994-10-16,UGA,6,"Stade Louis II, Monaco (MON)",2025-07-11,1214,1000-metres,middlelong,female,senior,1000-metres,track,151.67000000000002,MON,30.0,2025
34,2:31.74,,Anita WEIß,1955-07-16,GDR,1,Potsdam (GDR),1980-07-13,1213,1000-metres,middlelong,female,senior,1000-metres,track,151.74,GDR,25.0,1980
35,2:31.77,,Sigrun WODARS,1965-11-07,GDR,2,"Olympiastadion, Berlin (GER)",1990-08-17,1213,1000-metres,middlelong,female,senior,1000-metres,track,151.77,GER,24.0,1990
36,2:31.8h,,Olga DVIRNA,1953-02-11,URS,1,Podolsk (URS),1979-08-05,1213,1000-metres,middlelong,female,senior,1000-metres,track,151.8,URS,26.0,1979
36,2:31.80,,Regina JACOBS,1963-08-28,USA,1,"Brunswick, ME (USA)",1999-07-03,1213,1000-metres,middlelong,female,senior,1000-metres,track,151.8,USA,35.0,1999
38,2:31.85,,Doina MELINTE,1956-12-27,ROU,3,"Olympiastadion, Berlin (GER)",1990-08-17,1212,1000-metres,middlelong,female,senior,1000-metres,track,151.85,GER,33.0,1990
