rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,10.98,+2.0,Candace HILL,11 FEB 1999,USA,1,"Shoreline, WA (USA)",20 JUN 2015,1204,100-metres,sprints,female,u18
2,11.02,+0.8,Briana WILLIAMS,21 MAR 2002,JAM,1,"Albuquerque, NM (USA)",08 JUN 2019,1195,100-metres,sprints,female,u18
3,11.07,+0.9,Candace HILL,11 FEB 1999,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",21 JUL 2016,1185,100-metres,sprints,female,u18
4,11.08,0.0,Candace HILL,11 FEB 1999,USA,1,"Pascual Guerrero Stadium, Cali (COL)",16 JUL 2015,1182,100-metres,sprints,female,u18
5,11.09,+1.9,Candace HILL,11 FEB 1999,USA,1h2,"Clovis, CA (USA)",24 JUN 2016,1180,100-metres,sprints,female,u18
5,11.09,-0.6,Tina CLAYTON,17 AUG 2004,JAM,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1183,100-metres,sprints,female,u18
7,11.10,+0.9,Kaylin WHITNEY,09 MAR 1998,USA,1,"Eugene, OR (USA)",05 JUL 2014,1178,100-metres,sprints,female,u18
7,11.10,+0.2,Briana WILLIAMS,21 MAR 2002,JAM,1f1,"Jacksonville, FL (USA)",01 JUN 2019,1178,100-metres,sprints,female,u18
9,11.11,+1.5,Briana WILLIAMS,21 MAR 2002,JAM,1,Queretaro (MEX),05 JUL 2019,1176,100-metres,sprints,female,u18
9,11.11,+1.7,Adaejah HODGE,21 MAR 2006,IVB,2f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",29 APR 2023,1176,100-metres,sprints,female,u18
11,11.12,+2.0,Candace HILL,11 FEB 1999,USA,1sf2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",21 JUL 2016,1174,100-metres,sprints,female,u18
11,11.12,+1.8,Adaejah HODGE,21 MAR 2006,IVB,1f1,"National Training Center, Clermont, FL (USA)",23 APR 2023,1174,100-metres,sprints,female,u18
13,11.13,+2.0,Chandra CHEESEBOROUGH,10 JAN 1959,USA,2,"Eugene, OR (USA)",21 JUN 1976,1172,100-metres,sprints,female,u18
13,11.13,+1.7,Briana WILLIAMS,21 MAR 2002,JAM,1,"Jacksonville, FL (USA)",17 MAR 2018,1172,100-metres,sprints,female,u18
13,11.13,+1.6,Tamari DAVIS,15 FEB 2003,USA,3f1,"Montverde, FL (USA)",09 JUN 2018,1172,100-metres,sprints,female,u18
13,11.13,+1.2,Thieanna Lee TERRELONGE,17 OCT 2007,JAM,1,"National Stadium, Kingston (JAM)",28 JUN 2024,1172,100-metres,sprints,female,u18
17,11.14,+1.7,Leah O'BRIEN,29 JAN 2008,AUS,1,"WA Athletics Stadium, Perth (AUS)",08 APR 2025,1169,100-metres,sprints,female,u18
18,11.15,+1.4,Tamari DAVIS,15 FEB 2003,USA,2f1,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1167,100-metres,sprints,female,u18
18,11.15,-0.1,Shawnti JACKSON,02 MAY 2005,USA,3,"Pascual Guerrero Stadium, Cali (COL)",03 AUG 2022,1167,100-metres,sprints,female,u18
20,11.16,+1.2,Gabrielle MAYO,26 JAN 1989,USA,2,"Indianapolis, IN (USA)",22 JUN 2006,1165,100-metres,sprints,female,u18
20,11.16,-0.1,Candace HILL,11 FEB 1999,USA,1sf2,"Pascual Guerrero Stadium, Cali (COL)",16 JUL 2015,1165,100-metres,sprints,female,u18
20,11.16,+0.9,Kevona DAVIS,20 DEC 2001,JAM,1,Kingston (JAM),23 MAR 2018,1165,100-metres,sprints,female,u18
20,11.16,0.0,Briana WILLIAMS,21 MAR 2002,JAM,1,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1165,100-metres,sprints,female,u18
20,11.16,+1.2,Kerrica HILL,06 MAR 2005,JAM,1,"National Stadium, Kingston (JAM)",06 APR 2022,1165,100-metres,sprints,female,u18
