rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,19:46,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Hildesheim (GER),27 AUG 2006,1239,5-kilometres-race-walk,race-walks,female,senior
2,20:08,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Hildesheim (GER),13 SEP 2003,1211,5-kilometres-race-walk,race-walks,female,senior
3,20:11,,Gillian O'SULLIVAN,21 AUG 1976,IRL,1,Kraków (POL),14 JUN 2003,1207,5-kilometres-race-walk,race-walks,female,senior
4,20:13,,Elisabetta PERRONE,09 JUL 1968,ITA,1,Rieti (ITA),02 AUG 2003,1205,5-kilometres-race-walk,race-walks,female,senior
4,20:13,,Gillian O'SULLIVAN,21 AUG 1976,IRL,1,Santry (IRL),09 AUG 2003,1205,5-kilometres-race-walk,race-walks,female,senior
6,20:16,,Yelena NIKOLAYEVA,01 FEB 1966,RUS,2,Kraków (POL),14 JUN 2003,1201,5-kilometres-race-walk,race-walks,female,senior
7,20:24,,Yelena GINKO,30 JUL 1976,BLR,2,Hildesheim (GER),27 AUG 2006,1191,5-kilometres-race-walk,race-walks,female,senior
8,20:25,,Kerry SAXBY,02 JUN 1961,AUS,1,Hildesheim (GER),10 JUN 1989,1190,5-kilometres-race-walk,race-walks,female,senior
9,20:29,,Valentina TSYBULSKAYA,19 FEB 1968,BLR,2,Hildesheim (GER),13 SEP 2003,1185,5-kilometres-race-walk,race-walks,female,senior
10,20:33,,Claudia IOVAN,25 FEB 1978,ROU,1,Bucureşti (ROU),08 AUG 1997,1180,5-kilometres-race-walk,race-walks,female,senior
11,20:34,,Kerry SAXBY,02 JUN 1961,AUS,1,Hildesheim (GER),24 SEP 1987,1179,5-kilometres-race-walk,race-walks,female,senior
11,20:34,,Yelena NIKOLAYEVA,01 FEB 1966,RUS,3,Hildesheim (GER),13 SEP 2003,1179,5-kilometres-race-walk,race-walks,female,senior
13,20:36,,Alina IVANOVA,16 MAR 1969,URS,1,L'Hospitalet (ESP),21 APR 1991,1176,5-kilometres-race-walk,race-walks,female,senior
13,20:36,,Gillian O'SULLIVAN,21 AUG 1976,IRL,1,Sligo (IRL),30 MAY 2004,1176,5-kilometres-race-walk,race-walks,female,senior
15,20:37,,Olga KARDOPOLTSEVA,11 SEP 1966,URS,2,L'Hospitalet (ESP),21 APR 1991,1175,5-kilometres-race-walk,race-walks,female,senior
15,20:37,,Claudia IOVAN,25 FEB 1978,ROU,1,L’Hospitalet-près-l’Andorre (FRA),30 MAY 1999,1175,5-kilometres-race-walk,race-walks,female,senior
15,20:37,,Susana FEITOR,28 JAN 1975,POR,1,Kraków (POL),09 JUN 2001,1175,5-kilometres-race-walk,race-walks,female,senior
18,20:38,,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,1,Leningrad (URS),05 AUG 1989,1174,5-kilometres-race-walk,race-walks,female,senior
18,20:38,,Melanie SEEGER,08 JAN 1977,GER,4,Hildesheim (GER),13 SEP 2003,1174,5-kilometres-race-walk,race-walks,female,senior
18,20:38,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Os (NOR),12 JUN 2009,1174,5-kilometres-race-walk,race-walks,female,senior
21,20:40,,Kerry SAXBY,02 JUN 1961,AUS,1,L'Hospitalet (ESP),06 MAY 1990,1171,5-kilometres-race-walk,race-walks,female,senior
21,20:40,,Elisabetta PERRONE,09 JUL 1968,ITA,3,Kraków (POL),14 JUN 2003,1171,5-kilometres-race-walk,race-walks,female,senior
23,20:41,,Olga KARDOPOLTSEVA,11 SEP 1966,URS,1,Alushta (URS),05 MAY 1990,1170,5-kilometres-race-walk,race-walks,female,senior
24,20:42,,Olga KANISKINA,19 JAN 1985,RUS,1,Saransk (RUS),10 JUN 2006,1169,5-kilometres-race-walk,race-walks,female,senior
25,20:44,,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,1,L'Hospitalet (ESP),12 MAY 1992,1166,5-kilometres-race-walk,race-walks,female,senior
25,20:44,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,4,Kraków (POL),14 JUN 2003,1166,5-kilometres-race-walk,race-walks,female,senior
27,20:45,,Ileana SALVADOR,16 JAN 1962,ITA,1,Duisburg (GER),29 AUG 1989,1165,5-kilometres-race-walk,race-walks,female,senior
28,20:46,,Kerry SAXBY,02 JUN 1961,AUS,1,La Coruña (ESP),12 MAY 1990,1164,5-kilometres-race-walk,race-walks,female,senior
29,20:47,,Lyudmila ARKHIPOVA,12 SEP 1980,RUS,2,Saransk (RUS),10 JUN 2006,1163,5-kilometres-race-walk,race-walks,female,senior
30,20:48,,Yelena NIKOLAYEVA,01 FEB 1966,RUS,1,L'Hospitalet (ESP),29 MAY 1994,1161,5-kilometres-race-walk,race-walks,female,senior
30,20:48,,Melanie SEEGER,08 JAN 1977,GER,5,Kraków (POL),14 JUN 2003,1161,5-kilometres-race-walk,race-walks,female,senior
32,20:51,,Tamara KOVALENKO,05 JUN 1964,RUS,1f1,Moskva (RUS),03 MAY 1998,1158,5-kilometres-race-walk,race-walks,female,senior
33,20:52,,Kerry SAXBY,02 JUN 1961,AUS,1,Adelaide (AUS),16 OCT 1988,1157,5-kilometres-race-walk,race-walks,female,senior
33,20:52,,Vera MAKOLOVA-NACHARKINA,17 FEB 1966,URS,2,Duisburg (GER),29 AUG 1989,1157,5-kilometres-race-walk,race-walks,female,senior
33,20:52,,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,3,Saransk (RUS),10 JUN 2006,1157,5-kilometres-race-walk,race-walks,female,senior
36,20:53,,Sada BUKŠNIENÉ-EIDIKYTÉ,22 JUN 1967,URS,2,Hildesheim (GER),10 JUN 1989,1155,5-kilometres-race-walk,race-walks,female,senior
36,20:53,,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,3,Hildesheim (GER),27 AUG 2006,1155,5-kilometres-race-walk,race-walks,female,senior
38,20:54,,Valentina TSYBULSKAYA,19 FEB 1968,BLR,1,Druskininkai (LTU),06 SEP 1998,1154,5-kilometres-race-walk,race-walks,female,senior
39,20:55,,Beate ANDERS,04 FEB 1968,GDR,2,La Coruña (ESP),12 MAY 1990,1153,5-kilometres-race-walk,race-walks,female,senior
39,20:55,,Yelena GINKO,30 JUL 1976,BLR,5,Hildesheim (GER),13 SEP 2003,1153,5-kilometres-race-walk,race-walks,female,senior
41,20:56,,Susana FEITOR,28 JAN 1975,POR,1,Kraków (POL),08 JUN 2002,1152,5-kilometres-race-walk,race-walks,female,senior
41,20:56,,Melanie SEEGER,08 JAN 1977,GER,1,Ulm (GER),28 JUN 2003,1152,5-kilometres-race-walk,race-walks,female,senior
41,20:56,,Irina YEZHOVA,25 JUN 1986,RUS,4,Saransk (RUS),10 JUN 2006,1152,5-kilometres-race-walk,race-walks,female,senior
44,20:58,,Alina IVANOVA,16 MAR 1969,RUS,2,L'Hospitalet (ESP),12 MAY 1992,1149,5-kilometres-race-walk,race-walks,female,senior
45,20:59,,Kerry SAXBY,02 JUN 1961,AUS,1,Bad Krozingen (FRG),22 AUG 1987,1148,5-kilometres-race-walk,race-walks,female,senior
46,21:01,,Kerry SAXBY,02 JUN 1961,AUS,1,Fürth (GER),08 AUG 1987,1146,5-kilometres-race-walk,race-walks,female,senior
46,21:01,,Kerry SAXBY,02 JUN 1961,AUS,1,Mézidon-Canon (FRA),04 JUN 1989,1146,5-kilometres-race-walk,race-walks,female,senior
