rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,14:34.46,,Marta ALEMAYO,08 APR 2008,ETH,8,"Olympic Stadium, London (GBR)",19 JUL 2025,1213,5000-metres,middlelong,female,u18
2,14:37.94,,Birke HAYLOM,06 JAN 2006,ETH,6,"Olympic Stadium, London (GBR)",23 JUL 2023,1206,5000-metres,middlelong,female,u18
3,14:38.65,,Marta ALEMAYO,08 APR 2008,ETH,12,"Boudewijnstadion, Bruxelles (BEL)",22 AUG 2025,1205,5000-metres,middlelong,female,u18
4,14:39.61,,Marta ALEMAYO,08 APR 2008,ETH,1,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1203,5000-metres,middlelong,female,u18
5,14:43.84,,Marta ALEMAYO,08 APR 2008,ETH,7,"Stade Louis II, Monaco (MON)",12 JUL 2024,1195,5000-metres,middlelong,female,u18
6,14:45.13,,Mekedes ALEMESHETE,30 MAR 2006,ETH,6,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1192,5000-metres,middlelong,female,u18
7,14:45.71,,Liqing SONG,20 JAN 1980,CHN,h,Shanghai (CHN),21 OCT 1997,1191,5000-metres,middlelong,female,u18
8,14:47.78,,Yenawa NBRET,18 MAY 2007,ETH,10,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1187,5000-metres,middlelong,female,u18
9,14:49.90,,Tirunesh DIBABA,01 JUN 1985,ETH,6,"Olympiastadion, Berlin (GER)",06 SEP 2002,1183,5000-metres,middlelong,female,u18
10,14:53.99,,Sentayehu EJIGU,28 JUN 1985,ETH,7,"Olympiastadion, Berlin (GER)",06 SEP 2002,1175,5000-metres,middlelong,female,u18
11,14:56.15,,Huina XING,25 FEB 1984,CHN,2,Guangzhou (CHN),23 NOV 2001,1170,5000-metres,middlelong,female,u18
12,14:56.34,,Marta ALEMAYO,08 APR 2008,ETH,17,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1170,5000-metres,middlelong,female,u18
13,14:58.23,,Azmera GEBRU,31 OCT 1995,ETH,8,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1166,5000-metres,middlelong,female,u18
14,14:58.34,,Azmera GEBRU,31 OCT 1995,ETH,9,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2011,1166,5000-metres,middlelong,female,u18
15,14:59.53,,Medina EISA,03 JAN 2005,ETH,10,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1164,5000-metres,middlelong,female,u18
16,15:02.41,,Genzebe DIBABA,08 FEB 1991,ETH,6,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1158,5000-metres,middlelong,female,u18
17,15:04.54,,Tirunesh DIBABA,01 JUN 1985,ETH,4,London (GBR),23 AUG 2002,1154,5000-metres,middlelong,female,u18
18,15:05.75,,Sally BARSOSIO,21 MAR 1978,KEN,5,Bruxelles (BEL),25 AUG 1995,1152,5000-metres,middlelong,female,u18
19,15:06.08,,Yingying ZHANG,04 JAN 1990,CHN,3,Wuhan (CHN),31 OCT 2007,1151,5000-metres,middlelong,female,u18
20,15:06.43,,Liqing SONG,20 JAN 1980,CHN,7,Shanghai (CHN),23 OCT 1997,1151,5000-metres,middlelong,female,u18
21,15:07.45,,Tsiyon ABEBE,17 AUG 2006,ETH,12,"Olympiastadion, Stockholm (SWE)",02 JUL 2023,1149,5000-metres,middlelong,female,u18
22,15:07.90,,Abersh MINSEWO,22 FEB 2001,ETH,3,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1148,5000-metres,middlelong,female,u18
23,15:08.36,,Meseret DEFAR,19 NOV 1983,ETH,2,Hechtel (BEL),05 AUG 2000,1147,5000-metres,middlelong,female,u18
24,15:08.42,,Lingling GUO,18 JUN 1986,CHN,4,Guangzhou (CHN),23 NOV 2001,1147,5000-metres,middlelong,female,u18
