rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:54.01,,Pamela JELIMO,05 DEC 1989,KEN,1,"Letzigrund, Zürich (SUI)",29 AUG 2008,1272,800-metres,middlelong,female,u20
2,1:54.87,,Pamela JELIMO,05 DEC 1989,KEN,1,"National Stadium, Beijing (CHN)",18 AUG 2008,1256,800-metres,middlelong,female,u20
3,1:54.97,,Pamela JELIMO,05 DEC 1989,KEN,1,"Stade de France, Paris-St-Denis (FRA)",18 JUL 2008,1254,800-metres,middlelong,female,u20
4,1:54.99,,Pamela JELIMO,05 DEC 1989,KEN,1,"Olympiastadion, Berlin (GER)",01 JUN 2008,1254,800-metres,middlelong,female,u20
5,1:55.04,,Athing MU,08 JUN 2002,USA,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1253,800-metres,middlelong,female,u20
6,1:55.16,,Pamela JELIMO,05 DEC 1989,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1250,800-metres,middlelong,female,u20
7,1:55.21,,Athing MU,08 JUN 2002,USA,1,"National Stadium, Tokyo (JPN)",03 AUG 2021,1249,800-metres,middlelong,female,u20
8,1:55.41,,Pamela JELIMO,05 DEC 1989,KEN,1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1246,800-metres,middlelong,female,u20
9,1:55.45,,Caster SEMENYA,07 JAN 1991,RSA,1,"Olympiastadion, Berlin (GER)",19 AUG 2009,1245,800-metres,middlelong,female,u20
10,1:55.69,,Pamela JELIMO,05 DEC 1989,KEN,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1241,800-metres,middlelong,female,u20
11,1:55.76,,Pamela JELIMO,05 DEC 1989,KEN,1,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1239,800-metres,middlelong,female,u20
12,1:55.88,,Keely HODGKINSON,03 MAR 2002,GBR,2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1237,800-metres,middlelong,female,u20
