rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,8:32.20,,Marta ALEMAYO,08 APR 2008,ETH,6,"Stade Olympique, Rabat (MAR)",25 MAY 2025,1201,3000-metres,middlelong,female,u18
2,8:36.45,,Ningning MA,20 SEP 1976,CHN,4,Jinan (CHN),06 JUN 1993,1186,3000-metres,middlelong,female,u18
3,8:36.71,,Mekedes ALEMESHETE,30 MAR 2006,ETH,6,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1185,3000-metres,middlelong,female,u18
4,8:39.00,,Zola BUDD,26 MAY 1966,RSA,1,Durban (RSA),02 APR 1983,1177,3000-metres,middlelong,female,u18
5,8:39.80,,Marta ALEMAYO,08 APR 2008,ETH,1,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",25 JAN 2025,1198,3000-metres,middlelong,female,u18
6,8:40.01,,Azmera GEBRU,31 OCT 1995,ETH,5,"Stade Louis II, Monaco (MON)",20 JUL 2012,1173,3000-metres,middlelong,female,u18
7,8:41.42,,Medina EISA,03 JAN 2005,ETH,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1169,3000-metres,middlelong,female,u18
8,8:41.48,,Marta ALEMAYO,08 APR 2008,ETH,10,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1168,3000-metres,middlelong,female,u18
9,8:41.57,,Mekedes ALEMESHETE,30 MAR 2006,ETH,8,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1168,3000-metres,middlelong,female,u18
10,8:41.76,,Beyenu DEGEFA,12 JUL 1999,ETH,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,1167,3000-metres,middlelong,female,u18
11,8:41.86,,Tirunesh DIBABA,01 JUN 1985,ETH,11,Bruxelles (BEL),30 AUG 2002,1167,3000-metres,middlelong,female,u18
12,8:42.57,,Tirunesh DIBABA,01 JUN 1985,ETH,4,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1165,3000-metres,middlelong,female,u18
13,8:44.41,,Azmera GEBRU,31 OCT 1995,ETH,1,Haldensleben (GER),15 JUL 2012,1158,3000-metres,middlelong,female,u18
14,8:44.47,,Yenawa NBRET,18 MAY 2007,ETH,10,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1158,3000-metres,middlelong,female,u18
15,8:44.53,,Sally BARSOSIO,21 MAR 1978,KEN,9,Zürich (SUI),16 AUG 1995,1158,3000-metres,middlelong,female,u18
16,8:44.54,,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,6,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1158,3000-metres,middlelong,female,u18
17,8:44.82,,Tsiyon ABEBE,17 AUG 2006,ETH,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1157,3000-metres,middlelong,female,u18
18,8:45.33,,Azmera GEBRU,31 OCT 1995,ETH,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1155,3000-metres,middlelong,female,u18
18,8:45.4h,,Marta ALEMAYO,08 APR 2008,ETH,2,"Stadium, Hawassa (ETH)",03 JUL 2024,1155,3000-metres,middlelong,female,u18
20,8:45.76,,Melknat WUDU,03 JAN 2005,ETH,10,"Suhaim bin Hamad Stadium, Doha (QAT)",13 MAY 2022,1154,3000-metres,middlelong,female,u18
21,8:46.01,,Gotytom GEBRESLASE,15 JAN 1995,ETH,2,"Boston, MA (USA) (i)",04 FEB 2012,1176,3000-metres,middlelong,female,u18
22,8:46.70,,Mekedes ALEMESHETE,30 MAR 2006,ETH,7,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1174,3000-metres,middlelong,female,u18
23,8:47.41,,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,1,Padova (ITA),03 SEP 2010,1148,3000-metres,middlelong,female,u18
24,8:47.49,,Azmera GEBRU,31 OCT 1995,ETH,3,Luzern (SUI),17 JUL 2012,1148,3000-metres,middlelong,female,u18
25,8:47.85,,Caroline KARIBA,22 APR 2004,KEN,1f1,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1147,3000-metres,middlelong,female,u18
26,8:47.98,,Wezam TESFAY,03 JAN 2005,ETH,7,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2022,1169,3000-metres,middlelong,female,u18
27,8:48.28,,Gabriela SZABO,14 NOV 1975,ROU,2,"Olympic Stadium, Seoul (KOR)",20 SEP 1992,1145,3000-metres,middlelong,female,u18
28,8:48.30,,Sentayehu EJIGU,28 JUN 1985,ETH,7,Zürich (SUI),16 AUG 2002,1145,3000-metres,middlelong,female,u18
29,8:48.63,,Azmera GEBRU,31 OCT 1995,ETH,4,Rabat (MAR),05 JUN 2011,1144,3000-metres,middlelong,female,u18
30,8:48.93,,Gelete BURKA,23 JAN 1986,ETH,8,Paris (FRA),04 JUL 2003,1143,3000-metres,middlelong,female,u18
31,8:49.48,,Sentayehu EJIGU,28 JUN 1985,ETH,2,Linz (AUT),19 AUG 2002,1141,3000-metres,middlelong,female,u18
32,8:51.11,,Martha MOKAYA,12 MAR 2001,KEN,1,Fukui (JPN),08 OCT 2018,1135,3000-metres,middlelong,female,u18
33,8:51.22,,Annemari SANDELL,02 JAN 1977,FIN,2,"Estadio de Anoeta, San Sebastián (ESP)",01 AUG 1993,1135,3000-metres,middlelong,female,u18
34,8:51.41,,Martha MOKAYA,12 MAR 2001,KEN,1,Ise (JPN),06 AUG 2018,1134,3000-metres,middlelong,female,u18
35,8:51.77,,Teresiah Muthoni GATERI,05 JAN 2002,KEN,1,"Prefectural Kasamatsu Stadium, Hitachinaka (JPN)",07 OCT 2019,1133,3000-metres,middlelong,female,u18
36,8:51.93,,Abersh MINSEWO,22 FEB 2001,ETH,13,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1133,3000-metres,middlelong,female,u18
37,8:52.0h,,Shito GUMI,18 MAR 2007,ETH,4,"Stadium, Hawassa (ETH)",03 JUL 2024,1132,3000-metres,middlelong,female,u18
38,8:52.24,,Annemari SANDELL,02 JAN 1977,FIN,7,Helsinki (FIN),29 JUN 1994,1132,3000-metres,middlelong,female,u18
39,8:52.33,,Yuriko KOBAYASHI,12 DEC 1988,JPN,1,Kobe (JPN),13 OCT 2005,1131,3000-metres,middlelong,female,u18
40,8:52.57,,Marta ALEMAYO,08 APR 2008,ETH,2h2,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1131,3000-metres,middlelong,female,u18
41,8:52.64,,Yingzhu LIU,1989,CHN,1,Yantai (CHN),14 OCT 2006,1130,3000-metres,middlelong,female,u18
42,8:52.82,,Caroline KARIBA,22 APR 2004,KEN,1,"Municipal Stadium, Kitami (JPN)",14 JUL 2021,1130,3000-metres,middlelong,female,u18
43,8:52.86,,Nancy CHEROP,06 APR 2006,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",02 JUL 2022,1130,3000-metres,middlelong,female,u18
44,8:52.88,,Sentayehu EJIGU,28 JUN 1985,ETH,1,Helsinki (FIN),13 AUG 2002,1129,3000-metres,middlelong,female,u18
45,8:52.9h,,Veronicah Nyaruai WANJIRU,29 OCT 1989,KEN,1,Nairobi (KEN),15 JUN 2005,1129,3000-metres,middlelong,female,u18
46,8:53.06,,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,2,"SIAC Homebush, Sydney (AUS)",22 AUG 1996,1129,3000-metres,middlelong,female,u18
47,8:53.28,,Susan Wairimu MUKUNYA,11 OCT 1992,KEN,1f2,Unnan (JPN),11 JUL 2009,1128,3000-metres,middlelong,female,u18
48,8:53.40,,Sally BARSOSIO,21 MAR 1978,KEN,1,Algiers (ALG),06 JUL 1994,1128,3000-metres,middlelong,female,u18
49,8:53.41,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,14,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1128,3000-metres,middlelong,female,u18
50,8:53.58,,Annemari SANDELL,02 JAN 1977,FIN,13,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1127,3000-metres,middlelong,female,u18
51,8:53.63,,Tsiyon ABEBE,17 AUG 2006,ETH,14,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1127,3000-metres,middlelong,female,u18
52,8:53.64,,Marta ALEMAYO,08 APR 2008,ETH,3,"Estadio Atlético de la VIDENA, Lima (PER)",30 AUG 2024,1127,3000-metres,middlelong,female,u18
53,8:53.72,,Genzebe DIBABA,08 FEB 1991,ETH,2,"Carson, CA (USA)",18 MAY 2008,1127,3000-metres,middlelong,female,u18
54,8:53.77,,Etaferahu TAREKEGN,19 APR 1980,ETH,3,"SIAC Homebush, Sydney (AUS)",22 AUG 1996,1126,3000-metres,middlelong,female,u18
55,8:53.94,,Mercy CHERONO,07 MAY 1991,KEN,1,Ostrava (CZE),11 JUL 2007,1126,3000-metres,middlelong,female,u18
56,8:54.14,,Chutong YUE,1989,CHN,3,Yantai (CHN),14 OCT 2006,1125,3000-metres,middlelong,female,u18
57,8:54.23,,Azmera GEBRU,31 OCT 1995,ETH,6,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1125,3000-metres,middlelong,female,u18
58,8:54.24,,Ayelech WORKU,12 JUN 1979,ETH,4,"SIAC Homebush, Sydney (AUS)",22 AUG 1996,1125,3000-metres,middlelong,female,u18
59,8:54.68,,Martha MOKAYA,12 MAR 2001,KEN,2,Matsuyama (JPN),09 OCT 2017,1123,3000-metres,middlelong,female,u18
60,8:54.71,,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,2,Ise (JPN),06 AUG 2018,1123,3000-metres,middlelong,female,u18
61,8:54.75,,Annemari SANDELL,02 JAN 1977,FIN,5h2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1123,3000-metres,middlelong,female,u18
62,8:54.88,,Shuri OGASAWARA,03 OCT 2000,JPN,3,Matsuyama (JPN),09 OCT 2017,1123,3000-metres,middlelong,female,u18
