rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,41:04,,Yelena NIKOLAYEVA,01 FEB 1966,RUS,1,Sochi (RUS),20 APR 1996,1228,10-kilometres-race-walk,race-walks,female,senior
2,41:16,,Wang YAN,02 MAY 1971,CHN,1,Eisenhüttenstadt (GER),08 MAY 1999,1221,10-kilometres-race-walk,race-walks,female,senior
2,41:16,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,,Os (NOR),11 MAY 2002,1221,10-kilometres-race-walk,race-walks,female,senior
4,41:17,,Irina STANKINA,25 MAR 1977,RUS,1,"Adler, Sochi (RUS)",09 FEB 1997,1220,10-kilometres-race-walk,race-walks,female,senior
5,41:24,,Olimpiada IVANOVA,29 AUG 1970,RUS,2,"Adler, Sochi (RUS)",09 FEB 1997,1216,10-kilometres-race-walk,race-walks,female,senior
6,41:25,,Jiayu YANG,18 FEB 1996,CHN,1,Wuzhong (CHN),15 DEC 2020,1215,10-kilometres-race-walk,race-walks,female,senior
7,41:28,,Antonella PALMISANO,06 AUG 1991,ITA,1,Modena (ITA),18 OCT 2020,1213,10-kilometres-race-walk,race-walks,female,senior
8,41:29,,Larisa RAMAZANOVA-KHMELNITSKAYA,23 SEP 1971,BLR,1,Izhevsk (RUS),04 JUN 1995,1213,10-kilometres-race-walk,race-walks,female,senior
9,41:30,,Kerry SAXBY,02 JUN 1961,AUS,1,Canberra (AUS),27 AUG 1988,1212,10-kilometres-race-walk,race-walks,female,senior
9,41:30,,Ileana SALVADOR,16 JAN 1962,ITA,1,Livorno (ITA),10 JUL 1993,1212,10-kilometres-race-walk,race-walks,female,senior
9,41:30,,Olimpiada IVANOVA,29 AUG 1970,RUS,2,Izhevsk (RUS),04 JUN 1995,1212,10-kilometres-race-walk,race-walks,female,senior
12,41:31,,Yelena GRUZINOVA,1967,RUS,2,Sochi (RUS),20 APR 1996,1211,10-kilometres-race-walk,race-walks,female,senior
13,41:38,,Rossella GIORDANO,01 DEC 1972,ITA,1,Naumburg (GER),25 MAY 1997,1207,10-kilometres-race-walk,race-walks,female,senior
14,41:41,,Yelena NIKOLAYEVA,01 FEB 1966,RUS,2,Naumburg (GER),25 MAY 1997,1205,10-kilometres-race-walk,race-walks,female,senior
14,41:41,,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Kraków (POL),30 MAY 2009,1205,10-kilometres-race-walk,race-walks,female,senior
16,41:42,,Olga KANISKINA,19 JAN 1985,RUS,2,Kraków (POL),30 MAY 2009,1205,10-kilometres-race-walk,race-walks,female,senior
17,41:45,,Hongyu LIU,11 JAN 1975,CHN,2,Eisenhüttenstadt (GER),08 MAY 1999,1203,10-kilometres-race-walk,race-walks,female,senior
18,41:46,,Annarita SIDOTI,25 JUL 1969,ITA,1,Livorno (ITA),12 JUN 1994,1202,10-kilometres-race-walk,race-walks,female,senior
19,41:47,,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,1,Eisenhüttenstadt (GER),11 MAY 1996,1201,10-kilometres-race-walk,race-walks,female,senior
