rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,9:09.19,,Sembo ALMAYEW,24 JAN 2005,ETH,2,"Stade Charléty, Paris (FRA)",18 JUN 2022,1221,3000-metres-steeplechase,middlelong,female,u18
2,9:14.10,,Sembo ALMAYEW,24 JAN 2005,ETH,6,"Letzigrund, Zürich (SUI)",08 SEP 2022,1208,3000-metres-steeplechase,middlelong,female,u18
3,9:14.31,,Sembo ALMAYEW,24 JAN 2005,ETH,6,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1208,3000-metres-steeplechase,middlelong,female,u18
4,9:18.98,,Sembo ALMAYEW,24 JAN 2005,ETH,4,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1196,3000-metres-steeplechase,middlelong,female,u18
5,9:21.10,,Sembo ALMAYEW,24 JAN 2005,ETH,5h3,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1191,3000-metres-steeplechase,middlelong,female,u18
6,9:24.73,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,7,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1182,3000-metres-steeplechase,middlelong,female,u18
7,9:25.15,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,1181,3000-metres-steeplechase,middlelong,female,u18
8,9:25.49,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,1,"Olympiastadion, Berlin (GER)",03 SEP 2016,1180,3000-metres-steeplechase,middlelong,female,u18
9,9:26.39,,Sembo ALMAYEW,24 JAN 2005,ETH,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1177,3000-metres-steeplechase,middlelong,female,u18
10,9:28.36,,Tigest Getent MEKONEN,07 JUL 1997,ETH,7,"Hampden Park, Glasgow (GBR)",12 JUL 2014,1173,3000-metres-steeplechase,middlelong,female,u18
11,9:29.52,,Korahubish ITAA,28 FEB 1992,ETH,1,Huelva (ESP),10 JUN 2009,1170,3000-metres-steeplechase,middlelong,female,u18
12,9:29.84,,Diana CHEPKEMOI,25 JAN 2007,KEN,3,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1169,3000-metres-steeplechase,middlelong,female,u18
13,9:30.41,,Sembo ALMAYEW,24 JAN 2005,ETH,2,"Pascual Guerrero Stadium, Cali (COL)",04 AUG 2022,1167,3000-metres-steeplechase,middlelong,female,u18
14,9:31.03,,Peruth CHEMUTAI,10 JUL 1999,UGA,7h1,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1166,3000-metres-steeplechase,middlelong,female,u18
15,9:31.16,,Tigest Getent MEKONEN,07 JUL 1997,ETH,3,"Olympiastadion, Berlin (GER)",31 AUG 2014,1166,3000-metres-steeplechase,middlelong,female,u18
16,9:31.34,,Peruth CHEMUTAI,10 JUL 1999,UGA,10,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1165,3000-metres-steeplechase,middlelong,female,u18
17,9:31.35,,Christine Kambua MUYANGA,21 MAR 1991,KEN,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1165,3000-metres-steeplechase,middlelong,female,u18
18,9:32.30,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,8,"Letzigrund, Zürich (SUI)",01 SEP 2016,1163,3000-metres-steeplechase,middlelong,female,u18
19,9:32.85,,Fancy CHERONO,02 AUG 2001,KEN,5,"Olympiastadion, Berlin (GER)",02 SEP 2018,1161,3000-metres-steeplechase,middlelong,female,u18
20,9:33.02,,Faith CHEROTICH,13 JUL 2004,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",03 JUL 2021,1161,3000-metres-steeplechase,middlelong,female,u18
21,9:33.19,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,4,Neerpelt (BEL),02 JUN 2007,1161,3000-metres-steeplechase,middlelong,female,u18
22,9:33.27,,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,3,Hengelo (NED),17 JUL 2019,1160,3000-metres-steeplechase,middlelong,female,u18
23,9:33.34,,Meseret YESHANEH,12 MAY 2005,ETH,7,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1160,3000-metres-steeplechase,middlelong,female,u18
24,9:33.67,,Korahubish ITAA,28 FEB 1992,ETH,7h2,"Olympiastadion, Berlin (GER)",15 AUG 2009,1159,3000-metres-steeplechase,middlelong,female,u18
25,9:35.55,,Korahubish ITAA,28 FEB 1992,ETH,2,Rehlingen (GER),01 JUN 2009,1155,3000-metres-steeplechase,middlelong,female,u18
26,9:35.89,,Halima HASSEN BERISO,10 NOV 1992,ETH,3,Rehlingen (GER),01 JUN 2009,1154,3000-metres-steeplechase,middlelong,female,u18
27,9:36.50,,Elizabeth MUENI,28 DEC 1991,KEN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1152,3000-metres-steeplechase,middlelong,female,u18
28,9:36.73,,Tigest Getent MEKONEN,07 JUL 1997,ETH,10,"Letzigrund, Zürich (SUI)",28 AUG 2014,1152,3000-metres-steeplechase,middlelong,female,u18
29,9:36.86,,Halima HASSEN BERISO,10 NOV 1992,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUN 2009,1152,3000-metres-steeplechase,middlelong,female,u18
30,9:37.17,,Agrie WOLE,20 JAN 1999,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,1151,3000-metres-steeplechase,middlelong,female,u18
31,9:37.62,,Fancy CHERONO,02 AUG 2001,KEN,3,Nairobi (KEN),22 JUN 2018,1150,3000-metres-steeplechase,middlelong,female,u18
32,9:37.81,,Korahubish ITAA,28 FEB 1992,ETH,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1149,3000-metres-steeplechase,middlelong,female,u18
33,9:38.27,,Betty Chepkemoi KIBET,03 APR 2000,KEN,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",22 JUL 2016,1148,3000-metres-steeplechase,middlelong,female,u18
