rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,2:37:11,,Klavdiya AFANASYEVA,1996-01-15,RUS,1,Saransk (RUS),2023-05-20,1263.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9431.0,RUS,27.0,2023
2,2:37:15,,María PÉREZ,1996-04-29,ESP,1,Poděbrady (CZE),2023-05-21,1262.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9435.0,CZE,27.0,2023
3,2:37:44,,Kimberly GARCÍA LEÓN,1993-10-19,PER,1,Dudince (SVK),2023-03-25,1258.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9464.0,SVK,29.0,2023
4,2:37:46,,Margarita NIKIFOROVA,1998-08-19,RUS,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-27,1257.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9466.0,RUS,24.0,2022
5,2:38:24,,Klavdiya AFANASYEVA,1996-01-15,RUS,1,Sochi (RUS),2019-02-18,1252.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9504.0,RUS,23.0,2019
6,2:38:40,,María PÉREZ,1996-04-29,ESP,1,"Hősök tere, Budapest (HUN)",2023-08-24,1249.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9520.0,HUN,27.0,2023
7,2:38:42,,Hong LIU,1987-05-12,CHN,,"Wajima Race Walk Course, Wajima (JPN)",2023-04-16,1249.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9522.0,JPN,35.0,2023
8,2:38:49,,Margarita NIKIFOROVA,1998-08-19,RUS,1,Cheboksary (RUS),2022-05-21,1248.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9529.0,RUS,23.0,2022
9,2:38:59,,María PÉREZ,1996-04-29,ESP,1,"Lázeňský Park, Poděbrady (CZE)",2025-05-18,1246.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9539.0,CZE,29.0,2025
10,2:39:01,,María PÉREZ,1996-04-29,ESP,1f1,"National Stadium, Tokyo (JPN)",2025-09-13,1246.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9541.0,JPN,29.0,2025
11,2:39:16,,Kimberly GARCÍA LEÓN,1993-10-19,PER,1,"Autzen Complex, Eugene, OR (USA)",2022-07-22,1243.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9556.0,USA,28.0,2022
11,2:39:16,,María PÉREZ,1996-04-29,ESP,1,Lepe (ESP),2022-01-30,1243.0,35-kilometres-race-walk,race-walks,female,senior,35-kilometres-race-walk,track,9556.0,ESP,25.0,2022
