rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,5.96,,Irina PRIVALOVA,1968-11-22,RUS,,Madrid (ESP) (i),1995-02-09,1245.0,50-metres,sprints,female,senior,50-metres,track,5.96,ESP,26.0,1995
2,6.0,,Merlene OTTEY,1960-05-10,JAM,1,Moskva (RUS) (i),1994-02-04,1229.0,50-metres,sprints,female,senior,50-metres,track,6.0,RUS,33.0,1994
3,6.02,,Gail DEVERS,1966-11-19,USA,,Liévin (FRA) (i),1999-02-21,1221.0,50-metres,sprints,female,senior,50-metres,track,6.02,FRA,32.0,1999
4,6.03,,Irina PRIVALOVA,1968-11-22,RUS,1,Moskva (RUS) (i),1994-02-01,1216.0,50-metres,sprints,female,senior,50-metres,track,6.03,RUS,25.0,1994
5,6.04,,Irina PRIVALOVA,1968-11-22,RUS,1,Grenoble (FRA) (i),1993-02-07,1212.0,50-metres,sprints,female,senior,50-metres,track,6.04,FRA,24.0,1993
5,6.04,,Chioma AJUNWA,1971-12-25,NGR,,Liévin (FRA) (i),1998-02-22,1212.0,50-metres,sprints,female,senior,50-metres,track,6.04,FRA,26.0,1998
7,6.05,,Irina PRIVALOVA,1968-11-22,RUS,1h2,Moskva (RUS) (i),1993-02-02,1208.0,50-metres,sprints,female,senior,50-metres,track,6.05,RUS,24.0,1993
7,6.05,,Philomena MENSAH,1975-05-11,CAN,,Liévin (FRA) (i),2000-02-13,1208.0,50-metres,sprints,female,senior,50-metres,track,6.05,FRA,24.0,2000
9,6.06,,Angella ISSAJENKO,1958-09-28,CAN,,Ottawa (CAN) (i),1987-01-31,1204.0,50-metres,sprints,female,senior,50-metres,track,6.06,CAN,28.0,1987
10,6.07,,Irina PRIVALOVA,1968-11-22,RUS,1,Berlin (GER) (i),1994-02-04,1201.0,50-metres,sprints,female,senior,50-metres,track,6.07,GER,25.0,1994
11,6.08,,Irina PRIVALOVA,1968-11-22,RUS,1,"Los Angeles, CA (USA) (i)",1994-02-19,1197.0,50-metres,sprints,female,senior,50-metres,track,6.08,USA,25.0,1994
11,6.08,,Veronica CAMPBELL-BROWN,1982-05-15,JAM,1,"MSG, New York, NY (USA) (i)",2012-01-28,1197.0,50-metres,sprints,female,senior,50-metres,track,6.08,USA,29.0,2012
13,6.09,,Zhanna TARNOPOLSKAYA,1972-07-06,UKR,1h1,Moskva (RUS) (i),1993-02-02,1193.0,50-metres,sprints,female,senior,50-metres,track,6.09,RUS,20.0,1993
13,6.09,,Irina PRIVALOVA,1968-11-22,RUS,1h1,Moskva (RUS) (i),1994-02-01,1193.0,50-metres,sprints,female,senior,50-metres,track,6.09,RUS,25.0,1994
15,6.1,,Gail DEVERS,1966-11-19,USA,1,"Los Angeles, CA (USA) (i)",1993-02-20,1189.0,50-metres,sprints,female,senior,50-metres,track,6.1,USA,26.0,1993
