rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,34.41,,Shaunae MILLER-UIBO,1994-04-15,BAH,1f1,"Mestský Stadion, Ostrava (CZE)",2019-06-20,1269.0,300-metres,sprints,female,senior,300-metres,track,34.41,CZE,25.0,2019
2,34.6,,Beatrice MASILINGI,2003-04-10,NAM,1,"Pilditch Stadium, Pretoria (RSA)",2023-02-18,1258.0,300-metres,sprints,female,senior,300-metres,track,34.6,RSA,19.0,2023
3,35.16,,Marileidy PAULINO,1996-10-25,DOM,1,"Pista Basilio Rodriguez, Carolina (PUR)",2023-03-17,1225.0,300-metres,sprints,female,senior,300-metres,track,35.16,PUR,26.0,2023
4,35.3,,Ana Gabriela GUEVARA,1977-03-04,MEX,1,Ciudad de México (MEX),2003-05-03,1217.0,300-metres,sprints,female,senior,300-metres,track,35.3,MEX,26.0,2003
5,35.45,,Shaunae MILLER-UIBO,1994-04-15,BAH,1,"New York, NY (USA) (i)",2018-02-03,1250.0,300-metres,sprints,female,senior,300-metres,track,35.45,USA,23.0,2018
5,35.45,,Irina PRIVALOVA,1968-11-22,RUS,1,Moskva (RUS) (i),1993-01-17,1250.0,300-metres,sprints,female,senior,300-metres,track,35.45,RUS,24.0,1993
7,35.46,,Chandra CHEESEBOROUGH,1959-01-10,USA,2,London (GBR),1984-08-18,1207.0,300-metres,sprints,female,senior,300-metres,track,35.46,GBR,25.0,1984
7,35.46,,Kathy COOK,1960-05-03,GBR,1,London (GBR),1984-08-18,1207.0,300-metres,sprints,female,senior,300-metres,track,35.46,GBR,24.0,1984
7,35.46,,Henriette JÆGER,2003-06-30,NOR,1,"Fana Stadion, Bergen (NOR)",2024-05-22,1207.0,300-metres,sprints,female,senior,300-metres,track,35.46,NOR,20.0,2024
10,35.51,,Kathy COOK,1960-05-03,GBR,1,London (GBR),1983-09-09,1204.0,300-metres,sprints,female,senior,300-metres,track,35.51,GBR,23.0,1983
10,35.51,,Natalia BUKOWIECKA,1998-01-17,POL,1,"Stadion BOSiR, Białystok (POL)",2025-08-09,1204.0,300-metres,sprints,female,senior,300-metres,track,35.51,POL,27.0,2025
12,35.52,,Natalia KACZMAREK,1998-01-17,POL,1,"McArthur Stadium, Potchefstroom (RSA)",2024-01-30,1204.0,300-metres,sprints,female,senior,300-metres,track,35.52,RSA,26.0,2024
13,35.54,,Abby STEINER,1999-11-24,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1245.0,300-metres,sprints,female,senior,300-metres,track,35.54,USA,23.0,2023
14,35.56,,Henriette JÆGER,2003-06-30,NOR,1,"Fana Stadion, Bergen (NOR)",2025-06-03,1202.0,300-metres,sprints,female,senior,300-metres,track,35.56,NOR,21.0,2025
15,35.69,,Patricia HALL,1982-10-16,JAM,1f1,Liévin (FRA) (i),2012-02-14,1237.0,300-metres,sprints,female,senior,300-metres,track,35.69,FRA,29.0,2012
16,35.7,,Irena SZEWIŃSKA,1946-05-24,POL,1,London (GBR),1975-07-04,1193.0,300-metres,sprints,female,senior,300-metres,track,35.7,GBR,29.0,1975
16,35.7,,Lea SPRUNGER,1990-03-05,SUI,1f1,Langenthal (SUI),2017-05-25,1193.0,300-metres,sprints,female,senior,300-metres,track,35.7,SUI,27.0,2017
18,35.71,,Shaunae MILLER,1994-04-15,BAH,1,"New York, NY (USA) (i)",2017-02-11,1235.0,300-metres,sprints,female,senior,300-metres,track,35.71,USA,22.0,2017
18,35.71,,Donna FRASER,1972-11-07,GBR,1,Gateshead (GBR),2000-08-28,1193.0,300-metres,sprints,female,senior,300-metres,track,35.71,GBR,27.0,2000
18,35.71,,Quanera HAYES,1992-03-07,USA,1f1,"Clemson, SC (USA) (i)",2017-01-07,1235.0,300-metres,sprints,female,senior,300-metres,track,35.71,USA,24.0,2017
21,35.73,,Gabrielle THOMAS,1996-12-07,USA,1,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2021-02-13,1234.0,300-metres,sprints,female,senior,300-metres,track,35.73,USA,24.0,2021
22,35.74,,Courtney OKOLO,1994-03-15,USA,1,"Houston, TX (USA)",2016-07-23,1191.0,300-metres,sprints,female,senior,300-metres,track,35.74,USA,22.0,2016
23,35.75,,Gabrielle THOMAS,1996-12-07,USA,1,"The Track at New Balance, Boston, MA (USA) (i)",2024-02-04,1233.0,300-metres,sprints,female,senior,300-metres,track,35.75,USA,27.0,2024
24,35.8,,Abby STEINER,1999-11-24,USA,1f1,"Norton Sports Center, Louisville, KY (USA) (i)",2021-12-11,1230.0,300-metres,sprints,female,senior,300-metres,track,35.8,USA,22.0,2021
25,35.81,,Silke-Beate KNOLL,1967-02-21,FRG,1,Olpe (GER),1990-05-19,1187.0,300-metres,sprints,female,senior,300-metres,track,35.81,GER,23.0,1990
26,35.82,,Cydonie MOTHERSILL,1978-03-19,CAY,1,Sydney (AUS),2000-09-14,1187.0,300-metres,sprints,female,senior,300-metres,track,35.82,AUS,22.0,2000
1,35.83,,JaMeesia FORD,2005-01-26,USA,1f1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",2023-12-08,1229.0,300-metres,sprints,female,u20,300-metres,track,35.83,USA,18.0,2023
27,35.83,,Merlene OTTEY,1960-05-10,JAM,1,"Pocatello, ID (USA) (i)",1981-03-14,1229.0,300-metres,sprints,female,senior,300-metres,track,35.83,USA,20.0,1981
27,35.83,,JaMeesia FORD,2005-01-26,USA,1f1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",2023-12-08,1229.0,300-metres,sprints,female,senior,300-metres,track,35.83,USA,18.0,2023
29,35.85,,Salwa Eid NASER,1998-05-23,BRN,2,"Stadion BOSiR, Białystok (POL)",2025-08-09,1185.0,300-metres,sprints,female,senior,300-metres,track,35.85,POL,27.0,2025
30,35.91,,Brittany BROWN,1995-04-18,USA,2f1,"Mestský Stadion, Ostrava (CZE)",2019-06-20,1181.0,300-metres,sprints,female,senior,300-metres,track,35.91,CZE,24.0,2019
31,35.92,,Ana Gabriela GUEVARA,1977-03-04,MEX,1,"International Stadium, Gateshead (GBR)",2001-08-19,1181.0,300-metres,sprints,female,senior,300-metres,track,35.92,GBR,24.0,2001
31,35.92,,Gabrielle THOMAS,1996-12-07,USA,1f2,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-01-24,1223.0,300-metres,sprints,female,senior,300-metres,track,35.92,USA,24.0,2021
33,35.94,,Bassant HEMIDA,1996-09-28,EGY,3,"Stadion BOSiR, Białystok (POL)",2025-08-09,1180.0,300-metres,sprints,female,senior,300-metres,track,35.94,POL,28.0,2025
34,35.95,,Brittany BROWN,1995-04-18,USA,1f2,"New York, NY (USA) (i)",2019-02-23,1222.0,300-metres,sprints,female,senior,300-metres,track,35.95,USA,23.0,2019
35,35.96,,Merlene OTTEY,1960-05-10,JAM,1sf1,"Pocatello, ID (USA) (i)",1981-03-13,1221.0,300-metres,sprints,female,senior,300-metres,track,35.96,USA,20.0,1981
36,35.98,,Gabrielle THOMAS,1996-12-07,USA,2f2,"New York, NY (USA) (i)",2019-02-23,1220.0,300-metres,sprints,female,senior,300-metres,track,35.98,USA,22.0,2019
