rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,3:48.68,,Faith KIPYEGON,1994-01-10,KEN,1,"Hayward Field, Eugene, OR (USA)",2025-07-05,1298.0,1500-metres,middlelong,female,senior,1500-metres,track,228.68,USA,31.0,2025
2,3:49.04,,Faith KIPYEGON,1994-01-10,KEN,1,"Stade Charléty, Paris (FRA)",2024-07-07,1295.0,1500-metres,middlelong,female,senior,1500-metres,track,229.04,FRA,30.0,2024
3,3:49.11,,Faith KIPYEGON,1994-01-10,KEN,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1295.0,1500-metres,middlelong,female,senior,1500-metres,track,229.11,ITA,29.0,2023
4,3:50.07,,Genzebe DIBABA,1991-02-08,ETH,1,"Stade Louis II, Monaco (MON)",2015-07-17,1287.0,1500-metres,middlelong,female,senior,1500-metres,track,230.07,MON,24.0,2015
5,3:50.30,,Gudaf TSEGAY,1997-01-23,ETH,1,"Egret Stadium, Xiamen (CHN)",2024-04-20,1285.0,1500-metres,middlelong,female,senior,1500-metres,track,230.3,CHN,27.0,2024
6,3:50.37,,Faith KIPYEGON,1994-01-10,KEN,1,"Stade Louis II, Monaco (MON)",2022-08-10,1284.0,1500-metres,middlelong,female,senior,1500-metres,track,230.37,MON,28.0,2022
7,3:50.62,,Gudaf TSEGAY,1997-01-23,ETH,1,"Stadion Śląski, Chorzów (POL)",2025-08-16,1282.0,1500-metres,middlelong,female,senior,1500-metres,track,230.62,POL,28.0,2025
8,3:50.72,,Faith KIPYEGON,1994-01-10,KEN,1,"Hayward Field, Eugene, OR (USA)",2023-09-16,1281.0,1500-metres,middlelong,female,senior,1500-metres,track,230.72,USA,29.0,2023
9,3:50.83,,Jessica HULL,1996-10-22,AUS,2,"Stade Charléty, Paris (FRA)",2024-07-07,1280.0,1500-metres,middlelong,female,senior,1500-metres,track,230.83,FRA,27.0,2024
10,3:51.07,,Faith KIPYEGON,1994-01-10,KEN,1,"Stade Louis II, Monaco (MON)",2021-07-09,1278.0,1500-metres,middlelong,female,senior,1500-metres,track,231.07,MON,27.0,2021
11,3:51.29,,Faith KIPYEGON,1994-01-10,KEN,1,"Stade de France, Paris (FRA)",2024-08-10,1277.0,1500-metres,middlelong,female,senior,1500-metres,track,231.29,FRA,30.0,2024
1,3:51.34,,Yinglai LANG,1979-08-22,CHN,2,Shanghai (CHN),1997-10-18,1276.0,1500-metres,middlelong,female,u20,1500-metres,track,231.34,CHN,18.0,1997
