rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,20:01.80,,Eleonora Anna GIORGI,1989-09-14,ITA,1,Misterbianco (ITA),2014-05-18,1219.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1201.8,ITA,24.0,2014
2,20:02.60,,Gillian O'SULLIVAN,1976-08-21,IRL,1,Dublin (IRL),2002-07-13,1218.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1202.6,IRL,25.0,2002
3,20:03.00,,Kerry SAXBY-JUNNA,1961-06-02,AUS,1,Sydney (AUS),1996-02-11,1217.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1203.0,AUS,34.0,1996
4,20:04.4h,,Yelena LASHMANOVA,1992-04-09,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",2020-12-27,1216.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1204.4,RUS,28.0,2020
5,20:07.52,,Beate ANDERS,1968-02-04,GDR,1,Rostock (GER),1990-06-23,1212.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1207.52,GER,22.0,1990
6,20:10.3h,,Vera SOKOLOVA,1987-06-23,RUS,1,Saransk (RUS) (i),2010-12-30,1208.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1210.3,RUS,23.0,2010
7,20:11.45,,Sabine ZIMMER-KRANTZ,1981-02-06,GER,1,"Wattenscheid, Bochum (GER)",2005-07-02,1207.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1211.45,GER,24.0,2005
8,20:12.41,,Elisabetta PERRONE,1968-07-09,ITA,1,Rieti (ITA),2003-08-02,1206.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1212.41,ITA,35.0,2003
9,20:13.26,,Kerry SAXBY-JUNNA,1961-06-02,AUS,1,Hobart (AUS),1996-02-25,1205.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1213.26,AUS,34.0,1996
10,20:15.6h,,Yelena LASHMANOVA,1992-04-09,RUS,1,Saransk (RUS) (i),2016-12-30,1202.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1215.6,RUS,24.0,2016
11,20:15.71,,Lyudmila OLYANOVSKA,1993-02-20,UKR,1,Kyiv (UKR),2014-06-04,1201.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1215.71,UKR,21.0,2014
12,20:17.19,,Kerry SAXBY,1961-06-02,AUS,1,Sydney (AUS),1990-01-14,1200.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1217.19,AUS,28.0,1990
13,20:17.35,,Jemima MONTAG,1998-02-15,AUS,1,"Lakeside Stadium, Melbourne (AUS)",2022-02-26,1199.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1217.35,AUS,24.0,2022
14,20:18.87,,Melanie SEEGER,1977-01-08,GER,1,Braunschweig (GER),2004-07-10,1198.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1218.87,GER,27.0,2004
15,20:21.5h,,Reykhan KAGRAMANOVA,1997-06-01,RUS,2,"Football and athletics Arena, Saransk (RUS) (i)",2020-12-27,1194.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1221.5,RUS,23.0,2020
16,20:21.69,,Annarita SIDOTI,1969-07-25,ITA,1,Cesenatico (ITA),1995-07-01,1194.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1221.69,ITA,25.0,1995
17,20:21.9h,,Elvira KHASANOVA,2000-01-10,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",2020-12-27,1194.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1221.9,RUS,20.0,2020
18,20:23.2h,,Yekaterina MEDVEDEVA,1994-03-29,RUS,2,Saransk (RUS) (i),2016-12-30,1192.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1223.2,RUS,22.0,2016
19,20:25.2h,,Ileana SALVADOR,1962-01-16,ITA,1,Barcelona (ESP),1992-04-05,1190.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1225.2,ESP,30.0,1992
20,20:26.26,,Lyudmila OLYANOVSKA,1993-02-20,UKR,1,"KMSHVSM Arena, Kyiv (UKR) (i)",2025-02-21,1188.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1226.26,UKR,32.0,2025
21,20:27.47,,Sabine ZIMMER-KRANTZ,1981-02-06,GER,2,Braunschweig (GER),2004-07-10,1187.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1227.47,GER,23.0,2004
22,20:27.59,,Ileana SALVADOR,1962-01-16,ITA,1,Trento (ITA),1989-06-03,1187.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1227.59,ITA,27.0,1989
1,20:28.05,,Tatyana KALMYKOVA,1990-01-10,RUS,1.0,Ostrava (CZE),2007-07-12,1186.0,5000-metres-race-walk,race-walks,female,u18,5000-metres-race-walk,track,1228.05,CZE,17.0,2007
23,20:28.05,,Tatyana KALMYKOVA,1990-01-10,RUS,1,Ostrava (CZE),2007-07-12,1186.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1228.05,CZE,17.0,2007
1,20:28.05,,Tatyana KALMYKOVA,1990-01-10,RUS,1.0,Ostrava (CZE),2007-07-12,1186.0,5000-metres-race-walk,race-walks,female,u20,5000-metres-race-walk,track,1228.05,CZE,17.0,2007
24,20:28.17,,María PÉREZ,1996-04-29,ESP,1,Andújar (ESP),2022-04-30,1186.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1228.17,ESP,26.0,2022
25,20:28.62,,Sari ESSAYAH,1967-02-21,FIN,1,Tuusula (FIN),1994-07-09,1185.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1228.62,FIN,27.0,1994
26,20:30.0h,,Kerry SAXBY-JUNNA,1961-06-02,AUS,1,Brisbane (AUS),1993-03-06,1184.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1230.0,AUS,31.0,1993
27,20:30.04,,Júlia TAKÁCS,1989-06-29,ESP,1,Cáceres (ESP),2014-07-02,1184.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1230.04,ESP,25.0,2014
28,20:31.4h,,Irina STANKINA,1977-03-25,RUS,1,"Adler, Sochi (RUS)",1996-02-10,1182.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1231.4,RUS,18.0,1996
2,20:31.4h,,Irina STANKINA,1977-03-25,RUS,1.0,"Adler, Sochi (RUS)",1996-02-10,1182.0,5000-metres-race-walk,race-walks,female,u20,5000-metres-race-walk,track,1231.4,RUS,18.0,1996
29,20:31.46,,Eleonora Anna GIORGI,1989-09-14,ITA,1,"Campo XXV Aprile, Milano (ITA)",2016-04-22,1182.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1231.46,ITA,26.0,2016
30,20:32.75,,Kerry SAXBY,1961-06-02,AUS,1,Brisbane (AUS),1989-03-19,1180.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1232.75,AUS,27.0,1989
31,20:33.21,,Kerry SAXBY-JUNNA,1961-06-02,AUS,1,Sydney (AUS),1995-02-10,1180.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1233.21,AUS,33.0,1995
32,20:33.42,,Elisabetta PERRONE,1968-07-09,ITA,2,Cesenatico (ITA),1995-07-01,1179.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1233.42,ITA,26.0,1995
33,20:34.76,,Sari ESSAYAH,1967-02-21,FIN,1,Kokemäki (FIN),1994-07-03,1178.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1234.76,FIN,27.0,1994
33,20:34.76,,Hong LIU,1987-05-12,CHN,1,Tianjin (CHN),2012-09-16,1178.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1234.76,CHN,25.0,2012
35,20:35.38,,Mary Luz ANDIA,2000-11-09,PER,1,"Estadio Atlético de la VIDENA, Lima (PER)",2025-08-16,1177.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1235.38,PER,24.0,2025
36,20:35.80,,Yelena LASHMANOVA,1992-04-09,RUS,1,Saransk (RUS) (i),2019-12-29,1176.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1235.8,RUS,27.0,2019
37,20:36.2h,,Irina PETROVA,1985-05-25,RUS,1,Saransk (RUS),2005-06-19,1176.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1236.2,RUS,20.0,2005
38,20:36.31,,María PÉREZ,1996-04-29,ESP,1,"Estadio Vallehermoso, Madrid (ESP)",2023-06-11,1176.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1236.31,ESP,27.0,2023
39,20:36.96,,Kerry SAXBY,1961-06-02,AUS,1,Sydney (AUS),1989-12-03,1175.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1236.96,AUS,28.0,1989
40,20:37.7h,,Bingjie JIN,1971-06-03,CHN,1,Hefei (CHN),1990-03-03,1174.0,5000-metres-race-walk,race-walks,female,senior,5000-metres-race-walk,track,1237.7,CHN,18.0,1990
