rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,10.00,+1.7,Sorato SHIMIZU,08 FEB 2009,JPN,1f3,"Prefectural Stadium, Hiroshima (JPN)",26 JUL 2025,1206,100-metres,sprints,male,u18
2,10.06,+2.0,Christian MILLER,16 MAY 2006,USA,1,"Hayward Field, Eugene, OR (USA)",08 JUL 2023,1186,100-metres,sprints,male,u18
2,10.06,+1.4,Puripol BOONSON,13 JAN 2006,THA,2sf2,"HOC Stadium, Hangzhou (CHN)",30 SEP 2023,1186,100-metres,sprints,male,u18
4,10.07,0.0,Gary CARD,04 JUN 2007,JAM,1,"National Stadium, Kingston (JAM)",28 JUN 2024,1182,100-metres,sprints,male,u18
5,10.09,+0.7,Puripol BOONSON,13 JAN 2006,THA,1sf2,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1176,100-metres,sprints,male,u18
6,10.10,0.0,Tate TAYLOR,,USA,1f2,"Hayward Field, Eugene, OR (USA)",22 JUN 2025,1172,100-metres,sprints,male,u18
7,10.12,+0.8,Puripol BOONSON,13 JAN 2006,THA,4,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1165,100-metres,sprints,male,u18
8,10.13,-0.2,Puripol BOONSON,13 JAN 2006,THA,2h4,"HOC Stadium, Hangzhou (CHN)",29 SEP 2023,1163,100-metres,sprints,male,u18
9,10.14,+1.4,Sorato SHIMIZU,08 FEB 2009,JPN,1h2,"Wan Chai Sports Ground, Hong Kong (HKG)",27 SEP 2025,1159,100-metres,sprints,male,u18
10,10.15,+2.0,Anthony SCHWARTZ,05 SEP 2000,USA,1,"Gainesville, FL (USA)",31 MAR 2017,1155,100-metres,sprints,male,u18
10,10.15,+0.6,Gary CARD,04 JUN 2007,JAM,1sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1155,100-metres,sprints,male,u18
12,10.16,-0.3,Erriyon KNIGHTON,29 JAN 2004,USA,1,"Boston, MA (USA)",23 MAY 2021,1153,100-metres,sprints,male,u18
13,10.17,+0.9,Gout GOUT,29 DEC 2007,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",06 DEC 2024,1148,100-metres,sprints,male,u18
14,10.19,+0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1,Fukuroi (JPN),03 NOV 2012,1142,100-metres,sprints,male,u18
14,10.19,+0.1,Puripol BOONSON,13 JAN 2006,THA,1,Srisaket (THA),17 MAR 2022,1142,100-metres,sprints,male,u18
14,10.19,+0.8,Sorato SHIMIZU,08 FEB 2009,JPN,2h2,"National Stadium, Tokyo (JPN)",04 JUL 2025,1142,100-metres,sprints,male,u18
17,10.20,+1.4,Darryl HARAWAY,20 MAR 1997,USA,1,"Greensboro, NC (USA)",15 JUN 2014,1138,100-metres,sprints,male,u18
17,10.20,+1.5,Gift LEOTLELA,12 MAY 1998,RSA,1,Apia (SAM),07 SEP 2015,1138,100-metres,sprints,male,u18
17,10.20,+2.0,Sachin DENNIS,02 AUG 2002,JAM,1,Kingston (JAM),23 MAR 2018,1138,100-metres,sprints,male,u18
17,10.20,+0.9,Bradley NKOANA,27 JAN 2005,RSA,2f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",02 JUL 2022,1138,100-metres,sprints,male,u18
