rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,12:49,,Berihu AREGAWI,28 FEB 2001,ETH,1,Barcelona (ESP),31 DEC 2021,1250,5-kilometres,road-running,male,senior
2,12:50,,Yomif KEJELCHA,01 AUG 1997,ETH,1,Lille (FRA),19 MAR 2023,1247,5-kilometres,road-running,male,senior
3,12:51,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Monaco (MON),16 FEB 2020,1243,5-kilometres,road-running,male,senior
4,12:52,,Berihu AREGAWI,28 FEB 2001,ETH,1,Lille (FRA),06 NOV 2021,1239,5-kilometres,road-running,male,senior
5,12:53,,Yomif KEJELCHA,01 AUG 1997,ETH,1,Herzogenaurach (GER),30 APR 2022,1235,5-kilometres,road-running,male,senior
6,12:54,,Yomif KEJELCHA,01 AUG 1997,ETH,1,Herzogenaurach (GER),26 APR 2025,1232,5-kilometres,road-running,male,senior
7,12:55,,Nicholas KIPKORIR,29 SEP 1998,KEN,2,Herzogenaurach (GER),30 APR 2022,1228,5-kilometres,road-running,male,senior
8,12:57,,Jimmy GRESSIER,04 MAY 1997,FRA,1,Lille (FRA),16 MAR 2025,1221,5-kilometres,road-running,male,senior
8,12:57,,Santiago CATROFE,13 FEB 1999,URU,2,Lille (FRA),16 MAR 2025,1221,5-kilometres,road-running,male,senior
10,12:58,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,Al Khobar (KSA),14 DEC 2024,1217,5-kilometres,road-running,male,senior
10,12:58,,Kuma GIRMA,24 NOV 2005,ETH,2,Al Khobar (KSA),14 DEC 2024,1217,5-kilometres,road-running,male,senior
12,12:59,,Berihu AREGAWI,28 FEB 2001,ETH,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1215,5-kilometres,road-running,male,senior
13,12:59,,Hagos GEBRHIWET,11 MAY 1994,ETH,1f1,Riga (LAT),01 OCT 2023,1213,5-kilometres,road-running,male,senior
14,13:00,,Sammy KIPKETER,29 SEP 1981,KEN,1,"Carlsbad, CA (USA)",26 MAR 2000,1211,5-kilometres,road-running,male,senior
15,13:00,,Sammy KIPKETER,29 SEP 1981,KEN,1,"Carlsbad, CA (USA)",01 APR 2001,1210,5-kilometres,road-running,male,senior
15,13:00,,Nicholas KIPKORIR,29 SEP 1998,KEN,1,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1210,5-kilometres,road-running,male,senior
15,13:00,,Dominic Lokinyomo LOBALU,16 AUG 1998,SSD,2,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1210,5-kilometres,road-running,male,senior
15,13:00,,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1210,5-kilometres,road-running,male,senior
15,13:00,,Yann SCHRUB,20 MAR 1996,FRA,3,Lille (FRA),16 MAR 2025,1210,5-kilometres,road-running,male,senior
15,13:00,,Harbert KIBET,17 JUN 2005,UGA,1,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1210,5-kilometres,road-running,male,senior
21,13:01,,Grant FISHER,22 APR 1997,USA,3,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1206,5-kilometres,road-running,male,senior
21,13:01,,Mezgebu SIME,07 OCT 2005,ETH,3,Al Khobar (KSA),14 DEC 2024,1206,5-kilometres,road-running,male,senior
23,13:02,,Birhanu BALEW,27 FEB 1996,BRN,2,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1205,5-kilometres,road-running,male,senior
24,13:02,,Jacob KROP,04 JUN 2001,KEN,3,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1203,5-kilometres,road-running,male,senior
25,13:02,,Levy KIBET,15 OCT 2003,KEN,3,Herzogenaurach (GER),30 APR 2022,1202,5-kilometres,road-running,male,senior
25,13:02,,Yomif KEJELCHA,01 AUG 1997,ETH,2f1,Riga (LAT),01 OCT 2023,1202,5-kilometres,road-running,male,senior
27,13:03,,Nicholas KIPKORIR,29 SEP 1998,KEN,4,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1201,5-kilometres,road-running,male,senior
28,13:03,,Telahun Haile BEKELE,13 MAY 1999,ETH,4,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1199,5-kilometres,road-running,male,senior
28,13:03,,Andrew Kiptoo ALAMISI,28 AUG 2007,KEN,2,Herzogenaurach (GER),26 APR 2025,1199,5-kilometres,road-running,male,senior
30,13:04,,Berihu AREGAWI,28 FEB 2001,ETH,5,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1195,5-kilometres,road-running,male,senior
30,13:04,,Reynold CHERUIYOT,30 JUL 2004,KEN,2,Lille (FRA),19 MAR 2023,1195,5-kilometres,road-running,male,senior
30,13:04,,Biniam MEHARY,20 DEC 2006,ETH,1,Al Khobar (KSA),09 DEC 2023,1195,5-kilometres,road-running,male,senior
30,13:04,,Addisu YIHUNE,17 MAR 2003,ETH,4,Lille (FRA),16 MAR 2025,1195,5-kilometres,road-running,male,senior
34,13:05,,Yomif KEJELCHA,01 AUG 1997,ETH,5,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1194,5-kilometres,road-running,male,senior
35,13:05,,Birhanu BALEW,27 FEB 1996,BRN,2,Al Khobar (KSA),09 DEC 2023,1191,5-kilometres,road-running,male,senior
