rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,37:11,,Roman RASSKAZOV,28 APR 1979,RUS,1,Saransk (RUS),28 MAY 2000,1252,10-kilometres-race-walk,race-walks,male,senior
2,37:33,,Erik TYSSE,04 DEC 1980,NOR,1,Hildesheim (GER),27 AUG 2006,1235,10-kilometres-race-walk,race-walks,male,senior
3,37:44,,Erik TYSSE,04 DEC 1980,NOR,1,Os (NOR),12 JUN 2009,1227,10-kilometres-race-walk,race-walks,male,senior
3,37:44,,Zhen WANG,24 AUG 1991,CHN,1,Beijing (CHN),18 SEP 2010,1227,10-kilometres-race-walk,race-walks,male,senior
5,37:52,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Kraków (POL),08 JUN 2002,1221,10-kilometres-race-walk,race-walks,male,senior
6,37:57,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Kraków (POL),08 JUN 2002,1218,10-kilometres-race-walk,race-walks,male,senior
6,37:57,,Yafei CHU,09 MAY 1988,CHN,2,Beijing (CHN),18 SEP 2010,1218,10-kilometres-race-walk,race-walks,male,senior
8,38:00,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Kraków (POL),09 JUN 2001,1215,10-kilometres-race-walk,race-walks,male,senior
8,38:00,,Giorgio RUBINO,15 APR 1986,ITA,3,Beijing (CHN),18 SEP 2010,1215,10-kilometres-race-walk,race-walks,male,senior
8,38:00,,Hao WANG,16 AUG 1989,CHN,4,Beijing (CHN),18 SEP 2010,1215,10-kilometres-race-walk,race-walks,male,senior
8,38:00,,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Voronovo (RUS),23 AUG 2020,1215,10-kilometres-race-walk,race-walks,male,senior
12,38:01,,Pyotr TROFIMOV,18 DEC 1983,RUS,1,Buy (RUS),13 SEP 2014,1215,10-kilometres-race-walk,race-walks,male,senior
13,38:02,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Kraków (POL),09 JUN 2001,1214,10-kilometres-race-walk,race-walks,male,senior
14,38:03,,Vasiliy MIZINOV,29 DEC 1997,RUS,1,Voronovo (RUS),30 APR 2023,1213,10-kilometres-race-walk,race-walks,male,senior
15,38:04,,Artur MELESHKEVICH,11 APR 1975,BLR,3,Kraków (POL),09 JUN 2001,1212,10-kilometres-race-walk,race-walks,male,senior
15,38:04,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Voronovo (RUS),01 JUN 2024,1212,10-kilometres-race-walk,race-walks,male,senior
17,38:07,,David SMITH,24 JUL 1955,AUS,1,Sydney (AUS),25 SEP 1986,1210,10-kilometres-race-walk,race-walks,male,senior
18,38:08,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,San Sebastián (ESP),04 AUG 2007,1209,10-kilometres-race-walk,race-walks,male,senior
19,38:10,,Nathan DEAKES,17 AUG 1977,AUS,4,Kraków (POL),09 JUN 2001,1208,10-kilometres-race-walk,race-walks,male,senior
19,38:10,,Luis Fernando LÓPEZ,03 JUN 1979,COL,5,Beijing (CHN),18 SEP 2010,1208,10-kilometres-race-walk,race-walks,male,senior
19,38:10,,Vasiliy MIZINOV,29 DEC 1997,ANA,1,Voronovo (RUS),03 MAY 2021,1208,10-kilometres-race-walk,race-walks,male,senior
22,38:11,,Valeriy BORCHIN,11 SEP 1986,RUS,1,Kraków (POL),30 MAY 2009,1207,10-kilometres-race-walk,race-walks,male,senior
23,38:12,,Hatem GHOULA,07 JUN 1973,TUN,,Sesto San Giovanni (ITA),28 MAY 2000,1206,10-kilometres-race-walk,race-walks,male,senior
23,38:12,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Madrid (ESP),04 MAR 2006,1206,10-kilometres-race-walk,race-walks,male,senior
25,38:13,,Hyunsub KIM,31 MAY 1985,KOR,6,Beijing (CHN),18 SEP 2010,1206,10-kilometres-race-walk,race-walks,male,senior
26,38:17,,Andrey RUZAVIN,28 MAR 1986,RUS,1,Saransk (RUS),19 SEP 2009,1203,10-kilometres-race-walk,race-walks,male,senior
27,38:18,,Ding CHEN,05 AUG 1992,CHN,1,Wuzhong (CHN),15 DEC 2020,1202,10-kilometres-race-walk,race-walks,male,senior
27,38:18,,Jun ZHANG,20 JUL 1998,CHN,2,Wuzhong (CHN),15 DEC 2020,1202,10-kilometres-race-walk,race-walks,male,senior
29,38:19,,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Fiumicino (ITA),09 SEP 2007,1201,10-kilometres-race-walk,race-walks,male,senior
30,38:21,,Ilya MARKOV,19 JUN 1972,RUS,2,Hildesheim (GER),27 AUG 2006,1200,10-kilometres-race-walk,race-walks,male,senior
31,38:22,,Vasiliy MIZINOV,29 DEC 1997,RUS,2,Voronovo (RUS),01 JUN 2024,1199,10-kilometres-race-walk,race-walks,male,senior
32,38:23,,Ding CHEN,05 AUG 1992,CHN,7,Beijing (CHN),18 SEP 2010,1198,10-kilometres-race-walk,race-walks,male,senior
32,38:23,,Kaihua WANG,16 FEB 1994,CHN,3,Wuzhong (CHN),15 DEC 2020,1198,10-kilometres-race-walk,race-walks,male,senior
34,38:24,,Jefferson PÉREZ,01 JUL 1974,ECU,3,Kraków (POL),08 JUN 2002,1198,10-kilometres-race-walk,race-walks,male,senior
34,38:24,,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Saluzzo (ITA),04 AUG 2004,1198,10-kilometres-race-walk,race-walks,male,senior
36,38:25,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,San Fernando de Maspalomas (ESP),03 FEB 2007,1197,10-kilometres-race-walk,race-walks,male,senior
36,38:25,,Ilya MARKOV,19 JUN 1972,RUS,2,San Fernando de Maspalomas (ESP),03 FEB 2007,1197,10-kilometres-race-walk,race-walks,male,senior
38,38:26,,Erik TYSSE,04 DEC 1980,NOR,1,Hildesheim (GER),28 AUG 2005,1196,10-kilometres-race-walk,race-walks,male,senior
39,38:28,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Mortalaz (ESP),26 APR 2008,1195,10-kilometres-race-walk,race-walks,male,senior
39,38:28,,Stanislav YEMELYANOV,23 OCT 1990,RUS,2,Saransk (RUS),19 SEP 2009,1195,10-kilometres-race-walk,race-walks,male,senior
41,38:29,,Jared TALLENT,17 OCT 1984,AUS,8,Beijing (CHN),18 SEP 2010,1194,10-kilometres-race-walk,race-walks,male,senior
42,38:30,,Ilya MARKOV,19 JUN 1972,RUS,2,Madrid (ESP),04 MAR 2006,1193,10-kilometres-race-walk,race-walks,male,senior
43,38:31,,Eder SÁNCHEZ,21 MAY 1986,MEX,3,Saransk (RUS),19 SEP 2009,1192,10-kilometres-race-walk,race-walks,male,senior
44,38:32,,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Voronovo (RUS),26 JUL 2025,1192,10-kilometres-race-walk,race-walks,male,senior
45,38:33,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Kraków (POL),12 JUN 2004,1191,10-kilometres-race-walk,race-walks,male,senior
46,38:34,,Valdas KAZLAUSKAS,23 FEB 1958,URS,1,Hildesheim (GER),10 JUN 1989,1190,10-kilometres-race-walk,race-walks,male,senior
46,38:34,,Veli-Matti PARTANEN,28 OCT 1991,FIN,1,Espoo (FIN),18 MAY 2024,1190,10-kilometres-race-walk,race-walks,male,senior
48,38:36,,Maksim BOYKO,08 AUG 2003,RUS,2,Voronovo (RUS),26 JUL 2025,1189,10-kilometres-race-walk,race-walks,male,senior
49,38:37,,Kirill FROLOV,29 SEP 1993,RUS,2,Voronovo (RUS),30 APR 2023,1188,10-kilometres-race-walk,race-walks,male,senior
50,38:38,,Erik TYSSE,04 DEC 1980,NOR,2,Kraków (POL),30 MAY 2009,1187,10-kilometres-race-walk,race-walks,male,senior
51,38:39,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Kraków (POL),12 JUN 2004,1186,10-kilometres-race-walk,race-walks,male,senior
51,38:39,,Misgana WAKUMA,05 JUL 2004,ETH,3,Voronovo (RUS),26 JUL 2025,1186,10-kilometres-race-walk,race-walks,male,senior
53,38:40,,Ilya MARKOV,19 JUN 1972,RUS,5,Kraków (POL),09 JUN 2001,1186,10-kilometres-race-walk,race-walks,male,senior
53,38:40,,Yafei CHU,09 MAY 1988,CHN,1,Kraków (POL),29 MAY 2010,1186,10-kilometres-race-walk,race-walks,male,senior
55,38:41,,Luke ADAMS,22 OCT 1976,AUS,9,Beijing (CHN),18 SEP 2010,1185,10-kilometres-race-walk,race-walks,male,senior
55,38:41,,Vasiliy MIZINOV,29 DEC 1997,RUS,4,Voronovo (RUS),26 JUL 2025,1185,10-kilometres-race-walk,race-walks,male,senior
57,38:42,,Chilsung PARK,08 JUL 1982,KOR,10,Beijing (CHN),18 SEP 2010,1184,10-kilometres-race-walk,race-walks,male,senior
57,38:42,,Perseus KARLSTRÖM,02 MAY 1990,SWE,1,Madrid (ESP),16 MAY 2022,1184,10-kilometres-race-walk,race-walks,male,senior
59,38:44,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Hildesheim (GER),13 SEP 2003,1183,10-kilometres-race-walk,race-walks,male,senior
60,38:45,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Almería (ESP),13 FEB 2005,1182,10-kilometres-race-walk,race-walks,male,senior
61,38:46,,Aigars FADEJEVS,27 DEC 1975,LAT,,Druskininkai (LTU),10 SEP 1995,1181,10-kilometres-race-walk,race-walks,male,senior
61,38:46,,Juan Manuel MOLINA,15 MAR 1979,ESP,3,Madrid (ESP),04 MAR 2006,1181,10-kilometres-race-walk,race-walks,male,senior
61,38:46,,Yohann DINIZ,01 JAN 1978,FRA,3,Kraków (POL),30 MAY 2009,1181,10-kilometres-race-walk,race-walks,male,senior
61,38:46,,Eder SÁNCHEZ,21 MAY 1986,MEX,2,Kraków (POL),29 MAY 2010,1181,10-kilometres-race-walk,race-walks,male,senior
65,38:47,,Robert KORZENIOWSKI,30 JUL 1968,POL,1,Kraków (POL),14 JUN 2003,1181,10-kilometres-race-walk,race-walks,male,senior
65,38:47,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Saransk (RUS),10 JUN 2006,1181,10-kilometres-race-walk,race-walks,male,senior
65,38:47,,Kirill FROLOV,29 SEP 1993,RUS,1,Podolsk (RUS),03 MAY 2019,1181,10-kilometres-race-walk,race-walks,male,senior
68,38:48,,Andrey RUZAVIN,28 MAR 1986,RUS,2,Saransk (RUS),10 JUN 2006,1180,10-kilometres-race-walk,race-walks,male,senior
68,38:48,,Maksim PYANZIN,22 MAY 2003,ANA,1,Cheboksary (RUS),30 MAY 2021,1180,10-kilometres-race-walk,race-walks,male,senior
70,38:49,,Jozef PRIBILINEC,06 JUL 1960,SVK,1,Bad Salzdefürth (GER),03 SEP 1986,1179,10-kilometres-race-walk,race-walks,male,senior
70,38:49,,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2,Madrid (ESP),16 MAY 2022,1179,10-kilometres-race-walk,race-walks,male,senior
72,38:50,,Zhen WANG,24 AUG 1991,CHN,1,La Coruña (ESP),17 SEP 2011,1178,10-kilometres-race-walk,race-walks,male,senior
72,38:50,,Ruslan DMYTRENKO,22 MAR 1986,UKR,1,Moskva (RUS),30 AUG 2014,1178,10-kilometres-race-walk,race-walks,male,senior
72,38:50,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Podolsk (RUS),09 MAY 2015,1178,10-kilometres-race-walk,race-walks,male,senior
72,38:50,,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Madrid (ESP),01 JUN 2025,1178,10-kilometres-race-walk,race-walks,male,senior
76,38:51,,Hao XU,06 FEB 1999,CHN,1,Wuzhong (CHN),15 DEC 2020,1178,10-kilometres-race-walk,race-walks,male,senior
76,38:51,,Kewen LI,07 MAR 1999,CHN,4,Wuzhong (CHN),15 DEC 2020,1178,10-kilometres-race-walk,race-walks,male,senior
78,38:52,,Ivan TROTSKI,27 MAY 1976,BLR,2,Hildesheim (GER),13 SEP 2003,1177,10-kilometres-race-walk,race-walks,male,senior
78,38:52,,Ilya MARKOV,19 JUN 1972,RUS,1,Kraków (POL),17 SEP 2005,1177,10-kilometres-race-walk,race-walks,male,senior
80,38:54,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,1,Klimovsk (RUS),14 MAY 2006,1175,10-kilometres-race-walk,race-walks,male,senior
80,38:54,,Igor YEROKHIN,04 SEP 1985,RUS,3,Saransk (RUS),10 JUN 2006,1175,10-kilometres-race-walk,race-walks,male,senior
82,38:55,,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1,Madrid (ESP),01 JUN 2003,1175,10-kilometres-race-walk,race-walks,male,senior
82,38:55,,Ivan TROTSKI,27 MAY 1976,BLR,2,Kraków (POL),14 JUN 2003,1175,10-kilometres-race-walk,race-walks,male,senior
82,38:55,,Erik TYSSE,04 DEC 1980,NOR,1,Søfteland (NOR),26 MAR 2006,1175,10-kilometres-race-walk,race-walks,male,senior
82,38:55,,Caio BONFIM,19 MAR 1991,BRA,2,Madrid (ESP),01 JUN 2025,1175,10-kilometres-race-walk,race-walks,male,senior
82,38:55,,Isaac BEACROFT,18 JUL 2007,AUS,1,"Victoria Park, Ballarat (AUS)",24 AUG 2025,1175,10-kilometres-race-walk,race-walks,male,senior
87,38:56,,Francesco FORTUNATO,13 DEC 1994,ITA,1,Madrid (ESP),30 APR 2023,1174,10-kilometres-race-walk,race-walks,male,senior
88,38:57,,Aleksandr YARGUNKIN,06 JAN 1981,RUS,4,Saransk (RUS),19 SEP 2009,1173,10-kilometres-race-walk,race-walks,male,senior
88,38:57,,Tianlei LI,23 SEP 1990,CHN,1f2,Beijing (CHN),18 SEP 2010,1173,10-kilometres-race-walk,race-walks,male,senior
90,38:58,,Viktor BURAYEV,23 AUG 1982,RUS,1,Saransk (RUS),21 JUN 2003,1173,10-kilometres-race-walk,race-walks,male,senior
91,38:59,,Robert KORZENIOWSKI,30 JUL 1968,POL,2,Madrid (ESP),01 JUN 2003,1172,10-kilometres-race-walk,race-walks,male,senior
91,38:59,,Erik TYSSE,04 DEC 1980,NOR,2,Kraków (POL),17 SEP 2005,1172,10-kilometres-race-walk,race-walks,male,senior
