rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,7:52.11,,Lamecha GIRMA,26 NOV 2000,ETH,1,"Stade Charléty, Paris (FRA)",09 JUN 2023,1295,3000-metres-steeplechase,middlelong,male,senior
2,7:53.63,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1288,3000-metres-steeplechase,middlelong,male,senior
3,7:53.64,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,1,"Stade Louis II, Monaco (MON)",22 JUL 2011,1288,3000-metres-steeplechase,middlelong,male,senior
4,7:54.31,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1285,3000-metres-steeplechase,middlelong,male,senior
5,7:55.28,,Brahim BOULAMI,20 APR 1972,MAR,1,Bruxelles (BEL),24 AUG 2001,1280,3000-metres-steeplechase,middlelong,male,senior
6,7:55.51,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1279,3000-metres-steeplechase,middlelong,male,senior
7,7:55.72,,Bernard BARMASAI,06 MAY 1974,KEN,1,Köln (GER),24 AUG 1997,1278,3000-metres-steeplechase,middlelong,male,senior
8,7:55.76,,Ezekiel KEMBOI,25 MAY 1982,KEN,2,"Stade Louis II, Monaco (MON)",22 JUL 2011,1278,3000-metres-steeplechase,middlelong,male,senior
9,7:56.16,,Moses KIPTANUI,01 OCT 1970,KEN,2,Köln (GER),24 AUG 1997,1276,3000-metres-steeplechase,middlelong,male,senior
10,7:56.32,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1275,3000-metres-steeplechase,middlelong,male,senior
11,7:56.34,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1275,3000-metres-steeplechase,middlelong,male,senior
12,7:56.37,,Paul Kipsiele KOECH,10 NOV 1981,KEN,2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1275,3000-metres-steeplechase,middlelong,male,senior
13,7:56.54,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,Zürich (SUI),18 AUG 2006,1274,3000-metres-steeplechase,middlelong,male,senior
14,7:56.58,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1274,3000-metres-steeplechase,middlelong,male,senior
15,7:56.68,,Soufiane EL BAKKALI,07 JAN 1996,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1274,3000-metres-steeplechase,middlelong,male,senior
16,7:56.81,,Richard Kipkemboi MATEELONG,14 OCT 1983,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1273,3000-metres-steeplechase,middlelong,male,senior
17,7:56.94,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Stade Louis II, Monaco (MON)",19 SEP 2004,1272,3000-metres-steeplechase,middlelong,male,senior
18,7:57.28,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1271,3000-metres-steeplechase,middlelong,male,senior
19,7:57.29,,Reuben KOSGEI,12 AUG 1979,KEN,2,Bruxelles (BEL),24 AUG 2001,1271,3000-metres-steeplechase,middlelong,male,senior
20,7:57.32,,Paul Kipsiele KOECH,10 NOV 1981,KEN,3,"Stade Louis II, Monaco (MON)",22 JUL 2011,1271,3000-metres-steeplechase,middlelong,male,senior
21,7:57.38,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Stade Louis II, Monaco (MON)",14 SEP 2003,1270,3000-metres-steeplechase,middlelong,male,senior
22,7:57.42,,Paul Kipsiele KOECH,10 NOV 1981,KEN,2,"Stade Louis II, Monaco (MON)",14 SEP 2003,1270,3000-metres-steeplechase,middlelong,male,senior
23,7:58.09,,Brahim BOULAMI,20 APR 1972,MAR,1,"Stade Louis II, Monaco (MON)",19 JUL 2002,1267,3000-metres-steeplechase,middlelong,male,senior
24,7:58.10,,Stephen CHERONO,15 OCT 1982,KEN,2,"Stade Louis II, Monaco (MON)",19 JUL 2002,1267,3000-metres-steeplechase,middlelong,male,senior
25,7:58.15,,Soufiane EL BAKKALI,07 JAN 1996,MAR,1,"Stade Louis II, Monaco (MON)",20 JUL 2018,1267,3000-metres-steeplechase,middlelong,male,senior
26,7:58.28,,Soufiane EL BAKKALI,07 JAN 1996,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1266,3000-metres-steeplechase,middlelong,male,senior
27,7:58.41,,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1265,3000-metres-steeplechase,middlelong,male,senior
28,7:58.50,,Brahim BOULAMI,20 APR 1972,MAR,1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1265,3000-metres-steeplechase,middlelong,male,senior
29,7:58.66,,Stephen CHERONO,15 OCT 1982,KEN,3,Bruxelles (BEL),24 AUG 2001,1264,3000-metres-steeplechase,middlelong,male,senior
30,7:58.68,,Lamecha GIRMA,26 NOV 2000,ETH,1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1264,3000-metres-steeplechase,middlelong,male,senior
31,7:58.80,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1264,3000-metres-steeplechase,middlelong,male,senior
32,7:58.83,,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,1,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1264,3000-metres-steeplechase,middlelong,male,senior
33,7:58.85,,Ezekiel KEMBOI,25 MAY 1982,KEN,1,Doha (QAT),08 MAY 2009,1263,3000-metres-steeplechase,middlelong,male,senior
34,7:58.98,,Bernard BARMASAI,06 MAY 1974,KEN,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1263,3000-metres-steeplechase,middlelong,male,senior
35,7:59.03,,Ezekiel KEMBOI,25 MAY 1982,KEN,1,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2013,1263,3000-metres-steeplechase,middlelong,male,senior
36,7:59.08,,Wilson Boit KIPKETER,06 OCT 1973,KEN,1,Zürich (SUI),13 AUG 1997,1262,3000-metres-steeplechase,middlelong,male,senior
37,7:59.18,,Moses KIPTANUI,01 OCT 1970,KEN,1,Zürich (SUI),16 AUG 1995,1262,3000-metres-steeplechase,middlelong,male,senior
38,7:59.23,,Lamecha GIRMA,26 NOV 2000,ETH,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1262,3000-metres-steeplechase,middlelong,male,senior
39,7:59.24,,Lamecha GIRMA,26 NOV 2000,ETH,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022,1262,3000-metres-steeplechase,middlelong,male,senior
40,7:59.42,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,Stockholm (SWE),07 AUG 2007,1261,3000-metres-steeplechase,middlelong,male,senior
41,7:59.52,,Moses KIPTANUI,01 OCT 1970,KEN,1,Bruxelles (BEL),25 AUG 1995,1260,3000-metres-steeplechase,middlelong,male,senior
42,7:59.65,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1260,3000-metres-steeplechase,middlelong,male,senior
43,7:59.94,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1258,3000-metres-steeplechase,middlelong,male,senior
44,8:00.06,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1258,3000-metres-steeplechase,middlelong,male,senior
45,8:00.09,,Mahiedine MEKHISSI,15 MAR 1985,FRA,2,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2013,1258,3000-metres-steeplechase,middlelong,male,senior
46,8:00.12,,Conseslus KIPRUTO,08 DEC 1994,KEN,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1257,3000-metres-steeplechase,middlelong,male,senior
47,8:00.29,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,Stockholm (SWE),25 JUL 2006,1257,3000-metres-steeplechase,middlelong,male,senior
48,8:00.35,,Bernard BARMASAI,06 MAY 1974,KEN,2,Zürich (SUI),13 AUG 1997,1256,3000-metres-steeplechase,middlelong,male,senior
49,8:00.42,,Paul Kipsiele KOECH,10 NOV 1981,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1256,3000-metres-steeplechase,middlelong,male,senior
50,8:00.43,,Ezekiel KEMBOI,25 MAY 1982,KEN,1,"Olympiastadion, Berlin (GER)",18 AUG 2009,1256,3000-metres-steeplechase,middlelong,male,senior
51,8:00.45,,Evan JAGER,08 MAR 1989,USA,2,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1256,3000-metres-steeplechase,middlelong,male,senior
52,8:00.54,,Moses KIPTANUI,01 OCT 1970,KEN,1,Rieti (ITA),03 SEP 1997,1256,3000-metres-steeplechase,middlelong,male,senior
53,8:00.56,,Wilson Boit KIPKETER,06 OCT 1973,KEN,1,Stockholm (SWE),16 JUL 2002,1255,3000-metres-steeplechase,middlelong,male,senior
54,8:00.57,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,Heusden-Zolder (BEL),20 JUL 2008,1255,3000-metres-steeplechase,middlelong,male,senior
54,8:00.57,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1255,3000-metres-steeplechase,middlelong,male,senior
56,8:00.60,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,Zürich (SUI),06 AUG 2004,1255,3000-metres-steeplechase,middlelong,male,senior
57,8:00.67,,Bernard BARMASAI,06 MAY 1974,KEN,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,1255,3000-metres-steeplechase,middlelong,male,senior
57,8:00.67,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1255,3000-metres-steeplechase,middlelong,male,senior
59,8:00.70,,Soufiane EL BAKKALI,07 JAN 1996,MAR,1,"Stade Olympique, Rabat (MAR)",25 MAY 2025,1255,3000-metres-steeplechase,middlelong,male,senior
60,8:00.77,,Brahim BOULAMI,20 APR 1972,MAR,2,Stockholm (SWE),16 JUL 2002,1254,3000-metres-steeplechase,middlelong,male,senior
61,8:00.78,,Moses KIPTANUI,01 OCT 1970,KEN,3,Zürich (SUI),13 AUG 1997,1254,3000-metres-steeplechase,middlelong,male,senior
62,8:00.89,,Richard Kipkemboi MATEELONG,14 OCT 1983,KEN,2,"Olympiastadion, Berlin (GER)",18 AUG 2009,1254,3000-metres-steeplechase,middlelong,male,senior
63,8:00.90,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1254,3000-metres-steeplechase,middlelong,male,senior
64,8:01.02,,Evan JAGER,08 MAR 1989,USA,2,"Stade Louis II, Monaco (MON)",20 JUL 2018,1253,3000-metres-steeplechase,middlelong,male,senior
65,8:01.05,,Wilson Boit KIPKETER,06 OCT 1973,KEN,1,Stuttgart (GER),19 JUL 1998,1253,3000-metres-steeplechase,middlelong,male,senior
65,8:01.05,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1253,3000-metres-steeplechase,middlelong,male,senior
67,8:01.16,,Conseslus KIPRUTO,08 DEC 1994,KEN,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013,1253,3000-metres-steeplechase,middlelong,male,senior
