rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,7:17.55,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1320,3000-metres,middlelong,male,senior
2,7:20.67,,Daniel KOMEN,17 MAY 1976,KEN,1,Rieti (ITA),01 SEP 1996,1299,3000-metres,middlelong,male,senior
3,7:21.28,,Berihu AREGAWI,28 FEB 2001,ETH,2,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1295,3000-metres,middlelong,male,senior
4,7:22.91,,Grant FISHER,22 APR 1997,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2025,1312,3000-metres,middlelong,male,senior
5,7:23.09,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Bruxelles (BEL),03 SEP 1999,1283,3000-metres,middlelong,male,senior
6,7:23.14,,Cole HOCKER,06 JUN 2001,USA,2,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2025,1310,3000-metres,middlelong,male,senior
7,7:23.63,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1280,3000-metres,middlelong,male,senior
8,7:23.64,,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1280,3000-metres,middlelong,male,senior
9,7:23.81,,Lamecha GIRMA,26 NOV 2000,ETH,1,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1306,3000-metres,middlelong,male,senior
10,7:24.00,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,,"Stade Charléty, Paris (FRA)",09 JUN 2023,1278,3000-metres,middlelong,male,senior
11,7:24.68,,Mohamed KATIR,17 FEB 1998,ESP,2,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1300,3000-metres,middlelong,male,senior
12,7:24.90,,Daniel KOMEN,17 MAY 1976,KEN,1,Budapest (HUN) (i),06 FEB 1998,1299,3000-metres,middlelong,male,senior
13,7:24.98,,Getnet WALE,16 JUL 2000,ETH,1,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1298,3000-metres,middlelong,male,senior
14,7:25.02,,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,"Stade Louis II, Monaco (MON)",18 AUG 2000,1271,3000-metres,middlelong,male,senior
15,7:25.09,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Bruxelles (BEL),28 AUG 1998,1271,3000-metres,middlelong,male,senior
16,7:25.11,,Noureddine MORCELI,28 FEB 1970,ALG,1,"Stade Louis II, Monaco (MON)",02 AUG 1994,1270,3000-metres,middlelong,male,senior
17,7:25.16,,Daniel KOMEN,17 MAY 1976,KEN,1,Monaco (MON),10 AUG 1996,1270,3000-metres,middlelong,male,senior
18,7:25.47,,Grant FISHER,22 APR 1997,USA,3,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1268,3000-metres,middlelong,male,senior
19,7:25.48,,Telahun Haile BEKELE,13 MAY 1999,ETH,4,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1268,3000-metres,middlelong,male,senior
20,7:25.54,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,1268,3000-metres,middlelong,male,senior
21,7:25.79,,Kenenisa BEKELE,13 JUN 1982,ETH,1,Stockholm (SWE),07 AUG 2007,1266,3000-metres,middlelong,male,senior
22,7:25.82,,Selemon BAREGA,20 JAN 2000,ETH,1,"Arena, Toruń (POL) (i)",06 FEB 2024,1293,3000-metres,middlelong,male,senior
23,7:25.87,,Daniel KOMEN,17 MAY 1976,KEN,1,Bruxelles (BEL),23 AUG 1996,1266,3000-metres,middlelong,male,senior
24,7:25.93,,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,1,"Stade Louis II, Monaco (MON)",10 AUG 2022,1265,3000-metres,middlelong,male,senior
25,7:26.02,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Bruxelles (BEL),22 AUG 1997,1265,3000-metres,middlelong,male,senior
