rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:41.73,,Nijel AMOS,15 MAR 1994,BOT,2,"Olympic Stadium, London (GBR)",09 AUG 2012,1275,800-metres,middlelong,male,u20
2,1:42.27,,Cooper LUTKENHAUS,19 DEC 2008,USA,2,"Hayward Field, Eugene, OR (USA)",03 AUG 2025,1258,800-metres,middlelong,male,u20
3,1:42.37,,Mohammed AMAN,10 JAN 1994,ETH,1f1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1255,800-metres,middlelong,male,u20
4,1:42.53,,Timothy KITUM,20 NOV 1994,KEN,3,"Olympic Stadium, London (GBR)",09 AUG 2012,1250,800-metres,middlelong,male,u20
4,1:42.53,,Mohammed AMAN,10 JAN 1994,ETH,1,"Letzigrund, Zürich (SUI)",30 AUG 2012,1250,800-metres,middlelong,male,u20
6,1:42.69,,Abubaker KAKI,21 JUN 1989,SUD,1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1245,800-metres,middlelong,male,u20
7,1:42.80,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Hayward Field, Eugene, OR (USA)",17 SEP 2023,1241,800-metres,middlelong,male,u20
8,1:43.11,,Nijel AMOS,15 MAR 1994,BOT,1,Mannheim (GER),09 JUN 2012,1232,800-metres,middlelong,male,u20
9,1:43.13,,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1,"Stade Louis II, Monaco (MON)",20 JUL 2012,1231,800-metres,middlelong,male,u20
10,1:43.15,,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1f1,Heusden-Zolder (BEL),07 JUL 2012,1231,800-metres,middlelong,male,u20
11,1:43.20,,Mohammed AMAN,10 JAN 1994,ETH,6,"Olympic Stadium, London (GBR)",09 AUG 2012,1229,800-metres,middlelong,male,u20
11,1:43.20,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1229,800-metres,middlelong,male,u20
13,1:43.27,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Stade Charléty, Paris (FRA)",09 JUN 2023,1227,800-metres,middlelong,male,u20
14,1:43.31,,Mohammed AMAN,10 JAN 1994,ETH,1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1226,800-metres,middlelong,male,u20
15,1:43.32,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1225,800-metres,middlelong,male,u20
16,1:43.33,,Mohammed AMAN,10 JAN 1994,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1225,800-metres,middlelong,male,u20
17,1:43.37,,Mohammed AMAN,10 JAN 1994,ETH,3f1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1224,800-metres,middlelong,male,u20
18,1:43.40,,Leonard Kirwa KOSENCHA,21 AUG 1994,KEN,2,"Stade Louis II, Monaco (MON)",20 JUL 2012,1223,800-metres,middlelong,male,u20
19,1:43.50,,Mohammed AMAN,10 JAN 1994,ETH,1,Milano (ITA),18 SEP 2011,1220,800-metres,middlelong,male,u20
20,1:43.51,,Mohammed AMAN,10 JAN 1994,ETH,1,Daegu (KOR),16 MAY 2012,1219,800-metres,middlelong,male,u20
21,1:43.55,,Donavan BRAZIER,15 APR 1997,USA,1,"Eugene, OR (USA)",10 JUN 2016,1218,800-metres,middlelong,male,u20
22,1:43.56,,Mohammed AMAN,10 JAN 1994,ETH,1f1,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1218,800-metres,middlelong,male,u20
22,1:43.56,,Robert BIWOTT,28 JAN 1996,KEN,2f1,Barcelona (ESP),08 JUL 2015,1218,800-metres,middlelong,male,u20
24,1:43.58,,Mohammed AMAN,10 JAN 1994,ETH,1,Rabat (MAR),27 MAY 2012,1217,800-metres,middlelong,male,u20
25,1:43.60,,Leonard Kirwa KOSENCHA,21 AUG 1994,KEN,2,Rabat (MAR),27 MAY 2012,1217,800-metres,middlelong,male,u20
26,1:43.61,,Mohammed AMAN,10 JAN 1994,ETH,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1216,800-metres,middlelong,male,u20
27,1:43.62,,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1,Liège (BEL),05 JUL 2012,1216,800-metres,middlelong,male,u20
27,1:43.62,,Mohammed AMAN,10 JAN 1994,ETH,1,"Olympiastadion, Berlin (GER)",02 SEP 2012,1216,800-metres,middlelong,male,u20
29,1:43.64,,Japheth KIMUTAI,20 DEC 1978,KEN,3f2,Zürich (SUI),13 AUG 1997,1215,800-metres,middlelong,male,u20
30,1:43.67,,Jonah BIRIR,12 DEC 1971,KEN,1f2,Rieti (ITA),09 SEP 1990,1214,800-metres,middlelong,male,u20
31,1:43.74,,Mohammed AMAN,10 JAN 1994,ETH,2,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1212,800-metres,middlelong,male,u20
32,1:43.76,,Kipyegon BETT,01 FEB 1998,KEN,2,"Olympiastadion, Berlin (GER)",03 SEP 2016,1212,800-metres,middlelong,male,u20
32,1:43.76,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",22 AUG 2021,1212,800-metres,middlelong,male,u20
34,1:43.78,,Mohammed AMAN,10 JAN 1994,ETH,1f1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1211,800-metres,middlelong,male,u20
35,1:43.79,,Nijel AMOS,15 MAR 1994,BOT,1,"Estadio Olímpico, Barcelona (ESP)",15 JUL 2012,1211,800-metres,middlelong,male,u20
36,1:43.80,,Abubaker KAKI,21 JUN 1989,SUD,1,Ostrava (CZE),12 JUN 2008,1210,800-metres,middlelong,male,u20
37,1:43.81,,Edwin Kiplagat MELLY,23 APR 1994,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1210,800-metres,middlelong,male,u20
38,1:43.83,,Emmanuel WANYONYI,01 AUG 2004,KEN,1sf3,"Nemzeti Atlétikai Központ, Budapest (HUN)",24 AUG 2023,1209,800-metres,middlelong,male,u20
39,1:43.90,,Abubaker KAKI,21 JUN 1989,SUD,1,Cairo (EGY),22 NOV 2007,1207,800-metres,middlelong,male,u20
40,1:43.94,,Timothy KITUM,20 NOV 1994,KEN,2,Nairobi (KEN),23 JUN 2012,1206,800-metres,middlelong,male,u20
41,1:43.95,,Alfred KIPKETER,28 DEC 1996,KEN,1,"Hayward Field, Eugene, OR (USA)",27 JUL 2014,1206,800-metres,middlelong,male,u20
42,1:43.97,,Mohammed AMAN,10 JAN 1994,ETH,1,"Olympiastadion, Berlin (GER)",01 SEP 2013,1205,800-metres,middlelong,male,u20
43,1:43.99,,David Mutinda MUTUA,20 APR 1992,KEN,4,"Stade Louis II, Monaco (MON)",22 JUL 2011,1204,800-metres,middlelong,male,u20
44,1:44.00,,Timothy KITUM,20 NOV 1994,KEN,2,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1204,800-metres,middlelong,male,u20
45,1:44.01,,Emmanuel WANYONYI,01 AUG 2004,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",25 JUN 2022,1204,800-metres,middlelong,male,u20
46,1:44.02,,Belal Mansoor ALI,17 OCT 1988,BRN,1f1,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1204,800-metres,middlelong,male,u20
47,1:44.04,,Kipyegon BETT,01 FEB 1998,KEN,2,Nairobi (KEN),24 JUN 2017,1203,800-metres,middlelong,male,u20
48,1:44.06,,David Mutinda MUTUA,20 APR 1992,KEN,1,Belém (BRA),15 MAY 2011,1202,800-metres,middlelong,male,u20
49,1:44.07,,Alfred KIPKETER,28 DEC 1996,KEN,3,Nairobi (KEN),01 AUG 2015,1202,800-metres,middlelong,male,u20
50,1:44.08,,Leonard Kirwa KOSENCHA,21 AUG 1994,KEN,1,Lille (FRA),09 JUL 2011,1202,800-metres,middlelong,male,u20
51,1:44.09,,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",08 JUL 2023,1201,800-metres,middlelong,male,u20
52,1:44.11,,Peyton CRAIG,28 MAR 2005,AUS,6sf3,"Stade de France, Paris (FRA)",09 AUG 2024,1201,800-metres,middlelong,male,u20
53,1:44.12,,Peyton CRAIG,28 MAR 2005,AUS,1f4,"LAZ Wien, Wien (AUT)",22 JUN 2024,1200,800-metres,middlelong,male,u20
54,1:44.14,,Max BURGIN,20 MAY 2002,GBR,1f1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1200,800-metres,middlelong,male,u20
55,1:44.15,,David RUDISHA,17 DEC 1988,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1200,800-metres,middlelong,male,u20
55,1:44.15,,Emmanuel WANYONYI,01 AUG 2004,KEN,1f1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1200,800-metres,middlelong,male,u20
57,1:44.21,,Mohammed AMAN,10 JAN 1994,ETH,2,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1198,800-metres,middlelong,male,u20
