rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,7.02,+2.0,Tina CLAYTON,17 AUG 2004,JAM,1f2,"National Stadium, Kingston (JAM)",25 FEB 2023,1213,60-metres,sprints,female,u20
2,7.07,,Ewa SWOBODA,26 JUL 1997,POL,1,Toruń (POL) (i),12 FEB 2016,1195,60-metres,sprints,female,u20
2,7.07,,Kaila JACKSON,30 JUN 2004,USA,2h2,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1195,60-metres,sprints,female,u20
4,7.08,,Kaila JACKSON,30 JUN 2004,USA,2,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1192,60-metres,sprints,female,u20
5,7.09,,Joan Uduak EKAH,20 NOV 1981,NGR,4sf1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1188,60-metres,sprints,female,u20
6,7.10,,Joan Uduak EKAH,20 NOV 1981,NGR,1,Madrid (ESP) (i),16 FEB 1999,1185,60-metres,sprints,female,u20
6,7.10,,Joan Uduak EKAH,20 NOV 1981,NGR,5,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1185,60-metres,sprints,female,u20
6,7.10,,Joan Uduak EKAH,20 NOV 1981,NGR,2h2,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1185,60-metres,sprints,female,u20
6,7.10,,Julien ALFRED,10 JUN 2001,LCA,2,"Convention Center, Albuquerque, NM (USA) (i)",25 JAN 2020,1185,60-metres,sprints,female,u20
10,7.11,,Teahna DANIELS,25 MAR 1997,USA,1,"Birmingham, AL (USA) (i)",12 MAR 2016,1182,60-metres,sprints,female,u20
11,7.12,,Silke MÖLLER,20 JUN 1964,GDR,2,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1983,1178,60-metres,sprints,female,u20
12,7.13,,Ewa SWOBODA,26 JUL 1997,POL,1f1,"Kirchberg, Luxembourg (LUX) (i)",30 JAN 2016,1175,60-metres,sprints,female,u20
12,7.13,,Julien ALFRED,10 JUN 2001,LCA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",25 JAN 2020,1175,60-metres,sprints,female,u20
12,7.13,,Lisa RAYE,19 JAN 2008,TTO,1,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2025,1175,60-metres,sprints,female,u20
15,7.14,,Teahna DANIELS,25 MAR 1997,USA,2h2,"Birmingham, AL (USA) (i)",11 MAR 2016,1171,60-metres,sprints,female,u20
16,7.15,,Liliana ALLEN,24 MAY 1970,CUB,2sf1,"Budapest Sportcsarnok, Budapest (HUN) (i)",03 MAR 1989,1168,60-metres,sprints,female,u20
16,7.15,,Ewa SWOBODA,26 JUL 1997,POL,1,Łódź (POL) (i),05 FEB 2016,1168,60-metres,sprints,female,u20
16,7.15,,Ewa SWOBODA,26 JUL 1997,POL,3,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1168,60-metres,sprints,female,u20
16,7.15,-1.1,Briana WILLIAMS,21 MAR 2002,JAM,1f2,"National Stadium, Kingston (JAM)",25 JAN 2020,1174,60-metres,sprints,female,u20
16,7.15,,Julien ALFRED,10 JUN 2001,LCA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",01 FEB 2020,1168,60-metres,sprints,female,u20
16,7.15,,Julien ALFRED,10 JUN 2001,LCA,1,"Lied Recreation Center, Ames, IA (USA) (i)",29 FEB 2020,1168,60-metres,sprints,female,u20
16,7.15,,Joella LLOYD,12 APR 2002,ANT,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1168,60-metres,sprints,female,u20
16,7.15,,Kaila JACKSON,30 JUN 2004,USA,1h3,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2023,1168,60-metres,sprints,female,u20
24,7.16,,Liliana ALLEN,24 MAY 1970,CUB,4,"Budapest Sportcsarnok, Budapest (HUN) (i)",03 MAR 1989,1164,60-metres,sprints,female,u20
24,7.16,,Joan Uduak EKAH,20 NOV 1981,NGR,3,Sindelfingen (GER) (i),28 FEB 1999,1164,60-metres,sprints,female,u20
24,7.16,,Bianca KNIGHT,02 JAN 1989,USA,1h3,"Fayetteville, AR (USA) (i)",14 MAR 2008,1164,60-metres,sprints,female,u20
24,7.16,,Ewa SWOBODA,26 JUL 1997,POL,1,Düsseldorf (GER) (i),03 FEB 2016,1164,60-metres,sprints,female,u20
24,7.16,,Ewa SWOBODA,26 JUL 1997,POL,1h1,Toruń (POL) (i),12 FEB 2016,1164,60-metres,sprints,female,u20
24,7.16,,Kaila JACKSON,30 JUN 2004,USA,2,"Sports Performance Center, Lubbock, TX (USA) (i)",27 JAN 2023,1164,60-metres,sprints,female,u20
24,7.16,,Shawnti JACKSON,02 MAY 2005,USA,5,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1164,60-metres,sprints,female,u20
24,7.16,,Dana WILSON,22 SEP 2006,USA,1sf1,"Liberty Indoor Complex, Lynchburg, VA (USA) (i)",14 FEB 2025,1164,60-metres,sprints,female,u20
24,7.16,,Dana WILSON,22 SEP 2006,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",16 MAR 2025,1164,60-metres,sprints,female,u20
33,7.17,,Marlies OELSNER,21 MAR 1958,GDR,1,"Velódromo de Anoeta, San Sebastián (ESP) (i)",13 MAR 1977,1161,60-metres,sprints,female,u20
