rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,14.57,+0.2,Qiuyan HUANG,25 JAN 1980,CHN,1,Shanghai (CHN),19 OCT 1997,1176,triple-jump,jumps,female,u18
2,14.33,,Baya RAHOULI,27 JUL 1979,ALG,,Birmingham (GBR) (i),08 FEB 1992,1151,triple-jump,jumps,female,u18
3,14.29,+1.4,Ruiping REN,01 FEB 1976,CHN,1,Beijing (CHN),13 SEP 1993,1147,triple-jump,jumps,female,u18
4,14.25,+0.5,Dailenys ALCÁNTARA,10 AUG 1991,CUB,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUL 2008,1143,triple-jump,jumps,female,u18
5,14.21,+1.8,Dailenys ALCÁNTARA,10 AUG 1991,CUB,1,La Habana (CUB),01 MAR 2007,1139,triple-jump,jumps,female,u18
6,14.18,+1.6,Aleksandra NACHEVA,20 AUG 2001,BUL,1,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1136,triple-jump,jumps,female,u18
7,14.17,-1.0,Ana PELETEIRO,02 DEC 1995,ESP,1,"Estadio Olímpico, Barcelona (ESP)",12 JUL 2012,1141,triple-jump,jumps,female,u18
8,14.14,+1.1,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,2,Busan (KOR),15 MAY 1997,1132,triple-jump,jumps,female,u18
9,14.13,0.0,Dailenys ALCÁNTARA,10 AUG 1991,CUB,2,La Habana (CUB),20 JUN 2008,1131,triple-jump,jumps,female,u18
9,14.13,+0.5,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,2,La Habana (CUB),18 MAY 2019,1131,triple-jump,jumps,female,u18
11,14.11,+0.2,Dailenys ALCÁNTARA,10 AUG 1991,CUB,4,La Habana (CUB),01 JUN 2008,1129,triple-jump,jumps,female,u18
12,14.10,+1.4,Zhuri WANG,04 SEP 1980,CHN,q,Shanghai (CHN),17 OCT 1997,1128,triple-jump,jumps,female,u18
13,14.09,,Rong WANG,01 JUL 1996,CHN,1,Nanjing (CHN) (i),07 MAR 2013,1127,triple-jump,jumps,female,u18
13,14.09,+0.3,Sharifa DAVRONOVA,27 SEP 2006,UZB,1,"HOC Stadium, Hangzhou (CHN)",04 OCT 2023,1127,triple-jump,jumps,female,u18
15,14.08,0.0,Davisleydi VELAZCO,04 SEP 1999,CUB,1,La Habana (CUB),28 MAY 2016,1126,triple-jump,jumps,female,u18
16,14.07,+1.4,Shaohua YU,04 JAN 1985,CHN,1,Deyang (CHN),14 MAY 2002,1125,triple-jump,jumps,female,u18
17,14.04,0.0,Sharifa DAVRONOVA,27 SEP 2006,UZB,1,"Pascual Guerrero Stadium, Cali (COL)",06 AUG 2022,1121,triple-jump,jumps,female,u18
18,14.02,-1.3,Mabel GAY,05 MAY 1983,CUB,2,La Habana (CUB),30 JUL 2000,1126,triple-jump,jumps,female,u18
18,14.02,,Marina DIMITROVA,12 NOV 1991,BUL,1,Pireaus (GRE) (i),21 FEB 2007,1119,triple-jump,jumps,female,u18
20,14.01,-0.3,Qiuyan HUANG,25 JAN 1980,CHN,q,Shanghai (CHN),17 OCT 1997,1119,triple-jump,jumps,female,u18
21,14.00,-0.6,Aleksandra NACHEVA,20 AUG 2001,BUL,1,Sofia (BUL),17 JUN 2018,1120,triple-jump,jumps,female,u18
