rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,20:33,,Claudia IOVAN,25 FEB 1978,ROU,1,Bucureşti (ROU),08 AUG 1997,1180,5-kilometres-race-walk,race-walks,female,u20
2,21:05,,Xizhen YANG,11 MAR 2006,CHN,1,Taicang (CHN),08 APR 2023,1141,5-kilometres-race-walk,race-walks,female,u20
3,21:06,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,5,Saransk (RUS),10 JUN 2006,1139,5-kilometres-race-walk,race-walks,female,u20
4,21:10,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,Cheboksary (RUS),16 JUN 2007,1135,5-kilometres-race-walk,race-walks,female,u20
5,21:16,,Bingjie JIN,03 JUN 1971,CHN,1,Enhörna (SWE),05 MAY 1990,1127,5-kilometres-race-walk,race-walks,female,u20
5,21:16,,Glenda MOREJÓN,30 MAY 2000,ECU,1,Sucúa (ECU),15 APR 2017,1127,5-kilometres-race-walk,race-walks,female,u20
7,21:28,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,"Adler, Sochi (RUS)",19 FEB 2006,1113,5-kilometres-race-walk,race-walks,female,u20
8,21:30,,Quanming WU,16 NOV 2001,CHN,1,Shangrao (CHN),14 APR 2018,1110,5-kilometres-race-walk,race-walks,female,u20
9,21:31,,Oksana CHUBENKO-YANKOVSKAYA,22 SEP 1987,RUS,1,Moskva (RUS),17 MAY 2006,1109,5-kilometres-race-walk,race-walks,female,u20
10,21:33,,Aihua QIN,03 NOV 1987,CHN,1,Yenking (CHN),05 SEP 2004,1107,5-kilometres-race-walk,race-walks,female,u20
11,21:34,,Fumi MITSUMURA,01 MAR 1985,JPN,1,Yokohama (JPN),06 JUL 2003,1106,5-kilometres-race-walk,race-walks,female,u20
12,21:36,,Liping PANG,23 FEB 2006,CHN,1,Madrid (ESP),01 JUN 2025,1103,5-kilometres-race-walk,race-walks,female,u20
13,21:38,,Yekaterina PETROVA,03 MAY 2004,RUS,1,Sochi (RUS),18 FEB 2020,1101,5-kilometres-race-walk,race-walks,female,u20
14,21:41,,Quanming WU,16 NOV 2001,CHN,1,Huangshan (CHN),03 MAR 2018,1097,5-kilometres-race-walk,race-walks,female,u20
15,21:42,,Irina YUMANOVA,09 APR 1990,RUS,2,Cheboksary (RUS),16 JUN 2007,1096,5-kilometres-race-walk,race-walks,female,u20
16,21:44,,Olga POLYAKOVA,23 SEP 1980,RUS,2f20,Saransk (RUS),12 JUN 1999,1094,5-kilometres-race-walk,race-walks,female,u20
16,21:44,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,2,"Adler, Sochi (RUS)",19 FEB 2006,1094,5-kilometres-race-walk,race-walks,female,u20
18,21:45,,Anastasiya PODYACHIKH,10 JAN 2005,RUS,1,Voronovo (RUS),05 SEP 2021,1093,5-kilometres-race-walk,race-walks,female,u20
19,21:46,,Linda COFFEE,31 JUL 1977,AUS,1,Eisenhüttenstadt (GER),11 MAY 1996,1091,5-kilometres-race-walk,race-walks,female,u20
19,21:46,,Jolanta DUKURE,20 SEP 1979,LAT,1,Druskininkai (LTU),06 SEP 1998,1091,5-kilometres-race-walk,race-walks,female,u20
