rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,74.40,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Berlin (GER),13 SEP 1988,1338,discus-throw,throws,female,u20
2,73.16,,Ilke WYLUDDA,28 MAR 1969,GDR,,Berlin (GER),13 SEP 1988,1315,discus-throw,throws,female,u20
3,72.70,,Ilke WYLUDDA,28 MAR 1969,GDR,1,Karl Marx Stadt (GDR),15 JUL 1988,1306,discus-throw,throws,female,u20
4,72.24,,Ilke WYLUDDA,28 MAR 1969,GDR,3,Neubrandenburg (GDR),09 JUL 1988,1298,discus-throw,throws,female,u20
5,71.98,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Karl Marx Stadt (GDR),12 JUN 1988,1293,discus-throw,throws,female,u20
6,71.88,,Ilke WYLUDDA,28 MAR 1969,GDR,1,Athina (GRE),16 MAY 1988,1291,discus-throw,throws,female,u20
7,71.64,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Potsdam (GDR),20 AUG 1987,1286,discus-throw,throws,female,u20
8,71.54,,Ilke WYLUDDA,28 MAR 1969,GDR,1,Rostock (GER),29 MAY 1988,1285,discus-throw,throws,female,u20
9,70.80,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Chania (GRE),22 MAY 1988,1271,discus-throw,throws,female,u20
10,70.58,,Ilke WYLUDDA,28 MAR 1969,GDR,1,"Alexander Stadium, Birmingham (GBR)",08 AUG 1987,1267,discus-throw,throws,female,u20
11,69.88,,Ilke WYLUDDA,28 MAR 1969,GDR,,"Alexander Stadium, Birmingham (GBR)",08 AUG 1987,1254,discus-throw,throws,female,u20
12,69.86,,Ilke WYLUDDA,28 MAR 1969,GDR,1,Potsdam (GDR),31 MAY 1987,1253,discus-throw,throws,female,u20
13,69.42,,Ilke WYLUDDA,28 MAR 1969,GDR,3,Jena (GDR),04 JUN 1988,1245,discus-throw,throws,female,u20
14,69.30,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Schwerin (GER),03 JUN 1987,1243,discus-throw,throws,female,u20
15,68.88,,Ilke WYLUDDA,28 MAR 1969,GDR,2,Berlin (GER),25 AUG 1987,1235,discus-throw,throws,female,u20
16,68.76,,Ilke WYLUDDA,28 MAR 1969,GDR,1,Leipzig (GER),16 MAY 1987,1233,discus-throw,throws,female,u20
17,68.40,,Ilke WYLUDDA,28 MAR 1969,GDR,1q2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1226,discus-throw,throws,female,u20
