rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,7:50.17,,Soviet Union,,URS,1,Moskva (URS),05 AUG 1984,1260,4x800-metres-relay,relays,female,senior
2,7:51.62,,Soviet Union B,,URS,2,Moskva (URS),05 AUG 1984,1254,4x800-metres-relay,relays,female,senior
3,7:52.24,,Soviet Union,,URS,1,Leningrad (URS),04 AUG 1985,1252,4x800-metres-relay,relays,female,senior
4,7:52.4h,,Soviet Union,,URS,1,Podolsk (URS),16 AUG 1976,1251,4x800-metres-relay,relays,female,senior
5,7:54.2h,,German Democratic Republic,,GDR,1,Karl Marx Stadt (GDR),06 AUG 1976,1244,4x800-metres-relay,relays,female,senior
6,7:56.6h,,Russia,,URS,1,Donetsk (URS),09 SEP 1980,1234,4x800-metres-relay,relays,female,senior
6,7:56.6h,,Ukraine,,URS,2,Donetsk (URS),09 SEP 1980,1234,4x800-metres-relay,relays,female,senior
8,7:56.9h,,Leningrad,,URS,3f1,Donetsk (URS),09 SEP 1980,1233,4x800-metres-relay,relays,female,senior
9,7:57.08,,Russia,,RUS,1,Portsmouth (GBR),05 JUN 1993,1232,4x800-metres-relay,relays,female,senior
10,7:57.21,,Romania,,ROU,2,Portsmouth (GBR),05 JUN 1993,1231,4x800-metres-relay,relays,female,senior
11,7:58.5h,,Lithuania,,URS,4,Donetsk (URS),09 SEP 1980,1226,4x800-metres-relay,relays,female,senior
12,7:59.6h,,Russia,,URS,1,Moskva (URS),25 JUL 1979,1222,4x800-metres-relay,relays,female,senior
13,8:00.62,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1217,4x800-metres-relay,relays,female,senior
14,8:00.84,,Russia,,URS,1,Bryansk (URS),16 JUL 1987,1216,4x800-metres-relay,relays,female,senior
15,8:01.58,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1213,4x800-metres-relay,relays,female,senior
16,8:01.63,,Moskva,,URS,2,Bryansk (URS),19 JUL 1987,1213,4x800-metres-relay,relays,female,senior
17,8:01.9h,,Leningrad,,URS,1,Tbilisi (GEO),16 SEP 1978,1212,4x800-metres-relay,relays,female,senior
18,8:02.0h,,Russia,,URS,2,Tbilisi (GEO),16 SEP 1978,1212,4x800-metres-relay,relays,female,senior
19,8:03.2h,,Ukraine,,URS,2,Moskva (URS),24 JUL 1979,1207,4x800-metres-relay,relays,female,senior
20,8:03.84,,Bulgaria,,BUL,1,Sofia (BUL),28 AUG 1982,1204,4x800-metres-relay,relays,female,senior
21,8:03.85,,Belarus,,BLR,3,Portsmouth (GBR),05 JUN 1993,1204,4x800-metres-relay,relays,female,senior
22,8:04.28,,Kenya,,KEN,2,"T. Robinson Stadium, Nassau (BAH)",25 MAY 2014,1203,4x800-metres-relay,relays,female,senior
23,8:04.31,,United States Red,,USA,1,"Philadelphia, PA (USA)",27 APR 2013,1202,4x800-metres-relay,relays,female,senior
24,8:04.9h,,Leningrad,,URS,3,Moskva (URS),24 JUL 1979,1200,4x800-metres-relay,relays,female,senior
25,8:05.2h,,Moskva,,URS,4,Moskva (URS),24 JUL 1979,1199,4x800-metres-relay,relays,female,senior
26,8:05.24,,Bulgaria,,BUL,1,Sofia (BUL),30 AUG 1975,1199,4x800-metres-relay,relays,female,senior
27,8:05.89,,United States,,USA,1,"New York, NY (USA) (i)",03 FEB 2018,1295,4x800-metres-relay,relays,female,senior
28,8:06.24,,Moskva Region,,RUS,1,Moskva (RUS) (i),18 FEB 2011,1293,4x800-metres-relay,relays,female,senior
29,8:06.28,,Ukraine,,UKR,4,Portsmouth (GBR),05 JUN 1993,1194,4x800-metres-relay,relays,female,senior
30,8:07.58,,Kenya,,KEN,2,"Philadelphia, PA (USA)",27 APR 2013,1189,4x800-metres-relay,relays,female,senior
31,8:07.65,,All Stars,,INT,1,"Eugene, OR (USA)",26 JUL 2014,1189,4x800-metres-relay,relays,female,senior
