rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,41:52,,Tatyana MINEYEVA,10 AUG 1990,RUS,1,Penza (RUS),05 SEP 2009,1198,10-kilometres-race-walk,race-walks,female,u20
2,41:55,,Irina STANKINA,25 MAR 1977,RUS,1,"Adler, Sochi (RUS)",11 FEB 1995,1197,10-kilometres-race-walk,race-walks,female,u20
3,41:57,,Hongmiao GAO,17 MAR 1974,CHN,2,Beijing (CHN),08 SEP 1993,1195,10-kilometres-race-walk,race-walks,female,u20
4,42:01,,Irina STANKINA,25 MAR 1977,RUS,3,Eisenhüttenstadt (GER),11 MAY 1996,1193,10-kilometres-race-walk,race-walks,female,u20
5,42:04,,Tatyana MINEYEVA,10 AUG 1990,RUS,1,Saransk (RUS),19 SEP 2009,1191,10-kilometres-race-walk,race-walks,female,u20
6,42:13,,Irina STANKINA,25 MAR 1977,RUS,1,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1186,10-kilometres-race-walk,race-walks,female,u20
7,42:29,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,"Adler, Sochi (RUS)",24 FEB 2008,1176,10-kilometres-race-walk,race-walks,female,u20
8,42:31,,Irina YUMANOVA,09 APR 1990,RUS,2,"Adler, Sochi (RUS)",24 FEB 2008,1175,10-kilometres-race-walk,race-walks,female,u20
9,42:32,,Hongmiao GAO,17 MAR 1974,CHN,2,Shenzhen (CHN),18 FEB 1993,1174,10-kilometres-race-walk,race-walks,female,u20
10,42:37,,Tatyana MINEYEVA,10 AUG 1990,RUS,1,"Adler, Sochi (RUS)",28 FEB 2009,1171,10-kilometres-race-walk,race-walks,female,u20
11,42:44,,Yuwen LONG,19 AUG 1975,CHN,3,Shenzhen (CHN),18 FEB 1993,1167,10-kilometres-race-walk,race-walks,female,u20
11,42:44,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,Cheboksary (RUS),10 MAY 2008,1167,10-kilometres-race-walk,race-walks,female,u20
13,42:45,,Yuxin LI,04 DEC 1974,CHN,4,Shenzhen (CHN),18 FEB 1993,1166,10-kilometres-race-walk,race-walks,female,u20
13,42:45,,Kseniya TRIFONOVA,07 MAY 1990,RUS,2,"Adler, Sochi (RUS)",28 FEB 2009,1166,10-kilometres-race-walk,race-walks,female,u20
15,42:47,,Hongyu LIU,11 JAN 1975,CHN,5,Shenzhen (CHN),18 FEB 1993,1165,10-kilometres-race-walk,race-walks,female,u20
16,42:49,,Hongyu LIU,11 JAN 1975,CHN,1,Beijing (CHN),07 APR 1994,1164,10-kilometres-race-walk,race-walks,female,u20
16,42:49,,Elmira ALEMBEKOVA,30 JUN 1990,RUS,3,"Adler, Sochi (RUS)",24 FEB 2008,1164,10-kilometres-race-walk,race-walks,female,u20
18,42:50,,Tatyana KALMYKOVA,10 JAN 1990,RUS,3,"Adler, Sochi (RUS)",28 FEB 2009,1163,10-kilometres-race-walk,race-walks,female,u20
19,42:55,,Anna LUKYANOVA,23 APR 1991,RUS,4,"Adler, Sochi (RUS)",28 FEB 2009,1160,10-kilometres-race-walk,race-walks,female,u20
20,42:59,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,"Adler, Sochi (RUS)",17 FEB 2007,1158,10-kilometres-race-walk,race-walks,female,u20
21,43:00,,Tatyana MINEYEVA,10 AUG 1990,RUS,1,Saransk (RUS),07 JUN 2008,1157,10-kilometres-race-walk,race-walks,female,u20
22,43:01,,Hongyu LIU,11 JAN 1975,CHN,4,Beijing (CHN),08 SEP 1993,1156,10-kilometres-race-walk,race-walks,female,u20
23,43:04,,Glenda MOREJÓN,30 MAY 2000,ECU,1,Sucúa (ECU),09 MAR 2019,1155,10-kilometres-race-walk,race-walks,female,u20
24,43:05,,Irina STANKINA,25 MAR 1977,RUS,3,Eisenhüttenstadt (GER),14 MAY 1995,1154,10-kilometres-race-walk,race-walks,female,u20
24,43:05,,Elmira ALEMBEKOVA,30 JUN 1990,RUS,2,Saransk (RUS),07 JUN 2008,1154,10-kilometres-race-walk,race-walks,female,u20
24,43:05,,Dandan DUAN,23 MAY 1995,CHN,1,Taicang (CHN),04 MAY 2014,1154,10-kilometres-race-walk,race-walks,female,u20
24,43:05,,Elvira KHASANOVA,10 JAN 2000,RUS,1,Sochi (RUS),18 FEB 2018,1154,10-kilometres-race-walk,race-walks,female,u20
28,43:07,,Lijuan SONG,09 FEB 1975,CHN,5,Beijing (CHN),08 SEP 1993,1153,10-kilometres-race-walk,race-walks,female,u20
28,43:07,,Glenda MOREJÓN,30 MAY 2000,ECU,1,Lázaro Cárdenas (MEX),20 APR 2019,1153,10-kilometres-race-walk,race-walks,female,u20
30,43:10,,Tatyana MINEYEVA,10 AUG 1990,RUS,4,"Adler, Sochi (RUS)",24 FEB 2008,1151,10-kilometres-race-walk,race-walks,female,u20
30,43:10,,Yelena LASHMANOVA,09 APR 1992,RUS,1,Olhao (POR),21 MAY 2011,1151,10-kilometres-race-walk,race-walks,female,u20
32,43:15,,Hong LI,01 JUN 1979,CHN,1,Zhuhai (CHN),10 MAR 1996,1148,10-kilometres-race-walk,race-walks,female,u20
33,43:17,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,Leamington (GBR),20 MAY 2007,1147,10-kilometres-race-walk,race-walks,female,u20
33,43:17,,Aleksandra KUDRYASHOVA,18 JUL 1990,RUS,5,"Adler, Sochi (RUS)",24 FEB 2008,1147,10-kilometres-race-walk,race-walks,female,u20
35,43:18,,Yelena SHUMKINA,24 JAN 1988,RUS,2,"Adler, Sochi (RUS)",17 FEB 2007,1146,10-kilometres-race-walk,race-walks,female,u20
36,43:19,,Jiayu YANG,18 FEB 1996,CHN,1,Changbaishan (CHN),05 SEP 2015,1146,10-kilometres-race-walk,race-walks,female,u20
37,43:20,,Jinyan JIANG,23 APR 2003,CHN,1,Huangshan (CHN),20 MAR 2021,1145,10-kilometres-race-walk,race-walks,female,u20
38,43:22,,Nina OKHOTNIKOVA,14 MAR 1991,RUS,5,"Adler, Sochi (RUS)",28 FEB 2009,1144,10-kilometres-race-walk,race-walks,female,u20
39,43:23,,Yelena LADANOVA,01 NOV 1987,RUS,1,"Adler, Sochi (RUS)",19 FEB 2006,1143,10-kilometres-race-walk,race-walks,female,u20
39,43:23,,Irina YUMANOVA,09 APR 1990,RUS,2,Cheboksary (RUS),10 MAY 2008,1143,10-kilometres-race-walk,race-walks,female,u20
41,43:24,,Shuangshuang JIAO,18 SEP 2002,CHN,2,Huangshan (CHN),20 MAR 2021,1143,10-kilometres-race-walk,race-walks,female,u20
42,43:28,,Aleksandra KUDRYASHOVA,18 JUL 1990,RUS,2,"Adler, Sochi (RUS)",19 FEB 2006,1140,10-kilometres-race-walk,race-walks,female,u20
43,43:30,,Susana FEITOR,28 JAN 1975,POR,,Grandola (POR),15 JAN 1994,1139,10-kilometres-race-walk,race-walks,female,u20
44,43:31,,Dandan DUAN,23 MAY 1995,CHN,1,Huangshan (CHN),27 FEB 2014,1138,10-kilometres-race-walk,race-walks,female,u20
