rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,47.60,,Marita KOCH,18 FEB 1957,GDR,1,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1304,400-metres,sprints,female,senior
2,47.78,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,"National Stadium, Tokyo (JPN)",18 SEP 2025,1296,400-metres,sprints,female,senior
3,47.98,,Marileidy PAULINO,25 OCT 1996,DOM,2,"National Stadium, Tokyo (JPN)",18 SEP 2025,1288,400-metres,sprints,female,senior
4,47.99,,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1288,400-metres,sprints,female,senior
5,48.14,,Salwa Eid NASER,23 MAY 1998,BRN,1,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1281,400-metres,sprints,female,senior
6,48.16,,Marita KOCH,18 FEB 1957,GDR,1,"Olympic Stadium, Athina (GRE)",08 SEP 1982,1281,400-metres,sprints,female,senior
6,48.16,,Marita KOCH,18 FEB 1957,GDR,1,Praha (TCH),16 AUG 1984,1281,400-metres,sprints,female,senior
8,48.17,,Marileidy PAULINO,25 OCT 1996,DOM,1,"Stade de France, Paris (FRA)",09 AUG 2024,1280,400-metres,sprints,female,senior
9,48.19,,Salwa Eid NASER,23 MAY 1998,BRN,3,"National Stadium, Tokyo (JPN)",18 SEP 2025,1279,400-metres,sprints,female,senior
10,48.22,,Marita KOCH,18 FEB 1957,GDR,1,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1278,400-metres,sprints,female,senior
11,48.25,,Marie-José PÉREC,09 MAY 1968,FRA,1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1277,400-metres,sprints,female,senior
12,48.26,,Marita KOCH,18 FEB 1957,GDR,1,Dresden (GER),27 JUL 1984,1276,400-metres,sprints,female,senior
13,48.27,,Olga BRYZGINA,30 JUN 1963,URS,2,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1276,400-metres,sprints,female,senior
14,48.29,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1sf3,"National Stadium, Tokyo (JPN)",16 SEP 2025,1275,400-metres,sprints,female,senior
15,48.36,,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"National Stadium, Tokyo (JPN)",06 AUG 2021,1272,400-metres,sprints,female,senior
16,48.37,,Shaunae MILLER-UIBO,15 APR 1994,BAH,2,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1272,400-metres,sprints,female,senior
17,48.45,,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Praha (TCH),23 JUL 1983,1269,400-metres,sprints,female,senior
18,48.53,,Salwa Eid NASER,23 MAY 1998,BRN,2,"Stade de France, Paris (FRA)",09 AUG 2024,1265,400-metres,sprints,female,senior
19,48.57,,Nickisha PRYCE,07 MAR 2001,JAM,1,"Olympic Stadium, London (GBR)",20 JUL 2024,1264,400-metres,sprints,female,senior
20,48.59,,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,2,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1263,400-metres,sprints,female,senior
21,48.60,,Marita KOCH,18 FEB 1957,GDR,1,Torino (ITA),04 AUG 1979,1262,400-metres,sprints,female,senior
21,48.60,,Olga BRYZGINA,30 JUN 1963,URS,1,Moskva (URS),17 AUG 1985,1262,400-metres,sprints,female,senior
