rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,50.01,,Li JING,14 FEB 1980,CHN,1,Shanghai (CHN),18 OCT 1997,1205,400-metres,sprints,female,u18
2,50.42,,Beatrice MASILINGI,10 APR 2003,NAM,1f2,"Bestmed Tuks Stadium, Pretoria (RSA)",12 DEC 2020,1189,400-metres,sprints,female,u18
3,50.44,,Beatrice MASILINGI,10 APR 2003,NAM,1,"Bestmed Tuks Stadium, Pretoria (RSA)",09 DEC 2020,1188,400-metres,sprints,female,u18
4,50.48,,Grit BREUER,16 FEB 1972,GDR,1,Neubrandenburg (GDR),22 JUL 1989,1186,400-metres,sprints,female,u18
5,50.52,,Grit BREUER,16 FEB 1972,GDR,1,Gateshead (GBR),05 AUG 1989,1185,400-metres,sprints,female,u18
6,50.67,,Grit BREUER,16 FEB 1972,GDR,2,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1179,400-metres,sprints,female,u18
7,50.69,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Palo Alto, CA (USA)",22 JUN 2002,1178,400-metres,sprints,female,u18
8,50.74,,Monique HENDERSON,18 FEB 1983,USA,1,"Norwalk, CA (USA)",03 JUN 2000,1176,400-metres,sprints,female,u18
9,50.76,,Li JING,14 FEB 1980,CHN,h,Shanghai (CHN),17 OCT 1997,1175,400-metres,sprints,female,u18
10,50.99,,Grit BREUER,16 FEB 1972,GDR,1,Berlin (GER),05 JUL 1989,1166,400-metres,sprints,female,u18
10,50.99,,Beatrice MASILINGI,10 APR 2003,NAM,1,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020,1166,400-metres,sprints,female,u18
12,51.01,,Skyler FRANKLIN,24 JUL 2007,USA,3,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1165,400-metres,sprints,female,u18
13,51.04,,Kadecia BAIRD,24 FEB 1995,GUY,2,"Estadio Olímpico, Barcelona (ESP)",13 JUL 2012,1164,400-metres,sprints,female,u18
14,51.07,,Beatrice MASILINGI,10 APR 2003,NAM,1,Windhoek (NAM),17 DEC 2020,1163,400-metres,sprints,female,u18
15,51.14,,Grit BREUER,16 FEB 1972,GDR,3,Jena (GDR),03 JUN 1988,1160,400-metres,sprints,female,u18
16,51.15,,Grit BREUER,16 FEB 1972,GDR,1,Cottbus (GER),28 MAY 1988,1160,400-metres,sprints,female,u18
17,51.16,,Linsey MCDONALD,12 FEB 1964,GBR,,Moskva (URS),15 JUN 1980,1159,400-metres,sprints,female,u18
17,51.16,,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1159,400-metres,sprints,female,u18
19,51.17,,Kayla DAVIS,21 DEC 2003,USA,1f7,"Greensboro, NC (USA)",16 JUN 2019,1159,400-metres,sprints,female,u18
20,51.19,,Nawal EL JACK,17 OCT 1988,SUD,1,"Sidi Youssef Ben Ali, Marrakech (MAR)",15 JUL 2005,1158,400-metres,sprints,female,u18
21,51.24,,Grit BREUER,16 FEB 1972,GDR,1,"Laurentian University Stadium, Sudbury (CAN)",29 JUL 1988,1156,400-metres,sprints,female,u18
21,51.24,,Monique HENDERSON,18 FEB 1983,USA,sf,"Sacramento, CA (USA)",15 JUL 2000,1156,400-metres,sprints,female,u18
