rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,5.96,,Irina PRIVALOVA,22 NOV 1968,RUS,,Madrid (ESP) (i),09 FEB 1995,1245,50-metres,sprints,female,senior
2,6.00,,Merlene OTTEY,10 MAY 1960,JAM,1,Moskva (RUS) (i),04 FEB 1994,1229,50-metres,sprints,female,senior
3,6.02,,Gail DEVERS,19 NOV 1966,USA,,Liévin (FRA) (i),21 FEB 1999,1221,50-metres,sprints,female,senior
4,6.03,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),01 FEB 1994,1216,50-metres,sprints,female,senior
5,6.04,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Grenoble (FRA) (i),07 FEB 1993,1212,50-metres,sprints,female,senior
5,6.04,,Chioma AJUNWA,25 DEC 1971,NGR,,Liévin (FRA) (i),22 FEB 1998,1212,50-metres,sprints,female,senior
7,6.05,,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Moskva (RUS) (i),02 FEB 1993,1208,50-metres,sprints,female,senior
7,6.05,,Philomena MENSAH,11 MAY 1975,CAN,,Liévin (FRA) (i),13 FEB 2000,1208,50-metres,sprints,female,senior
9,6.06,,Angella ISSAJENKO,28 SEP 1958,CAN,,Ottawa (CAN) (i),31 JAN 1987,1204,50-metres,sprints,female,senior
10,6.07,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Berlin (GER) (i),04 FEB 1994,1201,50-metres,sprints,female,senior
11,6.08,,Irina PRIVALOVA,22 NOV 1968,RUS,1,"Los Angeles, CA (USA) (i)",19 FEB 1994,1197,50-metres,sprints,female,senior
11,6.08,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,"MSG, New York, NY (USA) (i)",28 JAN 2012,1197,50-metres,sprints,female,senior
13,6.09,,Zhanna TARNOPOLSKAYA,06 JUL 1972,UKR,1h1,Moskva (RUS) (i),02 FEB 1993,1193,50-metres,sprints,female,senior
13,6.09,,Irina PRIVALOVA,22 NOV 1968,RUS,1h1,Moskva (RUS) (i),01 FEB 1994,1193,50-metres,sprints,female,senior
15,6.10,,Gail DEVERS,19 NOV 1966,USA,1,"Los Angeles, CA (USA) (i)",20 FEB 1993,1189,50-metres,sprints,female,senior
16,6.11,,Marita KOCH,18 FEB 1957,GDR,1f2,Grenoble (FRA) (i),02 FEB 1980,1185,50-metres,sprints,female,senior
16,6.11,,Christine ARRON,13 SEP 1973,FRA,,Aubière (FRA) (i),26 FEB 2006,1185,50-metres,sprints,female,senior
18,6.12,,Marlies GÖHR,21 MAR 1958,GDR,2f2,Grenoble (FRA) (i),02 FEB 1980,1181,50-metres,sprints,female,senior
18,6.12,,Silke MÖLLER,20 JUN 1964,GDR,1,Berlin (GER) (i),19 FEB 1988,1181,50-metres,sprints,female,senior
18,6.12,,Zhanna TARNOPOLSKAYA,06 JUL 1972,UKR,2,Grenoble (FRA) (i),07 FEB 1993,1181,50-metres,sprints,female,senior
18,6.12,,Anelia NUNEVA,30 JUN 1962,BUL,1,Moskva (RUS) (i),27 JAN 1995,1181,50-metres,sprints,female,senior
18,6.12,,Ewa SWOBODA,26 JUL 1997,POL,,"Atletická hala, Ostrava (CZE) (i)",04 FEB 2025,1181,50-metres,sprints,female,senior
18,6.12,,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,,"Atletická hala, Ostrava (CZE) (i)",04 FEB 2025,1181,50-metres,sprints,female,senior
18,6.12,,Ewa SWOBODA,26 JUL 1997,POL,h2,"Atletická hala, Ostrava (CZE) (i)",04 FEB 2025,1181,50-metres,sprints,female,senior
25,6.13,,Jeanette BOLDEN,26 JAN 1960,USA,1,Edmonton (CAN) (i),21 FEB 1981,1177,50-metres,sprints,female,senior
25,6.13,,Silke MÖLLER,20 JUN 1964,GDR,1,Berlin (GER) (i),25 JAN 1986,1177,50-metres,sprints,female,senior
25,6.13,,Marlies GÖHR,21 MAR 1958,GDR,1,Berlin (GER) (i),25 JAN 1987,1177,50-metres,sprints,female,senior
25,6.13,,Michelle BURRELL-FINN,08 MAY 1965,USA,1,"Los Angeles, CA (USA) (i)",15 FEB 1992,1177,50-metres,sprints,female,senior
25,6.13,,Natalya MERZLYAKOVA,30 MAY 1965,RUS,2,Moskva (RUS) (i),04 FEB 1994,1177,50-metres,sprints,female,senior
25,6.13,,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,3,Moskva (RUS) (i),04 FEB 1994,1177,50-metres,sprints,female,senior
