rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,2:28.98,,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,Bruxelles (BEL),23 AUG 1996,1251,1000-metres,middlelong,female,senior
2,2:29.15,,Faith KIPYEGON,10 JAN 1994,KEN,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1249,1000-metres,middlelong,female,senior
3,2:29.21,,Faith KIPYEGON,10 JAN 1994,KEN,1,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1248,1000-metres,middlelong,female,senior
4,2:29.34,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Bruxelles (BEL),25 AUG 1995,1246,1000-metres,middlelong,female,senior
5,2:29.66,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,Bruxelles (BEL),23 AUG 1996,1242,1000-metres,middlelong,female,senior
6,2:29.77,,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,1,"Stade Louis II, Monaco (MON)",11 JUL 2025,1240,1000-metres,middlelong,female,senior
7,2:29.92,,Faith KIPYEGON,10 JAN 1994,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2020,1238,1000-metres,middlelong,female,senior
8,2:30.12,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Bruxelles (BEL),30 AUG 2002,1236,1000-metres,middlelong,female,senior
9,2:30.6h,,Tatyana PROVIDOKHINA,26 MAR 1953,URS,1,Podolsk (URS),20 AUG 1978,1229,1000-metres,middlelong,female,senior
10,2:30.67,,Christine WACHTEL,06 JAN 1965,GDR,1,"Olympiastadion, Berlin (GER)",17 AUG 1990,1228,1000-metres,middlelong,female,senior
11,2:30.70,,Caster SEMENYA,07 JAN 1991,RSA,1,"Olympiastadion, Berlin (GER)",02 SEP 2018,1228,1000-metres,middlelong,female,senior
12,2:30.71,,Addison WILEY,24 OCT 2003,USA,2,"Stade Louis II, Monaco (MON)",11 JUL 2025,1227,1000-metres,middlelong,female,senior
13,2:30.72,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Stockholm (SWE),10 JUL 1995,1227,1000-metres,middlelong,female,senior
14,2:30.82,,Laura MUIR,09 MAY 1993,GBR,2,"Stade Louis II, Monaco (MON)",14 AUG 2020,1226,1000-metres,middlelong,female,senior
15,2:30.85,,Martina KÄMPFERT-STEUK,11 NOV 1959,GDR,1,Berlin (GER),09 JUL 1980,1226,1000-metres,middlelong,female,senior
16,2:30.94,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Stockholm (SWE) (i),25 FEB 1999,1246,1000-metres,middlelong,female,senior
17,2:30.96,,Jessica HULL,22 OCT 1996,AUS,3,"Stade Louis II, Monaco (MON)",11 JUL 2025,1224,1000-metres,middlelong,female,senior
18,2:31.01,,Caster SEMENYA,07 JAN 1991,RSA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1223,1000-metres,middlelong,female,senior
19,2:31.06,,Ciara MAGEEAN,12 MAR 1992,IRL,3,"Stade Louis II, Monaco (MON)",14 AUG 2020,1223,1000-metres,middlelong,female,senior
20,2:31.11,,Jemma REEKIE,06 MAR 1998,GBR,4,"Stade Louis II, Monaco (MON)",14 AUG 2020,1222,1000-metres,middlelong,female,senior
21,2:31.18,,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,Nice (FRA),17 JUL 1999,1221,1000-metres,middlelong,female,senior
22,2:31.23,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Stockholm (SWE) (i),25 FEB 1996,1242,1000-metres,middlelong,female,senior
23,2:31.24,,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,1,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1220,1000-metres,middlelong,female,senior
24,2:31.30,,Sinclaire JOHNSON,13 APR 1998,USA,4,"Stade Louis II, Monaco (MON)",11 JUL 2025,1219,1000-metres,middlelong,female,senior
25,2:31.44,,Jemma REEKIE,06 MAR 1998,GBR,5,"Stade Louis II, Monaco (MON)",11 JUL 2025,1217,1000-metres,middlelong,female,senior
26,2:31.49,,Addison WILEY,24 OCT 2003,USA,1,"Stadion BOSiR, Białystok (POL)",31 AUG 2024,1217,1000-metres,middlelong,female,senior
27,2:31.5h,,Maricica PUICĂ,29 JUL 1950,ROU,1,Poiana Brasov (ROU),01 JUN 1986,1217,1000-metres,middlelong,female,senior
27,2:31.50,,Natalya ARTYOMOVA,05 JAN 1963,URS,1,Berlin (GER),10 SEP 1991,1217,1000-metres,middlelong,female,senior
29,2:31.51,,Sandra GASSER,27 JUL 1962,SUI,1,Jerez de la Frontera (ESP),13 SEP 1989,1217,1000-metres,middlelong,female,senior
30,2:31.55,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Bruxelles (BEL),28 AUG 1998,1216,1000-metres,middlelong,female,senior
31,2:31.65,,Olga DVIRNA,11 FEB 1953,URS,1,Athina (GRE),01 SEP 1982,1215,1000-metres,middlelong,female,senior
32,2:31.66,,Jolanda ČEPLAK,12 SEP 1976,SLO,1,Rovereto (ITA),28 AUG 2002,1214,1000-metres,middlelong,female,senior
33,2:31.67,,Halimah NAKAAYI,16 OCT 1994,UGA,6,"Stade Louis II, Monaco (MON)",11 JUL 2025,1214,1000-metres,middlelong,female,senior
34,2:31.74,,Anita WEIß,16 JUL 1955,GDR,1,Potsdam (GDR),13 JUL 1980,1213,1000-metres,middlelong,female,senior
35,2:31.77,,Sigrun WODARS,07 NOV 1965,GDR,2,"Olympiastadion, Berlin (GER)",17 AUG 1990,1213,1000-metres,middlelong,female,senior
36,2:31.8h,,Olga DVIRNA,11 FEB 1953,URS,1,Podolsk (URS),05 AUG 1979,1213,1000-metres,middlelong,female,senior
36,2:31.80,,Regina JACOBS,28 AUG 1963,USA,1,"Brunswick, ME (USA)",03 JUL 1999,1213,1000-metres,middlelong,female,senior
38,2:31.85,,Doina MELINTE,27 DEC 1956,ROU,3,"Olympiastadion, Berlin (GER)",17 AUG 1990,1212,1000-metres,middlelong,female,senior
39,2:31.93,,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,2,Bruxelles (BEL),25 AUG 1995,1211,1000-metres,middlelong,female,senior
39,2:31.93,,Laura MUIR,09 MAY 1993,GBR,1,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1233,1000-metres,middlelong,female,senior
41,2:31.95,,Ulrike BRUNS,17 NOV 1953,GDR,1,Berlin (GER),18 AUG 1978,1211,1000-metres,middlelong,female,senior
42,2:32.08,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Birmingham (GBR) (i),10 FEB 1996,1231,1000-metres,middlelong,female,senior
43,2:32.12,,Halimah NAKAAYI,16 OCT 1994,UGA,5,"Stade Louis II, Monaco (MON)",14 AUG 2020,1208,1000-metres,middlelong,female,senior
44,2:32.16,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,Moskva (RUS) (i),25 JAN 2006,1230,1000-metres,middlelong,female,senior
45,2:32.21,,Oksana ZBROZHEK,12 JAN 1978,RUS,1f2,Moskva (RUS) (i),28 JAN 2007,1229,1000-metres,middlelong,female,senior
46,2:32.22,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,Nice (FRA),17 JUL 1999,1207,1000-metres,middlelong,female,senior
47,2:32.25,,Letitia VRIESDE,05 OCT 1964,SUR,2,Berlin (GER),10 SEP 1991,1206,1000-metres,middlelong,female,senior
48,2:32.29,,Christiane WARTENBERG,27 OCT 1956,GDR,2,Potsdam (GDR),13 JUL 1980,1206,1000-metres,middlelong,female,senior
49,2:32.3h,,Laimutė BAIKAUSKAITĖ,10 JUN 1956,URS,1,Podolsk (URS),12 SEP 1985,1206,1000-metres,middlelong,female,senior
49,2:32.30,,Sofia ENNAOUI,30 AUG 1995,POL,6,"Stade Louis II, Monaco (MON)",14 AUG 2020,1206,1000-metres,middlelong,female,senior
51,2:32.33,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,"Eugene, OR (USA)",04 JUN 1995,1205,1000-metres,middlelong,female,senior
52,2:32.36,,Sandra GASSER,27 JUL 1962,SUI,4,"Olympiastadion, Berlin (GER)",17 AUG 1990,1205,1000-metres,middlelong,female,senior
53,2:32.38,,Doina MELINTE,27 DEC 1956,ROU,3,Berlin (GER),10 SEP 1991,1205,1000-metres,middlelong,female,senior
54,2:32.40,,Ella KOVÁCS,11 DEC 1964,ROU,1,Villeneuve d'Ascq (FRA),02 JUL 1993,1204,1000-metres,middlelong,female,senior
