rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,12:05.6h,,Lyudmila YEFIMKINA,22 AUG 1981,RUS,1,Insar (UZB) (i),01 MAR 1998,1150,3000-metres-race-walk,race-walks,female,u18
2,12:11.70,,Miao YU,02 APR 1989,CHN,2,Zhengzhou (CHN),27 AUG 2005,1137,3000-metres-race-walk,race-walks,female,u18
3,12:18.86,,Kate VEALE,05 JAN 1994,IRL,1,Tullamore (IRL),23 JUL 2011,1123,3000-metres-race-walk,race-walks,female,u18
4,12:23.69,,Liu YANG,26 FEB 1992,CHN,1,Yantai (CHN),11 OCT 2006,1113,3000-metres-race-walk,race-walks,female,u18
5,12:26.24,,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Berlin (GER),26 JUN 1998,1108,3000-metres-race-walk,race-walks,female,u18
6,12:28.11,,Li ZHANG,22 MAY 1990,CHN,2,Yantai (CHN),11 OCT 2006,1104,3000-metres-race-walk,race-walks,female,u18
7,12:35.17,,Hua LI,15 JAN 1991,CHN,3,Yantai (CHN),11 OCT 2006,1090,3000-metres-race-walk,race-walks,female,u18
8,12:36.21,,Natalie SAVILLE,07 SEP 1978,AUS,1,Sydney (CAN),09 DEC 1995,1088,3000-metres-race-walk,race-walks,female,u18
9,12:36.97,,Xinhua SONG,03 MAR 1991,CHN,4,Yantai (CHN),11 OCT 2006,1086,3000-metres-race-walk,race-walks,female,u18
10,12:38.8h,,Anastasiya KOLCHINA,11 MAY 2005,RUS,1,"Football and athletics Arena, Saransk (RUS) (i)",27 DEC 2020,1082,3000-metres-race-walk,race-walks,female,u18
11,12:39.58,,Chloe LE ROCH,14 NOV 2007,FRA,1,"Stadium Miramas Métropole, Miramas (FRA) (i)",02 MAR 2024,1081,3000-metres-race-walk,race-walks,female,u18
12,12:46.34,,Katie HAYWARD,23 JUL 2000,AUS,1,Brisbane (AUS),11 NOV 2017,1067,3000-metres-race-walk,race-walks,female,u18
13,12:49.21,,Kate VEALE,05 JAN 1994,IRL,2,Belfast (GBR) (i),19 FEB 2011,1062,3000-metres-race-walk,race-walks,female,u18
14,12:50.32,,Chloe LE ROCH,14 NOV 2007,FRA,1,"Salle Robert Poirier, Rennes (FRA) (i)",21 JAN 2024,1060,3000-metres-race-walk,race-walks,female,u18
15,12:52.35,,Caihong NI,23 JAN 1991,CHN,5,Yantai (CHN),11 OCT 2006,1056,3000-metres-race-walk,race-walks,female,u18
16,12:52.44,,Ella RAUTAWAARA,09 DEC 2008,FIN,1,"Urheilupuisto, Mikkeli (FIN)",27 MAY 2023,1055,3000-metres-race-walk,race-walks,female,u18
17,12:53.4h,,Fei LIU,10 JUL 1987,CHN,1,Qufu (CHN),14 SEP 2002,1053,3000-metres-race-walk,race-walks,female,u18
18,12:53.90,,Jinzhao SONG,16 JAN 1988,CHN,7,Zhengzhou (CHN),27 AUG 2005,1052,3000-metres-race-walk,race-walks,female,u18
19,12:54.8h,,Alena KOZHEVNIKOVA,17 JUL 2008,RUS,1,"Arena, Tyumen (RUS) (i)",28 JAN 2025,1051,3000-metres-race-walk,race-walks,female,u18
