rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,13:54,,Beatrice CHEBET,05 MAR 2000,KEN,1,Barcelona (ESP),31 DEC 2024,1295,5-kilometres,road-running,female,senior
2,14:13,,Beatrice CHEBET,05 MAR 2000,KEN,1,Barcelona (ESP),31 DEC 2023,1256,5-kilometres,road-running,female,senior
2,14:13,,Agnes Jebet NGETICH,23 JAN 2001,KEN,,Valencia (ESP),14 JAN 2024,1256,5-kilometres,road-running,female,senior
4,14:19,,Ejgayehu TAYE,10 FEB 2000,ETH,1,Barcelona (ESP),31 DEC 2021,1244,5-kilometres,road-running,female,senior
4,14:19,,Caroline NYAGA,07 OCT 1993,KEN,1,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1244,5-kilometres,road-running,female,senior
6,14:21,,Ejgayehu TAYE,10 FEB 2000,ETH,1,Barcelona (ESP),31 DEC 2022,1240,5-kilometres,road-running,female,senior
6,14:21,,Ejgayehu TAYE,10 FEB 2000,ETH,2,Barcelona (ESP),31 DEC 2023,1240,5-kilometres,road-running,female,senior
8,14:23,,Medina EISA,03 JAN 2005,ETH,2,Barcelona (ESP),31 DEC 2024,1236,5-kilometres,road-running,female,senior
9,14:26,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,Barcelona (ESP),31 DEC 2023,1230,5-kilometres,road-running,female,senior
10,14:28,,Joy CHEPTOYEK,15 MAY 2002,UGA,4,Barcelona (ESP),31 DEC 2023,1226,5-kilometres,road-running,female,senior
11,14:29,,Francine NIYONSABA,05 MAY 1993,BDI,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1224,5-kilometres,road-running,female,senior
12,14:29,,Senbere TEFERI,03 MAY 1995,ETH,1,Herzogenaurach (GER),12 SEP 2021,1224,5-kilometres,road-running,female,senior
13,14:30,,Hellen OBIRI,13 DEC 1989,KEN,2,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1223,5-kilometres,road-running,female,senior
14,14:30,,Hirut MESHESHA,20 JAN 2001,ETH,1,Lille (FRA),16 MAR 2025,1222,5-kilometres,road-running,female,senior
15,14:31,,Ejgayehu TAYE,10 FEB 2000,ETH,3,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1221,5-kilometres,road-running,female,senior
16,14:32,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1220,5-kilometres,road-running,female,senior
17,14:32,,Joyciline JEPKOSGEI,28 DEC 1993,KEN,,Praha (CZE),09 SEP 2017,1218,5-kilometres,road-running,female,senior
17,14:32,,Beatrice CHEBET,05 MAR 2000,KEN,1,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1218,5-kilometres,road-running,female,senior
17,14:32,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,2,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1218,5-kilometres,road-running,female,senior
17,14:32,,Hawi ABERA,17 DEC 2006,ETH,2,Lille (FRA),16 MAR 2025,1218,5-kilometres,road-running,female,senior
17,14:32,,Nadia BATTOCLETTI,12 APR 2000,ITA,2,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1218,5-kilometres,road-running,female,senior
22,14:33,,Gudaf TSEGAY,23 JAN 1997,ETH,3,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1216,5-kilometres,road-running,female,senior
22,14:33,,Ejgayehu TAYE,10 FEB 2000,ETH,4,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1216,5-kilometres,road-running,female,senior
22,14:33,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,1,Al Khobar (KSA),09 DEC 2023,1216,5-kilometres,road-running,female,senior
