rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:57.18,,Yuan WANG,08 APR 1976,CHN,2h2,Beijing (CHN),08 SEP 1993,1213,800-metres,middlelong,female,u18
2,1:57.86,,Phoebe GILL,27 APR 2007,GBR,1,"Mary Peters Track, Belfast (GBR)",11 MAY 2024,1201,800-metres,middlelong,female,u18
3,1:58.07,,Phoebe GILL,27 APR 2007,GBR,1f1,"Sportcity Regional Arena, Manchester (GBR)",25 MAY 2024,1197,800-metres,middlelong,female,u18
4,1:58.16,,Na LIN,18 JAN 1980,CHN,3,Shanghai (CHN),22 OCT 1997,1195,800-metres,middlelong,female,u18
5,1:58.26,,Na LIN,18 JAN 1980,CHN,h,Shanghai (CHN),21 OCT 1997,1194,800-metres,middlelong,female,u18
6,1:58.47,,Phoebe GILL,27 APR 2007,GBR,4sf1,"Stade de France, Paris (FRA)",04 AUG 2024,1190,800-metres,middlelong,female,u18
7,1:58.66,,Phoebe GILL,27 APR 2007,GBR,1,"Manchester Regional Arena, Manchester (GBR)",30 JUN 2024,1186,800-metres,middlelong,female,u18
8,1:58.83,,Phoebe GILL,27 APR 2007,GBR,3h3,"Stade de France, Paris (FRA)",02 AUG 2024,1183,800-metres,middlelong,female,u18
9,1:59.51,,Mary CAIN,03 MAY 1996,USA,5,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1171,800-metres,middlelong,female,u18
10,1:59.52,,Rin KUBO,20 JAN 2008,JPN,1,"National Stadium, Tokyo (JPN)",05 JUL 2025,1171,800-metres,middlelong,female,u18
11,1:59.65,,Marion GEISSLER-HÜBNER,29 SEP 1962,GDR,3,Karl Marx Stadt (GDR),11 AUG 1979,1168,800-metres,middlelong,female,u18
12,1:59.74,,Diribe WELTEJI,13 MAY 2002,ETH,1,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1167,800-metres,middlelong,female,u18
13,1:59.75,,Charlotte MOORE,04 FEB 1985,GBR,6,Manchester (GBR),29 JUL 2002,1167,800-metres,middlelong,female,u18
