rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,6.91,+1.0,Heike DAUTE,16 DEC 1964,GDR,1,Jena (GDR),09 AUG 1981,1198,long-jump,jumps,female,u18
2,6.82,,Natalya SHEVCHENKO,28 DEC 1966,URS,1,Novokuznetsk (RUS),17 JUL 1983,1178,long-jump,jumps,female,u18
3,6.68,,Natalya SHEVCHENKO,28 DEC 1966,URS,1,Vilnius (LTU),10 JUL 1983,1147,long-jump,jumps,female,u18
3,6.68,+0.7,Lanae-Tava THOMAS,28 JAN 2001,USA,1,"Lawrence, KS (USA)",26 JUL 2017,1147,long-jump,jumps,female,u18
5,6.64,+1.3,Anu KALJURAND,16 APR 1969,EST,1,Riga (LAT),30 MAY 1986,1138,long-jump,jumps,female,u18
5,6.64,+0.2,Larissa IAPICHINO,18 JUL 2002,ITA,1,Agropoli (ITA),22 JUN 2019,1138,long-jump,jumps,female,u18
7,6.63,,Helga RADTKE,16 MAY 1962,GDR,2,Karl Marx Stadt (GDR),11 AUG 1979,1136,long-jump,jumps,female,u18
8,6.62,,Helga RADTKE,16 MAY 1962,GDR,1,Erfurt (GER),23 JUN 1979,1134,long-jump,jumps,female,u18
8,6.62,,Larisa BALUTA,13 AUG 1965,URS,1,Zaporozhye (URS),19 SEP 1982,1134,long-jump,jumps,female,u18
10,6.61,+0.6,Natalya SHEVCHENKO,28 DEC 1966,URS,1,Halle (GER),25 JUN 1983,1132,long-jump,jumps,female,u18
10,6.61,,Anu KALJURAND,16 APR 1969,URS,1,Leningrad (URS) (i),01 FEB 1986,1132,long-jump,jumps,female,u18
12,6.58,+1.2,Larissa IAPICHINO,18 JUL 2002,ITA,1,"Ryavallen, Borås (SWE)",21 JUL 2019,1125,long-jump,jumps,female,u18
13,6.57,+0.5,Yangxia ZHOU,10 FEB 1983,CHN,3,Beijing (CHN),01 SEP 2000,1123,long-jump,jumps,female,u18
13,6.57,,Heather ARNETON,27 JUL 2002,FRA,1,Eaubonne (FRA) (i),15 JAN 2017,1123,long-jump,jumps,female,u18
15,6.56,0.0,Lu XIN,01 DEC 1980,CHN,q,Shanghai (CHN),21 OCT 1997,1121,long-jump,jumps,female,u18
15,6.56,+1.3,Lu XIN,01 DEC 1980,CHN,7,Shanghai (CHN),22 OCT 1997,1121,long-jump,jumps,female,u18
15,6.56,0.0,Heather ARNETON,27 JUL 2002,FRA,1ce,Angoulême (FRA),08 JUL 2017,1121,long-jump,jumps,female,u18
18,6.55,,Nicole BOEGMAN,05 MAR 1967,AUS,1,Narrabeen (AUS),09 AUG 1983,1119,long-jump,jumps,female,u18
18,6.55,,Nicole BOEGMAN,05 MAR 1967,AUS,1,Sydney (AUS),15 OCT 1983,1119,long-jump,jumps,female,u18
18,6.55,-0.4,Maria Chiara BACCINI,21 JUL 1981,ITA,3,"Parc des Sports, Annecy (FRA)",31 JUL 1998,1121,long-jump,jumps,female,u18
