rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,14:16.54,,Medina EISA,03 JAN 2005,ETH,4,"Olympic Stadium, London (GBR)",23 JUL 2023,1249,5000-metres,middlelong,female,u20
2,14:21.89,,Medina EISA,03 JAN 2005,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1238,5000-metres,middlelong,female,u20
3,14:23.71,,Birke HAYLOM,06 JAN 2006,ETH,5,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234,5000-metres,middlelong,female,u20
4,14:24.20,,Birke HAYLOM,06 JAN 2006,ETH,4,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1233,5000-metres,middlelong,female,u20
5,14:27.33,,Aleshign BAWEKE,23 JAN 2006,ETH,8,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1227,5000-metres,middlelong,female,u20
6,14:28.80,,Birke HAYLOM,06 JAN 2006,ETH,3,"Egret Stadium, Xiamen (CHN)",26 APR 2025,1224,5000-metres,middlelong,female,u20
7,14:28.94,,Medina EISA,03 JAN 2005,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1224,5000-metres,middlelong,female,u20
8,14:30.88,,Tirunesh DIBABA,01 JUN 1985,ETH,2,Bergen (NOR),11 JUN 2004,1220,5000-metres,middlelong,female,u20
9,14:31.88,,Aleshign BAWEKE,23 JAN 2006,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",22 AUG 2025,1218,5000-metres,middlelong,female,u20
10,14:31.94,,Aleshign BAWEKE,23 JAN 2006,ETH,7,"Hayward Field, Eugene, OR (USA)",05 JUL 2025,1218,5000-metres,middlelong,female,u20
11,14:33.32,,Letesenbet GIDEY,20 MAR 1998,ETH,3,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1215,5000-metres,middlelong,female,u20
12,14:34.11,,Medina EISA,03 JAN 2005,ETH,3,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1214,5000-metres,middlelong,female,u20
13,14:34.16,,Medina EISA,03 JAN 2005,ETH,1,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1214,5000-metres,middlelong,female,u20
14,14:34.46,,Marta ALEMAYO,08 APR 2008,ETH,8,"Olympic Stadium, London (GBR)",19 JUL 2025,1213,5000-metres,middlelong,female,u20
15,14:35.18,,Sentayehu EJIGU,28 JUN 1985,ETH,4,Bergen (NOR),11 JUN 2004,1212,5000-metres,middlelong,female,u20
16,14:35.43,,Medina EISA,03 JAN 2005,ETH,7,"Stade de France, Paris (FRA)",05 AUG 2024,1211,5000-metres,middlelong,female,u20
17,14:36.65,,Melknat WUDU,03 JAN 2005,ETH,7,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1209,5000-metres,middlelong,female,u20
18,14:36.70,,Mekedes ALEMESHETE,30 MAR 2006,ETH,1,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1209,5000-metres,middlelong,female,u20
19,14:36.84,,Letesenbet GIDEY,20 MAR 1998,ETH,3,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1208,5000-metres,middlelong,female,u20
20,14:37.28,,Wubrist ASCHAL,10 MAR 2005,ETH,4,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1207,5000-metres,middlelong,female,u20
21,14:37.38,,Senayet GETACHEW,01 OCT 2005,ETH,10,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1207,5000-metres,middlelong,female,u20
22,14:37.94,,Birke HAYLOM,06 JAN 2006,ETH,6,"Olympic Stadium, London (GBR)",23 JUL 2023,1206,5000-metres,middlelong,female,u20
23,14:38.65,,Marta ALEMAYO,08 APR 2008,ETH,12,"Boudewijnstadion, Bruxelles (BEL)",22 AUG 2025,1205,5000-metres,middlelong,female,u20
24,14:38.73,,Asayech AYICHEW,03 APR 2005,ETH,6,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1205,5000-metres,middlelong,female,u20
25,14:39.13,,Yenawa NBRET,18 MAY 2007,ETH,10,"Olympic Stadium, London (GBR)",19 JUL 2025,1204,5000-metres,middlelong,female,u20
26,14:39.36,,Melknat WUDU,03 JAN 2005,ETH,7,"Olympic Stadium, London (GBR)",23 JUL 2023,1203,5000-metres,middlelong,female,u20
27,14:39.56,,Innes FITZGERALD,06 APR 2006,GBR,12,"Olympic Stadium, London (GBR)",19 JUL 2025,1203,5000-metres,middlelong,female,u20
28,14:39.61,,Marta ALEMAYO,08 APR 2008,ETH,1,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1203,5000-metres,middlelong,female,u20
29,14:39.71,,Medina EISA,03 JAN 2005,ETH,1,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1203,5000-metres,middlelong,female,u20
30,14:39.79,,Melknat WUDU,03 JAN 2005,ETH,4,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1203,5000-metres,middlelong,female,u20
31,14:39.94,,Tirunesh DIBABA,01 JUN 1985,ETH,3,Oslo (NOR),27 JUN 2003,1202,5000-metres,middlelong,female,u20
32,14:39.96,,Lili YIN,11 NOV 1979,CHN,4,Shanghai (CHN),23 OCT 1997,1202,5000-metres,middlelong,female,u20
33,14:40.02,,Medina EISA,03 JAN 2005,ETH,3,"Olympiastadion, Stockholm (SWE)",02 JUL 2023,1202,5000-metres,middlelong,female,u20
34,14:41.47,,Lili YIN,11 NOV 1979,CHN,h,Shanghai (CHN),21 OCT 1997,1199,5000-metres,middlelong,female,u20
35,14:41.97,,Tirunesh DIBABA,01 JUN 1985,ETH,4,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1198,5000-metres,middlelong,female,u20
