rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:21.63,,Mary MORAA,15 JUN 2000,KEN,1,"Olympiastadion, Berlin (GER)",01 SEP 2024,1248,600-metres,middlelong,female,senior
2,1:21.77,,Caster SEMENYA,07 JAN 1991,RSA,1,"Olympiastadion, Berlin (GER)",27 AUG 2017,1244,600-metres,middlelong,female,senior
3,1:22.39,,Ajee' WILSON,08 MAY 1994,USA,2,"Olympiastadion, Berlin (GER)",27 AUG 2017,1229,600-metres,middlelong,female,senior
4,1:22.63,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Guadalajara (ESP),25 JUL 1997,1223,600-metres,middlelong,female,senior
5,1:22.74,,Athing MU,08 JUN 2002,USA,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1220,600-metres,middlelong,female,senior
6,1:22.87,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Liège (BEL),27 AUG 2002,1217,600-metres,middlelong,female,senior
7,1:22.98,,Shafiqua MALONEY,27 FEB 1999,VIN,2,"Olympiastadion, Berlin (GER)",01 SEP 2024,1214,600-metres,middlelong,female,senior
8,1:23.13,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Naimette-Xhovémont (BEL),02 SEP 2003,1210,600-metres,middlelong,female,senior
9,1:23.18,,Francine NIYONSABA,05 MAY 1993,BDI,3,"Olympiastadion, Berlin (GER)",27 AUG 2017,1209,600-metres,middlelong,female,senior
10,1:23.35,,Pamela JELIMO,05 DEC 1989,KEN,1,Liège (BEL),05 JUL 2012,1205,600-metres,middlelong,female,senior
11,1:23.41,,Keely HODGKINSON,03 MAR 2002,GBR,1,"Sportcity Indoor Track, Manchester (GBR) (i)",28 JAN 2023,1215,600-metres,middlelong,female,senior
12,1:23.44,,Olga KOTLYAROVA,12 APR 1976,RUS,1,Moskva (RUS) (i),01 FEB 2004,1214,600-metres,middlelong,female,senior
13,1:23.57,,Athing MU,08 JUN 2002,USA,1,"New York, NY (USA) (i)",24 FEB 2019,1212,600-metres,middlelong,female,senior
14,1:23.59,,Alysia MONTAÑO,23 APR 1986,USA,1,"New York, NY (USA) (i)",16 FEB 2013,1211,600-metres,middlelong,female,senior
15,1:23.78,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,2,Naimette-Xhovémont (BEL),02 SEP 2003,1194,600-metres,middlelong,female,senior
16,1:23.80,,Shafiqua MALONEY,27 FEB 1999,VIN,1,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1193,600-metres,middlelong,female,senior
17,1:23.84,,Ajee' WILSON,08 MAY 1994,USA,1,"Albuquerque, NM (USA) (i)",05 MAR 2017,1205,600-metres,middlelong,female,senior
18,1:24.00,,Courtney OKOLO,15 MAR 1994,USA,2,"Albuquerque, NM (USA) (i)",05 MAR 2017,1202,600-metres,middlelong,female,senior
19,1:24.02,,Yuliya STEPANOVA,03 JUL 1986,RUS,1,Moskva (RUS) (i),06 FEB 2011,1201,600-metres,middlelong,female,senior
20,1:24.09,,Natoya GOULE,30 MAR 1991,JAM,2,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1186,600-metres,middlelong,female,senior
21,1:24.13,,Athing MU,08 JUN 2002,USA,1,"Sun Angel Stadium, Tempe, AZ (USA)",19 MAR 2022,1185,600-metres,middlelong,female,senior
22,1:24.32,,Nia AKINS,07 JUL 1998,USA,1f1,"Convention Center, Albuquerque, NM (USA) (i)",09 FEB 2024,1195,600-metres,middlelong,female,senior
23,1:24.36,,Marilyn OKORO,23 SEP 1984,GBR,2,Liège (BEL),05 JUL 2012,1179,600-metres,middlelong,female,senior
24,1:24.45,,Ajee' WILSON,08 MAY 1994,USA,1,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1177,600-metres,middlelong,female,senior
25,1:24.48,,Ajee' WILSON,08 MAY 1994,USA,1,"New York, NY (USA) (i)",04 FEB 2017,1191,600-metres,middlelong,female,senior
26,1:24.53,,Bendere OBOYA,17 APR 2000,AUS,1f1,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1175,600-metres,middlelong,female,senior
27,1:24.56,,Martina KÄMPFERT-STEUK,11 NOV 1959,GDR,1,Erfurt (GER),01 AUG 1981,1175,600-metres,middlelong,female,senior
28,1:24.60,,Shafiqua MALONEY,27 FEB 1999,VIN,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",17 JAN 2025,1188,600-metres,middlelong,female,senior
29,1:24.61,,Shafiqua MALONEY,27 FEB 1999,VIN,1,"Ansin Sports Complex, Miramar, FL (USA)",05 APR 2025,1173,600-metres,middlelong,female,senior
30,1:24.62,,Assia RAZIKI,04 OCT 1996,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",19 JUN 2022,1173,600-metres,middlelong,female,senior
31,1:24.65,,Shamier LITTLE,20 MAR 1995,USA,1f6,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 JAN 2023,1187,600-metres,middlelong,female,senior
32,1:24.77,,Michelle BALLENTINE,31 AUG 1975,JAM,1,Naimette-Xhovémont (BEL),03 AUG 2004,1169,600-metres,middlelong,female,senior
33,1:24.84,,Tharushi KARUNARATHNA,18 NOV 2004,SRI,2f1,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1168,600-metres,middlelong,female,senior
34,1:24.85,,Ines VOGELGESANG,27 NOV 1963,GDR,1,Berlin (GER),31 JUL 1983,1167,600-metres,middlelong,female,senior
34,1:24.85,,Ajee' WILSON,08 MAY 1994,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1183,600-metres,middlelong,female,senior
36,1:24.88,,Raevyn ROGERS,07 SEP 1996,USA,2,"New York, NY (USA) (i)",24 FEB 2019,1182,600-metres,middlelong,female,senior
36,1:24.88,,Alica SCHMIDT,08 NOV 1998,GER,3,"Olympiastadion, Berlin (GER)",01 SEP 2024,1167,600-metres,middlelong,female,senior
38,1:24.94,,Nelly JEPKOSGEI,14 JUL 1991,BRN,4,"Olympiastadion, Berlin (GER)",01 SEP 2024,1165,600-metres,middlelong,female,senior
39,1:24.96,,Natoya GOULE,30 MAR 1991,JAM,2,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023,1165,600-metres,middlelong,female,senior
39,1:24.96,,Kaela EDWARDS,08 DEC 1993,USA,1,"Colorado-Indoor Practice Facility, Boulder, CO (USA) (i)",10 JAN 2025,1165,600-metres,middlelong,female,senior
41,1:25.00,,Taiya SHELBY,16 AUG 2000,USA,1,"Stuart and Suzanne Grant Stadium, Newark, NJ (USA)",08 JUN 2025,1164,600-metres,middlelong,female,senior
42,1:25.04,,Joanna JÓŹWIK,30 JAN 1991,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",09 AUG 2015,1163,600-metres,middlelong,female,senior
43,1:25.05,,Luciana de Paula MENDES,26 JUL 1971,BRA,2,Naimette-Xhovémont (BEL),03 AUG 2004,1162,600-metres,middlelong,female,senior
44,1:25.12,,Audrey WERRO,27 MAR 2004,SUI,1f1,"Stadion Hard, Langenthal (SUI)",18 MAY 2023,1161,600-metres,middlelong,female,senior
45,1:25.14,,Nia AKINS,07 JUL 1998,USA,3,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1160,600-metres,middlelong,female,senior
46,1:25.15,,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,2,Moskva (RUS) (i),01 FEB 2004,1176,600-metres,middlelong,female,senior
47,1:25.16,,Britton WILSON,13 NOV 2000,USA,2f6,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 JAN 2023,1176,600-metres,middlelong,female,senior
48,1:25.20,,Nia AKINS,07 JUL 1998,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",11 FEB 2023,1175,600-metres,middlelong,female,senior
49,1:25.21,,Courtney OKOLO,15 MAR 1994,USA,1f4,"Lincoln, NE (USA) (i)",04 FEB 2017,1175,600-metres,middlelong,female,senior
50,1:25.22,,Sophia GORRIARAN,20 JUN 2005,USA,4,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1158,600-metres,middlelong,female,senior
51,1:25.23,,Tatyana FIROVA,10 OCT 1982,RUS,1f2,Moskva (RUS) (i),27 JAN 2008,1174,600-metres,middlelong,female,senior
