rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,6.92,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Madrid (ESP) (i),11 FEB 1993,1248,60-metres,sprints,female,senior
1,6.92,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Madrid (ESP) (i),09 FEB 1995,1248,60-metres,sprints,female,senior
3,6.93,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Liévin (FRA) (i),13 FEB 1994,1244,60-metres,sprints,female,senior
4,6.94,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Liévin (FRA) (i),19 FEB 1995,1241,60-metres,sprints,female,senior
4,6.94,,Aleia HOBBS,24 FEB 1996,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1241,60-metres,sprints,female,senior
4,6.94,,Julien ALFRED,10 JUN 2001,LCA,1,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1241,60-metres,sprints,female,senior
7,6.95,,Gail DEVERS,19 NOV 1966,USA,1,"The Sky Dome, Toronto (CAN) (i)",12 MAR 1993,1237,60-metres,sprints,female,senior
7,6.95,,Irina PRIVALOVA,22 NOV 1968,RUS,1f2,Wien (AUT) (i),06 FEB 1994,1237,60-metres,sprints,female,senior
7,6.95,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),14 FEB 1995,1237,60-metres,sprints,female,senior
7,6.95,,Marion JONES,12 OCT 1975,USA,1,Maebashi (JPN) (i),07 MAR 1998,1237,60-metres,sprints,female,senior
11,6.96,,Merlene OTTEY,10 MAY 1960,JAM,1,Madrid (ESP) (i),14 FEB 1992,1234,60-metres,sprints,female,senior
11,6.96,,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Madrid (ESP) (i),11 FEB 1993,1234,60-metres,sprints,female,senior
11,6.96,,Katerina THANOU,01 FEB 1975,GRE,1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1234,60-metres,sprints,female,senior
11,6.96,,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,"Štark Arena, Beograd (SRB) (i)",18 MAR 2022,1234,60-metres,sprints,female,senior
11,6.96,,Julien ALFRED,10 JUN 2001,LCA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1234,60-metres,sprints,female,senior
16,6.97,,Irina PRIVALOVA,22 NOV 1968,RUS,2,Madrid (ESP) (i),14 FEB 1992,1230,60-metres,sprints,female,senior
16,6.97,,Irina PRIVALOVA,22 NOV 1968,RUS,2,"The Sky Dome, Toronto (CAN) (i)",12 MAR 1993,1230,60-metres,sprints,female,senior
16,6.97,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Madrid (ESP) (i),11 FEB 1994,1230,60-metres,sprints,female,senior
16,6.97,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Gent (BEL) (i),12 FEB 1995,1230,60-metres,sprints,female,senior
16,6.97,,Merlene OTTEY,10 MAY 1960,JAM,2,Liévin (FRA) (i),19 FEB 1995,1230,60-metres,sprints,female,senior
16,6.97,,Merlene OTTEY,10 MAY 1960,JAM,1,"Palau Sant Jordi, Barcelona (ESP) (i)",10 MAR 1995,1230,60-metres,sprints,female,senior
16,6.97,,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1230,60-metres,sprints,female,senior
16,6.97,,Murielle AHOURÉ,23 AUG 1987,CIV,1,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1230,60-metres,sprints,female,senior
16,6.97,,Julien ALFRED,10 JUN 2001,LCA,1,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1230,60-metres,sprints,female,senior
25,6.98,,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),27 FEB 1993,1227,60-metres,sprints,female,senior
25,6.98,,Gail DEVERS,19 NOV 1966,USA,1,Liévin (FRA) (i),21 FEB 1999,1227,60-metres,sprints,female,senior
25,6.98,,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1227,60-metres,sprints,female,senior
25,6.98,,Elaine THOMPSON,28 JUN 1992,JAM,1,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1227,60-metres,sprints,female,senior
25,6.98,,Aleia HOBBS,24 FEB 1996,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1227,60-metres,sprints,female,senior
25,6.98,,Julien ALFRED,10 JUN 2001,LCA,1,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1227,60-metres,sprints,female,senior
25,6.98,,Ewa SWOBODA,26 JUL 1997,POL,1sf1,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1227,60-metres,sprints,female,senior
32,6.99,,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Madrid (ESP) (i),11 FEB 1993,1223,60-metres,sprints,female,senior
32,6.99,,Gail DEVERS,19 NOV 1966,USA,1,"New York, NY (USA) (i)",26 FEB 1993,1223,60-metres,sprints,female,senior
