rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,1:25:29,,Glenda MOREJÓN,30 MAY 2000,ECU,1,La Coruña (ESP),08 JUN 2019,1218,20-kilometres-race-walk,race-walks,female,u20
2,1:25:30,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,2,"Adler, Sochi (RUS)",23 FEB 2008,1217,20-kilometres-race-walk,race-walks,female,u20
3,1:26:36,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,Saransk (RUS),08 JUN 2008,1197,20-kilometres-race-walk,race-walks,female,u20
4,1:27:01,,Xiuzhi LYU,26 OCT 1993,CHN,2,Taicang (CHN),30 MAR 2012,1190,20-kilometres-race-walk,race-walks,female,u20
5,1:27:10,,Xiuzhi LYU,26 OCT 1993,CHN,3,"Olympic Stadium, London (GBR)",11 AUG 2012,1187,20-kilometres-race-walk,race-walks,female,u20
6,1:27:16,,Hongjuan SONG,04 JUL 1984,CHN,1,Yangzhou (CHN),14 APR 2003,1186,20-kilometres-race-walk,race-walks,female,u20
7,1:27:24,,Quanming WU,16 NOV 2001,CHN,3,Huangshan (CHN),10 MAR 2019,1183,20-kilometres-race-walk,race-walks,female,u20
8,1:27:34,,Jing JIANG,23 OCT 1985,CHN,2,Naumburg (GER),02 MAY 2004,1180,20-kilometres-race-walk,race-walks,female,u20
9,1:27:35,,Natalya FEDOSKINA,25 JUN 1980,RUS,2,Mézidon-Canon (FRA),02 MAY 1999,1180,20-kilometres-race-walk,race-walks,female,u20
10,1:27:37,,Yanmin BAI,29 JUN 1987,CHN,1,Nanjing (CHN),20 OCT 2005,1179,20-kilometres-race-walk,race-walks,female,u20
11,1:28:00,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,2,Saransk (RUS),29 SEP 2007,1172,20-kilometres-race-walk,race-walks,female,u20
12,1:28:08,,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3,"Letzigrund, Zürich (SUI)",14 AUG 2014,1170,20-kilometres-race-walk,race-walks,female,u20
13,1:28:13,,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3,Lugano (SUI),16 MAR 2014,1169,20-kilometres-race-walk,race-walks,female,u20
14,1:28:15,,Elvira KHASANOVA,10 JAN 2000,RUS,2,Cheboksary (RUS),15 JUN 2019,1168,20-kilometres-race-walk,race-walks,female,u20
15,1:28:23,,Xiaoling SONG,21 DEC 1987,CHN,2,Yangzhou (CHN),22 APR 2006,1166,20-kilometres-race-walk,race-walks,female,u20
16,1:28:26,,Hong LIU,12 MAY 1987,CHN,3,Yangzhou (CHN),22 APR 2006,1165,20-kilometres-race-walk,race-walks,female,u20
17,1:28:30,,Elvira KHASANOVA,10 JAN 2000,RUS,2,Sochi (RUS),18 FEB 2019,1164,20-kilometres-race-walk,race-walks,female,u20
18,1:28:51,,Jing JIANG,23 OCT 1985,CHN,1,Guangzhou (CHN),20 MAR 2004,1157,20-kilometres-race-walk,race-walks,female,u20
19,1:28:55,,Li MA,15 JAN 2000,CHN,5,Huangshan (CHN),09 MAR 2019,1156,20-kilometres-race-walk,race-walks,female,u20
20,1:28:56,,Mingxia YANG,13 JAN 1990,CHN,1,Zhengzhou (CHN),15 MAR 2008,1156,20-kilometres-race-walk,race-walks,female,u20
21,1:28:57,,Yanfei LI,12 JAN 1990,CHN,2,Jinan (CHN),24 OCT 2009,1156,20-kilometres-race-walk,race-walks,female,u20
22,1:28:58,,Yanmin BAI,29 JUN 1987,CHN,8,Cixi City (CHN),23 APR 2005,1155,20-kilometres-race-walk,race-walks,female,u20
22,1:28:58,,Hong LIU,12 MAY 1987,CHN,1,Xi'an (CHN),22 OCT 2006,1155,20-kilometres-race-walk,race-walks,female,u20
24,1:28:59,,Hong LIU,12 MAY 1987,CHN,6,La Coruña (ESP),13 MAY 2006,1155,20-kilometres-race-walk,race-walks,female,u20
25,1:29:05,,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,5,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1153,20-kilometres-race-walk,race-walks,female,u20
26,1:29:14,,Anastasiya KOLCHINA,11 MAY 2005,RUS,2,"Slava Metreveli Stadium, Sochi (RUS)",13 FEB 2023,1151,20-kilometres-race-walk,race-walks,female,u20
27,1:29:24,,Anastasiya KOLCHINA,11 MAY 2005,RUS,1,Kostroma (RUS),11 SEP 2022,1148,20-kilometres-race-walk,race-walks,female,u20
28,1:29:25,,Katie HAYWARD,23 JUL 2000,AUS,1,Adelaide (AUS),10 FEB 2019,1147,20-kilometres-race-walk,race-walks,female,u20
29,1:29:26,,Liping WANG,08 JUL 1976,CHN,5,Beijing (CHN),01 MAY 1995,1147,20-kilometres-race-walk,race-walks,female,u20
30,1:29:31,,Xingli JIAN,04 DEC 1983,CHN,4,Guangzhou (CHN),19 NOV 2001,1146,20-kilometres-race-walk,race-walks,female,u20
30,1:29:31,,Katie HAYWARD,23 JUL 2000,AUS,4,Nomi (JPN),17 MAR 2019,1146,20-kilometres-race-walk,race-walks,female,u20
32,1:29:32,,Li MA,15 JAN 2000,CHN,2,Xi'an (CHN),07 SEP 2018,1145,20-kilometres-race-walk,race-walks,female,u20
33,1:29:33,,Sha YANG,16 JAN 1986,CHN,6,Nanjing (CHN),20 OCT 2005,1145,20-kilometres-race-walk,race-walks,female,u20
34,1:29:36,,Meryem BEKMEZ,31 JUL 2000,TUR,13,La Coruña (ESP),08 JUN 2019,1144,20-kilometres-race-walk,race-walks,female,u20
35,1:29:39,,Hong LIU,12 MAY 1987,CHN,10,Cixi City (CHN),23 APR 2005,1143,20-kilometres-race-walk,race-walks,female,u20
36,1:29:40,,Yingting PANG,28 JAN 1987,CHN,11,Cixi City (CHN),23 APR 2005,1143,20-kilometres-race-walk,race-walks,female,u20
37,1:29:42,,Jing JIANG,23 OCT 1985,CHN,4,Yangzhou (CHN),14 APR 2003,1142,20-kilometres-race-walk,race-walks,female,u20
37,1:29:42,,Mingxia YANG,13 JAN 1990,CHN,4,Beijing (CHN),18 APR 2008,1142,20-kilometres-race-walk,race-walks,female,u20
39,1:29:43,,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,1,Poděbrady (CZE),12 APR 2014,1142,20-kilometres-race-walk,race-walks,female,u20
40,1:29:44,,Qungqing WANG,07 FEB 1983,CHN,6,Guangzhou (CHN),19 NOV 2001,1142,20-kilometres-race-walk,race-walks,female,u20
41,1:29:50,,Jingjing NIE,01 MAR 1988,CHN,5,Yangzhou (CHN),22 APR 2006,1140,20-kilometres-race-walk,race-walks,female,u20
41,1:29:50,,Xiuzhi LYU,26 OCT 1993,CHN,1,Baoji (CHN),17 SEP 2011,1140,20-kilometres-race-walk,race-walks,female,u20
43,1:29:51,,Nan ZHANG,18 APR 1986,CHN,5,Nanning (CHN),25 FEB 2005,1140,20-kilometres-race-walk,race-walks,female,u20
44,1:29:55,,Xiuzhi LYU,26 OCT 1993,CHN,2,Saransk (RUS),13 MAY 2012,1139,20-kilometres-race-walk,race-walks,female,u20
45,1:30:03,,Alena KOSTROMITINA,30 OCT 1989,RUS,12,"Adler, Sochi (RUS)",23 FEB 2008,1136,20-kilometres-race-walk,race-walks,female,u20
46,1:30:06,,Xiuzhi LYU,26 OCT 1993,CHN,5,Taicang (CHN),22 APR 2011,1135,20-kilometres-race-walk,race-walks,female,u20
47,1:30:13,,Qinqin HE,23 MAR 1992,CHN,1,Taicang (CHN),22 APR 2011,1133,20-kilometres-race-walk,race-walks,female,u20
48,1:30:15,,Xiaoling SONG,21 DEC 1987,CHN,12,Cixi City (CHN),23 APR 2005,1133,20-kilometres-race-walk,race-walks,female,u20
49,1:30:16,,Yanmin BAI,29 JUN 1987,CHN,4,Rio Maior (POR),02 APR 2005,1133,20-kilometres-race-walk,race-walks,female,u20
50,1:30:19,,Lijun ZHAI,28 NOV 1986,CHN,14,Cixi City (CHN),23 APR 2005,1132,20-kilometres-race-walk,race-walks,female,u20
51,1:30:20,,Jing JIANG,23 OCT 1985,CHN,1,Yenking (CHN),05 SEP 2004,1131,20-kilometres-race-walk,race-walks,female,u20
52,1:30:22,,Hong LIU,12 MAY 1987,CHN,8,Nanjing (CHN),20 OCT 2005,1131,20-kilometres-race-walk,race-walks,female,u20
53,1:30:25,,Yanxue MAO,15 FEB 1994,CHN,1,Huai'an (CHN),11 FEB 2012,1130,20-kilometres-race-walk,race-walks,female,u20
54,1:30:27,,Quanming WU,16 NOV 2001,CHN,7,Taicang (CHN),11 MAY 2019,1129,20-kilometres-race-walk,race-walks,female,u20
55,1:30:31,,Dongmei GUO,05 FEB 1983,CHN,9,Dandong (CHN),13 APR 2001,1128,20-kilometres-race-walk,race-walks,female,u20
56,1:30:33,,Mowen PEI,17 SEP 1995,CHN,1,Taicang (CHN),01 MAR 2013,1128,20-kilometres-race-walk,race-walks,female,u20
57,1:30:35,,Tongmei ZHOU,04 APR 1988,CHN,15,Cixi City (CHN),23 APR 2005,1127,20-kilometres-race-walk,race-walks,female,u20
58,1:30:37,,Chunfang SUN,01 MAR 1977,CHN,7,Beijing (CHN),01 MAY 1995,1126,20-kilometres-race-walk,race-walks,female,u20
59,1:30:39,,Limin SUN,06 FEB 1987,CHN,16,Cixi City (CHN),23 APR 2005,1126,20-kilometres-race-walk,race-walks,female,u20
60,1:30:41,,Yanmin BAI,29 JUN 1987,CHN,2,Xi'an (CHN),22 OCT 2006,1125,20-kilometres-race-walk,race-walks,female,u20
61,1:30:42,,Yanmin BAI,29 JUN 1987,CHN,7,Yangzhou (CHN),22 APR 2006,1125,20-kilometres-race-walk,race-walks,female,u20
62,1:30:44,,Yanmin BAI,29 JUN 1987,CHN,2,Yenking (CHN),05 SEP 2004,1124,20-kilometres-race-walk,race-walks,female,u20
62,1:30:44,,Lijun ZHAI,28 NOV 1986,CHN,9,Nanjing (CHN),20 OCT 2005,1124,20-kilometres-race-walk,race-walks,female,u20
64,1:30:47,,Yingting PANG,28 JAN 1987,CHN,8,Yangzhou (CHN),22 APR 2006,1124,20-kilometres-race-walk,race-walks,female,u20
65,1:30:50,,Mary Luz ANDIA,09 NOV 2000,PER,16,La Coruña (ESP),08 JUN 2019,1123,20-kilometres-race-walk,race-walks,female,u20
66,1:30:52,,Kun JIANG,18 MAY 1985,CHN,12,Dandong (CHN),13 APR 2001,1122,20-kilometres-race-walk,race-walks,female,u20
66,1:30:52,,Jinyan JIANG,23 APR 2003,CHN,8,Nanjing (CHN),22 JAN 2022,1122,20-kilometres-race-walk,race-walks,female,u20
68,1:30:54,,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,7,Lugano (SUI),17 MAR 2013,1122,20-kilometres-race-walk,race-walks,female,u20
69,1:30:56,,Min HAN,08 JUL 1983,CHN,13,Dandong (CHN),13 APR 2001,1121,20-kilometres-race-walk,race-walks,female,u20
70,1:31:00,,Meryem BEKMEZ,31 JUL 2000,TUR,10,"Olympiastadion, Berlin (GER)",11 AUG 2018,1120,20-kilometres-race-walk,race-walks,female,u20
71,1:31:03,,Yanxue MAO,15 FEB 1994,CHN,2,Baoji (CHN),17 SEP 2011,1119,20-kilometres-race-walk,race-walks,female,u20
71,1:31:03,,Xingcai LUO,18 JUL 1994,CHN,2,Taicang (CHN),01 MAR 2013,1119,20-kilometres-race-walk,race-walks,female,u20
73,1:31:06,,Jing JIANG,23 OCT 1985,CHN,2,Changsha (CHN),23 OCT 2003,1118,20-kilometres-race-walk,race-walks,female,u20
74,1:31:16,,Xizhen YANG,11 MAR 2006,CHN,3,Huangshan (CHN),19 APR 2025,1115,20-kilometres-race-walk,race-walks,female,u20
75,1:31:21,,Nan ZHANG,18 APR 1986,CHN,19,Cixi City (CHN),23 APR 2005,1114,20-kilometres-race-walk,race-walks,female,u20
75,1:31:21,,Gao NI,14 SEP 1991,CHN,1f2,Beijing (CHN),19 SEP 2010,1114,20-kilometres-race-walk,race-walks,female,u20
77,1:31:26,,Yanfei LI,12 JAN 1990,CHN,1,Xintai (CHN),24 OCT 2008,1112,20-kilometres-race-walk,race-walks,female,u20
78,1:31:36,,Quzong DANZENG,10 SEP 2002,CHN,9,Xi'an (CHN),24 SEP 2021,1109,20-kilometres-race-walk,race-walks,female,u20
79,1:31:37,,Xue CHAI,21 JAN 1988,CHN,10,Nanjing (CHN),20 OCT 2005,1109,20-kilometres-race-walk,race-walks,female,u20
79,1:31:37,,Mingxia YANG,13 JAN 1990,CHN,2,Xintai (CHN),24 OCT 2008,1109,20-kilometres-race-walk,race-walks,female,u20
79,1:31:37,,Liping PANG,23 FEB 2006,CHN,1,"Campo Scuola, Alessandria (ITA)",26 OCT 2025,1109,20-kilometres-race-walk,race-walks,female,u20
82,1:31:40,,Mingxia YANG,13 JAN 1990,CHN,1,Baoji (CHN),20 MAR 2009,1108,20-kilometres-race-walk,race-walks,female,u20
83,1:31:48,,Valeria ORTUÑO,27 MAY 1998,MEX,4,Poděbrady (CZE),08 APR 2017,1106,20-kilometres-race-walk,race-walks,female,u20
84,1:31:49,,Xingcai LUO,18 JUL 1994,CHN,1,Taicang (CHN),30 MAR 2012,1106,20-kilometres-race-walk,race-walks,female,u20
85,1:31:55,,Nan ZHANG,18 APR 1986,CHN,1,Qingdao (CHN),27 SEP 2003,1104,20-kilometres-race-walk,race-walks,female,u20
86,1:31:56,,Yuanyuan NI,06 APR 1995,CHN,3,Baoji (CHN),17 SEP 2011,1104,20-kilometres-race-walk,race-walks,female,u20
87,1:31:57,,Yanxue MAO,15 FEB 1994,CHN,3,Taicang (CHN),01 MAR 2013,1103,20-kilometres-race-walk,race-walks,female,u20
88,1:31:58,,Yehualeye BELETEW,31 JUL 1998,ETH,2,Durban (RSA),26 JUN 2016,1103,20-kilometres-race-walk,race-walks,female,u20
89,1:32:03,,Xingcai LUO,18 JUL 1994,CHN,4,Baoji (CHN),17 SEP 2011,1102,20-kilometres-race-walk,race-walks,female,u20
90,1:32:06,,Feifei LIU,16 SEP 1986,CHN,22,Cixi City (CHN),23 APR 2005,1101,20-kilometres-race-walk,race-walks,female,u20
91,1:32:07,,Xue CHAI,21 JAN 1988,CHN,3,Xi'an (CHN),22 OCT 2006,1100,20-kilometres-race-walk,race-walks,female,u20
91,1:32:07,,Yingqiu SU,01 FEB 1995,CHN,5,Shenyang (CHN),12 MAY 2013,1100,20-kilometres-race-walk,race-walks,female,u20
93,1:32:08,,Kang ZHOU,24 DEC 1989,CHN,3,Xintai (CHN),24 OCT 2008,1100,20-kilometres-race-walk,race-walks,female,u20
94,1:32:09,,Hailian PAN,21 NOV 1977,CHN,8,Beijing (CHN),01 MAY 1995,1100,20-kilometres-race-walk,race-walks,female,u20
95,1:32:11,,Yan ZUO,18 AUG 1983,CHN,18,Dandong (CHN),13 APR 2001,1099,20-kilometres-race-walk,race-walks,female,u20
95,1:32:11,,Huanhuan SUN,15 MAR 1990,CHN,4,Xintai (CHN),24 OCT 2008,1099,20-kilometres-race-walk,race-walks,female,u20
97,1:32:12,,Li LANYING,12 FEB 1979,CHN,9,Beijing (CHN),01 MAY 1995,1099,20-kilometres-race-walk,race-walks,female,u20
98,1:32:15,,Yingqiu SU,01 FEB 1995,CHN,5,Taicang (CHN),01 MAR 2013,1098,20-kilometres-race-walk,race-walks,female,u20
99,1:32:16,,Yanfei LI,12 JAN 1990,CHN,2,Nomi (JPN),15 MAR 2009,1098,20-kilometres-race-walk,race-walks,female,u20
100,1:32:19,,Hong LIU,12 MAY 1987,CHN,1,Doha (QAT),07 DEC 2006,1097,20-kilometres-race-walk,race-walks,female,u20
101,1:32:20,,Hong LIU,12 MAY 1987,CHN,1,Nanning (CHN),25 FEB 2005,1097,20-kilometres-race-walk,race-walks,female,u20
101,1:32:20,,Cui LI,18 JAN 1987,CHN,24,Cixi City (CHN),23 APR 2005,1097,20-kilometres-race-walk,race-walks,female,u20
101,1:32:20,,Qinqin HE,23 MAR 1992,CHN,1,Xintai (CHN),12 MAR 2011,1097,20-kilometres-race-walk,race-walks,female,u20
104,1:32:21,,Aihui XU,25 APR 1978,CHN,10,Beijing (CHN),01 MAY 1995,1096,20-kilometres-race-walk,race-walks,female,u20
104,1:32:21,,Sha YANG,16 JAN 1986,CHN,1,Yenking (CHN),04 SEP 2004,1096,20-kilometres-race-walk,race-walks,female,u20
106,1:32:23,,Catarina GODINHO,03 FEB 1989,POR,1,Lisboa (POR),12 JAN 2008,1096,20-kilometres-race-walk,race-walks,female,u20
