rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,12.12,+0.9,Tobi AMUSAN,23 APR 1997,NGR,1sf1,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1272,100-metres-hurdles,hurdles,female,senior
2,12.17,+2.0,Masai RUSSELL,17 JUN 2000,USA,1,"Ansin Sports Complex, Miramar, FL (USA)",02 MAY 2025,1265,100-metres-hurdles,hurdles,female,senior
3,12.19,+2.0,Tia JONES,08 SEP 2000,USA,2,"Ansin Sports Complex, Miramar, FL (USA)",02 MAY 2025,1262,100-metres-hurdles,hurdles,female,senior
3,12.19,+1.4,Masai RUSSELL,17 JUN 2000,USA,1,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1262,100-metres-hurdles,hurdles,female,senior
5,12.20,+0.3,Kendra HARRISON,18 SEP 1992,USA,1,"Olympic Stadium, London (GBR)",22 JUL 2016,1261,100-metres-hurdles,hurdles,female,senior
6,12.21,+0.7,Yordanka DONKOVA,28 SEP 1961,BUL,1,Stara Zagora (BUL),20 AUG 1988,1259,100-metres-hurdles,hurdles,female,senior
6,12.21,+0.7,Grace STARK,06 MAY 2001,USA,1,"Stade Charléty, Paris (FRA)",20 JUN 2025,1259,100-metres-hurdles,hurdles,female,senior
8,12.22,+0.7,Masai RUSSELL,17 JUN 2000,USA,1,"Hayward Field, Eugene, OR (USA)",02 AUG 2025,1258,100-metres-hurdles,hurdles,female,senior
9,12.24,+0.9,Yordanka DONKOVA,28 SEP 1961,BUL,1sf,Stara Zagora (BUL),28 AUG 1988,1255,100-metres-hurdles,hurdles,female,senior
9,12.24,+0.7,Kendra HARRISON,18 SEP 1992,USA,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1255,100-metres-hurdles,hurdles,female,senior
9,12.24,+0.1,Kendra HARRISON,18 SEP 1992,USA,1h3,"Nemzeti Atlétikai Központ, Budapest (HUN)",22 AUG 2023,1255,100-metres-hurdles,hurdles,female,senior
9,12.24,-0.4,Ackera NUGENT,29 APR 2002,JAM,1,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1257,100-metres-hurdles,hurdles,female,senior
9,12.24,+0.7,Tobi AMUSAN,23 APR 1997,NGR,2,"Stade Charléty, Paris (FRA)",20 JUN 2025,1255,100-metres-hurdles,hurdles,female,senior
9,12.24,+1.4,Tonea MARSHALL,17 OCT 1998,USA,2,"Stadion Śląski, Chorzów (POL)",16 AUG 2025,1255,100-metres-hurdles,hurdles,female,senior
9,12.24,-0.1,Ditaji KAMBUNDJI,20 MAY 2002,SUI,1,"National Stadium, Tokyo (JPN)",15 SEP 2025,1255,100-metres-hurdles,hurdles,female,senior
16,12.25,+1.4,Ginka ZAGORCHEVA,12 APR 1958,BUL,1,Drama (GRE),08 AUG 1987,1253,100-metres-hurdles,hurdles,female,senior
