rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,6.56,,Gwen TORRENCE,12 JUN 1965,USA,1,"Oklahoma City, OK (USA) (i)",14 MAR 1987,1202,55-metres,sprints,female,senior
2,6.58,,Dawn SOWELL,27 MAR 1966,USA,1,"Baton Rouge, LA (USA) (i)",26 FEB 1989,1194,55-metres,sprints,female,senior
2,6.58,,Beatrice UTONDU-OKOYE,23 NOV 1969,NGR,1,"Monroe, NC (USA) (i)",11 FEB 1990,1194,55-metres,sprints,female,senior
4,6.60,,Gwen TORRENCE,12 JUN 1965,USA,1,"Gainesville, FL (USA) (i)",01 MAR 1987,1187,55-metres,sprints,female,senior
4,6.60,,Gwen TORRENCE,12 JUN 1965,USA,1,"East Rutherford, NJ (USA) (i)",13 FEB 1988,1187,55-metres,sprints,female,senior
4,6.60,,Gwen TORRENCE,12 JUN 1965,USA,1,"Walker Track, Johnson City, TN (USA) (i)",28 JAN 1995,1187,55-metres,sprints,female,senior
7,6.61,,Gwen TORRENCE,12 JUN 1965,USA,1,"East Rutherford, NJ (USA) (i)",14 FEB 1987,1183,55-metres,sprints,female,senior
7,6.61,,Gwen TORRENCE,12 JUN 1965,USA,1,"New York, NY (USA) (i)",24 FEB 1989,1183,55-metres,sprints,female,senior
7,6.61,,Michelle BURRELL-FINN,08 MAY 1965,USA,1,"New York, NY (USA) (i)",23 FEB 1990,1183,55-metres,sprints,female,senior
10,6.62,,Marlies GÖHR,21 MAR 1958,GDR,1h1,"New York, NY (USA) (i)",28 FEB 1986,1180,55-metres,sprints,female,senior
10,6.62,,Gwen TORRENCE,12 JUN 1965,USA,1,"Oklahoma City, OK (USA) (i)",14 MAR 1986,1180,55-metres,sprints,female,senior
10,6.62,,Dawn SOWELL,27 MAR 1966,USA,1,"Indianapolis, IN (USA) (i)",11 MAR 1989,1180,55-metres,sprints,female,senior
13,6.63,,Gwen TORRENCE,12 JUN 1965,USA,1h1,"Oklahoma City, OK (USA) (i)",14 MAR 1986,1176,55-metres,sprints,female,senior
14,6.64,,Chandra CHEESEBOROUGH,10 JAN 1959,USA,1sf2,"New York, NY (USA) (i)",25 FEB 1983,1173,55-metres,sprints,female,senior
14,6.64,,Alice BROWN,20 SEP 1960,USA,1,"Inglewood, CA (USA) (i)",08 FEB 1985,1173,55-metres,sprints,female,senior
