rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,4:43.13,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1307,2000-metres,middlelong,male,senior,2000-metres,track,283.13,BEL,22.0,2023
2,4:44.79,,Hicham EL GUERROUJ,1974-09-14,MAR,1.0,"Olympiastadion, Berlin (GER)",1999-09-07,1290,2000-metres,middlelong,male,senior,2000-metres,track,284.79,GER,24.0,1999
3,4:46.88,,Ali SAIDI-SIEF,1978-03-15,ALG,1.0,Strasbourg (FRA),2001-06-19,1268,2000-metres,middlelong,male,senior,2000-metres,track,286.88,FRA,23.0,2001
4,4:47.88,,Noureddine MORCELI,1970-02-28,ALG,1.0,Paris (FRA),1995-07-03,1257,2000-metres,middlelong,male,senior,2000-metres,track,287.88,FRA,25.0,1995
5,4:48.14,,Reynold CHERUIYOT,2004-07-30,KEN,2.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1254,2000-metres,middlelong,male,senior,2000-metres,track,288.14,BEL,19.0,2023
6,4:48.36,,Hicham EL GUERROUJ,1974-09-14,MAR,1.0,Gateshead (GBR),1998-07-19,1252,2000-metres,middlelong,male,senior,2000-metres,track,288.36,GBR,23.0,1998
7,4:48.69,,Vénuste NIYONGABO,1973-12-09,BDI,1.0,Nice (FRA),1995-07-12,1249,2000-metres,middlelong,male,senior,2000-metres,track,288.69,FRA,21.0,1995
8,4:48.74,,John Kemboi KIBOWEN,1969-04-21,KEN,,Hechtel (BEL),1998-08-01,1248,2000-metres,middlelong,male,senior,2000-metres,track,288.74,BEL,29.0,1998
9,4:48.77,,Stewart MCSWEYN,1995-06-01,AUS,3.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1248,2000-metres,middlelong,male,senior,2000-metres,track,288.77,BEL,28.0,2023
10,4:49.00,,Vénuste NIYONGABO,1973-12-09,BDI,1.0,Rieti (ITA),1997-09-03,1245,2000-metres,middlelong,male,senior,2000-metres,track,289.0,ITA,23.0,1997
11,4:49.55,,Noureddine MORCELI,1970-02-28,ALG,1.0,Nice (FRA),1996-07-10,1240,2000-metres,middlelong,male,senior,2000-metres,track,289.55,FRA,26.0,1996
12,4:49.68,,Niels LAROS,2005-04-17,NED,4.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1238,2000-metres,middlelong,male,senior,2000-metres,track,289.68,BEL,18.0,2023
13,4:49.85,,Mario GARCÍA,1999-06-29,ESP,5.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1236,2000-metres,middlelong,male,senior,2000-metres,track,289.85,BEL,24.0,2023
14,4:49.99,,Kenenisa BEKELE,1982-06-13,ETH,1.0,"National Indoor Arena, Birmingham (GBR) (i)",2007-02-17,1280,2000-metres,middlelong,male,senior,2000-metres,track,289.99,GBR,24.0,2007
15,4:50.01,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1.0,"Bislett Stadion, Oslo (NOR)",2020-06-11,1235,2000-metres,middlelong,male,senior,2000-metres,track,290.01,NOR,19.0,2020
16,4:50.08,,Noah NGENY,1978-11-02,KEN,1.0,Stockholm (SWE),1999-07-30,1234,2000-metres,middlelong,male,senior,2000-metres,track,290.08,SWE,20.0,1999
17,4:50.64,,Narve Gilje NORDÅS,1998-09-30,NOR,6.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1228,2000-metres,middlelong,male,senior,2000-metres,track,290.64,BEL,24.0,2023
18,4:50.68,,Abel KIPSANG,1996-11-22,KEN,7.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1228,2000-metres,middlelong,male,senior,2000-metres,track,290.68,BEL,26.0,2023
19,4:50.76,,Craig MOTTRAM,1980-06-18,AUS,1.0,Melbourne (AUS),2006-03-09,1227,2000-metres,middlelong,male,senior,2000-metres,track,290.76,AUS,25.0,2006
20,4:50.81,,Saïd AOUITA,1959-11-02,MAR,1.0,Paris (FRA),1987-07-16,1227,2000-metres,middlelong,male,senior,2000-metres,track,290.81,FRA,27.0,1987
21,4:51.17,,Hicham EL GUERROUJ,1974-09-14,MAR,1.0,"Olympiastadion, Berlin (GER)",2001-08-31,1223,2000-metres,middlelong,male,senior,2000-metres,track,291.17,GER,26.0,2001
22,4:51.23,,Lamecha GIRMA,2000-11-26,ETH,1.0,"Arena Stade Couvert, Liévin (FRA) (i)",2024-02-10,1266,2000-metres,middlelong,male,senior,2000-metres,track,291.23,FRA,23.0,2024
23,4:51.30,,Daniel KOMEN,1976-05-17,KEN,1.0,Milano (ITA),1998-06-05,1221,2000-metres,middlelong,male,senior,2000-metres,track,291.3,ITA,22.0,1998
24,4:51.39,,Steve CRAM,1960-10-14,GBR,1.0,Budapest (HUN),1985-08-04,1221,2000-metres,middlelong,male,senior,2000-metres,track,291.39,HUN,24.0,1985
25,4:51.52,,John WALKER,1952-01-12,NZL,1.0,Oslo (NOR),1976-06-30,1219,2000-metres,middlelong,male,senior,2000-metres,track,291.52,NOR,24.0,1976
26,4:51.54,,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,8.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1219,2000-metres,middlelong,male,senior,2000-metres,track,291.54,BEL,32.0,2023
27,4:51.98,,Saïd AOUITA,1959-11-02,MAR,1.0,Bruxelles (BEL),1986-09-05,1214,2000-metres,middlelong,male,senior,2000-metres,track,291.98,BEL,26.0,1986
28,4:52.20,,Thomas WESSINGHAGE,1952-02-22,FRG,1.0,Ingelheim (FRG),1982-08-31,1212,2000-metres,middlelong,male,senior,2000-metres,track,292.2,FRG,30.0,1982
29,4:52.23,,Daniel KOMEN,1976-05-17,KEN,1.0,Bratislava (SVK),1998-06-09,1212,2000-metres,middlelong,male,senior,2000-metres,track,292.23,SVK,22.0,1998
30,4:52.30,,Vénuste NIYONGABO,1973-12-09,BDI,1.0,Bratislava (SVK),1996-05-29,1211,2000-metres,middlelong,male,senior,2000-metres,track,292.3,SVK,22.0,1996
31,4:52.37,,Ruben VERHEYDEN,2000-12-22,BEL,9.0,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1210,2000-metres,middlelong,male,senior,2000-metres,track,292.37,BEL,22.0,2023
32,4:52.40,,José Manuel ABASCAL,1958-03-17,ESP,1.0,Santander (ESP),1986-09-07,1210,2000-metres,middlelong,male,senior,2000-metres,track,292.4,ESP,28.0,1986
33,4:52.44,,Jim SPIVEY,1960-03-07,USA,1.0,Lausanne (SUI),1987-09-15,1210,2000-metres,middlelong,male,senior,2000-metres,track,292.44,SUI,27.0,1987
34,4:52.53,,Moses KIPTANUI,1970-10-01,KEN,1.0,"Olympiastadion, Berlin (GER)",1992-08-21,1209,2000-metres,middlelong,male,senior,2000-metres,track,292.53,GER,21.0,1992
35,4:52.82,,Peter ELLIOTT,1962-10-09,GBR,2.0,Lausanne (SUI),1987-09-15,1206,2000-metres,middlelong,male,senior,2000-metres,track,292.82,SUI,24.0,1987
35,4:52.82,,Luke KIPKOSGEI,1975-11-27,KEN,2.0,Bratislava (SVK),1998-06-09,1206,2000-metres,middlelong,male,senior,2000-metres,track,292.82,SVK,22.0,1998
37,4:52.86,,Haile GEBRSELASSIE,1973-04-18,ETH,1.0,Birmingham (GBR) (i),1998-02-15,1249,2000-metres,middlelong,male,senior,2000-metres,track,292.86,GBR,24.0,1998
38,4:52.88,,Ismail SGHYR,1972-03-16,MAR,2.0,Nice (FRA),1995-07-12,1205,2000-metres,middlelong,male,senior,2000-metres,track,292.88,FRA,23.0,1995
