rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,1:01:25,,Joyciline JEPKOSGEI,1993-12-28,KEN,,Praha (CZE),2017-04-01,1237,20-kilometres,road-running,female,senior,20-kilometres,track,3685.0,CZE,23.0,2017
2,1:01:40,,Peres JEPCHIRCHIR,1993-09-27,KEN,,Ras Al Khaimah (UAE),2017-02-10,1231,20-kilometres,road-running,female,senior,20-kilometres,track,3700.0,UAE,23.0,2017
3,1:01:54,,Florence KIPLAGAT,1987-02-27,KEN,,Barcelona (ESP),2015-02-15,1225,20-kilometres,road-running,female,senior,20-kilometres,track,3714.0,ESP,27.0,2015
4,1:02:57,,Lornah KIPLAGAT,1974-05-01,NED,,Udine (ITA),2007-10-14,1202,20-kilometres,road-running,female,senior,20-kilometres,track,3777.0,ITA,33.0,2007
5,1:03:21,,Lornah KIPLAGAT,1974-05-01,NED,1.0,Debrecen (HUN),2006-10-08,1193,20-kilometres,road-running,female,senior,20-kilometres,track,3801.0,HUN,32.0,2006
6,1:03:23,,Constantina DITA-TOMESCU,1970-01-23,ROU,2.0,Debrecen (HUN),2006-10-08,1192,20-kilometres,road-running,female,senior,20-kilometres,track,3803.0,HUN,36.0,2006
7,1:03:47,,Rita Jeptoo SITIENEI,1981-02-15,KEN,3.0,Debrecen (HUN),2006-10-08,1183,20-kilometres,road-running,female,senior,20-kilometres,track,3827.0,HUN,25.0,2006
8,1:03:54,,Lornah KIPLAGAT,1974-05-01,KEN,1.0,Alphen aan den Rijn (NED),2001-03-11,1180,20-kilometres,road-running,female,senior,20-kilometres,track,3834.0,NED,26.0,2001
9,1:04:01,,Esther Wanjiru MAINA,1977-03-27,KEN,1.0,Kobe (JPN),2000-12-17,1178,20-kilometres,road-running,female,senior,20-kilometres,track,3841.0,JPN,23.0,2000
10,1:04:29,,Keira D'AMATO,1984-10-21,USA,1.0,"New Haven, CT (USA)",2022-09-05,1167,20-kilometres,road-running,female,senior,20-kilometres,track,3869.0,USA,37.0,2022
11,1:04:30,,Gladys JEMAIYO,1994-05-19,KEN,1.0,Paris (FRA),2023-10-08,1167,20-kilometres,road-running,female,senior,20-kilometres,track,3870.0,FRA,29.0,2023
12,1:04:35,,Emily SISSON,1991-10-12,USA,2.0,"New Haven, CT (USA)",2022-09-05,1165,20-kilometres,road-running,female,senior,20-kilometres,track,3875.0,USA,30.0,2022
13,1:04:47,,Manon TRAPP,2000-08-01,FRA,1.0,Paris (FRA),2024-10-13,1160,20-kilometres,road-running,female,senior,20-kilometres,track,3887.0,FRA,24.0,2024
